,AHT
2005-09-15,69.32420349121094
2005-09-16,69.26158142089844
2005-09-19,69.1363296508789
2005-09-20,68.8858413696289
2005-09-21,67.38287353515625
2005-09-22,66.81925964355469
2005-09-23,68.44747161865234
2005-09-26,68.57272338867188
2005-09-27,68.51009368896484
2005-09-28,65.8172836303711
2005-09-29,67.06975555419922
2005-09-30,67.38287353515625
2005-10-03,66.88188934326172
2005-10-04,66.31827545166016
2005-10-05,65.31629943847656
2005-10-06,66.38089752197266
2005-10-07,66.25565338134766
2005-10-10,64.6900634765625
2005-10-11,63.81333541870117
2005-10-12,63.249725341796875
2005-10-13,63.18709945678711
2005-10-14,63.81333541870117
2005-10-17,63.81333541870117
2005-10-18,63.93858337402344
2005-10-19,64.18907928466797
2005-10-20,62.936607360839844
2005-10-21,63.56283950805664
2005-10-24,64.25170135498047
2005-10-25,65.50416564941406
2005-10-26,64.94055938720703
2005-10-27,63.56283950805664
2005-10-28,65.06580352783203
2005-10-31,65.7546615600586
2005-11-01,64.25170135498047
2005-11-02,64.50218963623047
2005-11-03,64.50218963623047
2005-11-04,64.50218963623047
2005-11-07,65.06580352783203
2005-11-08,64.37694549560547
2005-11-09,64.18907928466797
2005-11-10,63.87595748901367
2005-11-11,63.75071334838867
2005-11-14,65.00318145751953
2005-11-15,64.62744140625
2005-11-16,64.00120544433594
2005-11-17,64.5648193359375
2005-11-18,64.62744140625
2005-11-21,64.50218963623047
2005-11-22,64.50218963623047
2005-11-23,65.7546615600586
2005-11-25,67.13237762451172
2005-11-28,64.87793731689453
2005-11-29,65.6294174194336
2005-11-30,66.81925964355469
2005-12-01,67.69599151611328
2005-12-02,67.63336944580078
2005-12-05,67.32025146484375
2005-12-06,67.88386535644531
2005-12-07,67.63336944580078
2005-12-08,67.25762939453125
2005-12-09,67.13237762451172
2005-12-12,67.00713348388672
2005-12-13,68.25960540771484
2005-12-14,68.69796752929688
2005-12-15,68.13435363769531
2005-12-16,67.82123565673828
2005-12-19,66.31827545166016
2005-12-20,66.81925964355469
2005-12-21,67.25762939453125
2005-12-22,67.57074737548828
2005-12-23,67.32025146484375
2005-12-27,67.88386535644531
2005-12-28,66.75663757324219
2005-12-29,66.25565338134766
2005-12-30,65.6920394897461
2006-01-03,66.75663757324219
2006-01-04,67.82123565673828
2006-01-05,67.82123565673828
2006-01-06,68.25960540771484
2006-01-09,67.94648742675781
2006-01-10,69.8878173828125
2006-01-11,70.45142364501953
2006-01-12,69.76256561279297
2006-01-13,67.94648742675781
2006-01-17,67.82123565673828
2006-01-18,66.75663757324219
2006-01-19,71.0150375366211
2006-01-20,74.08358764648438
2006-01-23,75.89966583251953
2006-01-24,78.46723175048828
2006-01-25,76.02491760253906
2006-01-26,75.3360595703125
2006-01-27,75.14818572998047
2006-01-30,74.96031951904297
2006-01-31,76.65115356445312
2006-02-01,75.14818572998047
2006-02-02,74.5845718383789
2006-02-03,74.20883178710938
2006-02-06,74.08358764648438
2006-02-07,73.01898956298828
2006-02-08,75.77442169189453
2006-02-09,75.4613037109375
2006-02-10,75.2734375
2006-02-13,75.14818572998047
2006-02-14,75.14818572998047
2006-02-15,75.4613037109375
2006-02-16,75.77442169189453
2006-02-17,75.83704376220703
2006-02-21,75.21080780029297
2006-02-22,75.52392578125
2006-02-23,75.96229553222656
2006-02-24,78.27935791015625
2006-02-27,78.40460968017578
2006-02-28,78.21673583984375
2006-03-01,79.34396362304688
2006-03-02,78.78034973144531
2006-03-03,76.5885238647461
2006-03-06,77.96624755859375
2006-03-07,76.15016174316406
2006-03-08,77.34001159667969
2006-03-09,75.77442169189453
2006-03-10,76.27540588378906
2006-03-13,76.15016174316406
2006-03-14,76.27540588378906
2006-03-15,77.71575164794922
2006-03-16,79.9075698852539
2006-03-17,81.7862777709961
2006-03-20,79.7197036743164
2006-03-21,77.77837371826172
2006-03-22,78.90559387207031
2006-03-23,78.90559387207031
2006-03-24,79.59445190429688
2006-03-27,78.40460968017578
2006-03-28,78.09149169921875
2006-03-29,77.77837371826172
2006-03-30,77.71575164794922
2006-03-31,77.65312957763672
2006-04-03,77.59049987792969
2006-04-04,75.71179962158203
2006-04-05,76.02491760253906
2006-04-06,76.27540588378906
2006-04-07,74.83506774902344
2006-04-10,72.95636749267578
2006-04-11,71.0776596069336
2006-04-12,70.9524154663086
2006-04-13,71.39077758789062
2006-04-17,71.2029037475586
2006-04-18,72.70587158203125
2006-04-19,71.76651763916016
2006-04-20,73.01898956298828
2006-04-21,73.51997375488281
2006-04-24,73.01898956298828
2006-04-25,72.20487976074219
2006-04-26,71.45339965820312
2006-04-27,71.39077758789062
2006-04-28,72.89373779296875
2006-05-01,71.76651763916016
2006-05-02,72.70587158203125
2006-05-03,72.83111572265625
2006-05-04,68.19697570800781
2006-05-05,68.13435363769531
2006-05-08,68.76058959960938
2006-05-09,68.00910949707031
2006-05-10,66.50614166259766
2006-05-11,66.06777954101562
2006-05-12,65.00318145751953
2006-05-15,65.8172836303711
2006-05-16,66.81925964355469
2006-05-17,67.44549560546875
2006-05-18,66.13040161132812
2006-05-19,67.00713348388672
2006-05-22,67.69599151611328
2006-05-23,65.6294174194336
2006-05-24,66.81925964355469
2006-05-25,68.19697570800781
2006-05-26,70.07568359375
2006-05-30,72.70587158203125
2006-05-31,74.83506774902344
2006-06-01,74.5845718383789
2006-06-02,74.5219497680664
2006-06-05,72.45537567138672
2006-06-06,72.95636749267578
2006-06-07,73.33210754394531
2006-06-08,73.45735168457031
2006-06-09,72.07963562011719
2006-06-12,71.70389556884766
2006-06-13,70.45142364501953
2006-06-14,70.38880157470703
2006-06-15,72.01701354980469
2006-06-16,72.14225769042969
2006-06-19,72.20487976074219
2006-06-20,71.70389556884766
2006-06-21,72.26750946044922
2006-06-22,73.33210754394531
2006-06-23,73.70784759521484
2006-06-26,75.08556365966797
2006-06-27,76.71377563476562
2006-06-28,76.4006576538086
2006-06-29,78.21673583984375
2006-06-30,79.03084564208984
2006-07-03,79.40658569335938
2006-07-05,80.59642791748047
2006-07-06,80.6590576171875
2006-07-07,80.59642791748047
2006-07-10,81.41053771972656
2006-07-11,79.7197036743164
2006-07-12,79.21871185302734
2006-07-13,77.65312957763672
2006-07-14,76.71377563476562
2006-07-17,75.4613037109375
2006-07-18,75.2734375
2006-07-19,72.58062744140625
2006-07-20,74.70982360839844
2006-07-21,72.76849365234375
2006-07-24,73.14423370361328
2006-07-25,72.89373779296875
2006-07-26,73.39472961425781
2006-07-27,71.95439147949219
2006-07-28,73.89571380615234
2006-07-31,73.58259582519531
2006-08-01,72.07963562011719
2006-08-02,72.64324951171875
2006-08-03,73.89571380615234
2006-08-04,76.08753967285156
2006-08-07,73.77046966552734
2006-08-08,74.2714614868164
2006-08-09,72.76849365234375
2006-08-10,72.83111572265625
2006-08-11,72.14225769042969
2006-08-14,72.95636749267578
2006-08-15,74.77244567871094
2006-08-16,75.14818572998047
2006-08-17,76.02491760253906
2006-08-18,75.2734375
2006-08-21,75.77442169189453
2006-08-22,75.52392578125
2006-08-23,73.83309173583984
2006-08-24,73.51997375488281
2006-08-25,73.08161163330078
2006-08-28,72.14225769042969
2006-08-29,71.95439147949219
2006-08-30,74.5219497680664
2006-08-31,74.96031951904297
2006-09-01,74.20883178710938
2006-09-05,74.64720153808594
2006-09-06,74.77244567871094
2006-09-07,72.76849365234375
2006-09-08,75.14818572998047
2006-09-11,75.3360595703125
2006-09-12,76.71377563476562
2006-09-13,77.27738189697266
2006-09-14,76.96427154541016
2006-09-15,77.27738189697266
2006-09-18,77.52787780761719
2006-09-19,77.21475982666016
2006-09-20,78.02886962890625
2006-09-21,76.5885238647461
2006-09-22,75.77442169189453
2006-09-25,75.21080780029297
2006-09-26,75.5865478515625
2006-09-27,74.4593276977539
2006-09-28,75.4613037109375
2006-09-29,74.70982360839844
2006-10-02,74.3967056274414
2006-10-03,73.39472961425781
2006-10-04,75.2734375
2006-10-05,76.65115356445312
2006-10-06,77.02689361572266
2006-10-09,78.15411376953125
2006-10-10,78.34198760986328
2006-10-11,77.65312957763672
2006-10-12,77.77837371826172
2006-10-13,77.90361785888672
2006-10-16,78.27935791015625
2006-10-17,77.46525573730469
2006-10-18,77.90361785888672
2006-10-19,79.03084564208984
2006-10-20,77.65312957763672
2006-10-23,77.96624755859375
2006-10-24,78.46723175048828
2006-10-25,79.53182983398438
2006-10-26,81.16004180908203
2006-10-27,77.90361785888672
2006-10-30,79.7823257446289
2006-10-31,80.6590576171875
2006-11-01,77.46525573730469
2006-11-02,76.21278381347656
2006-11-03,76.4006576538086
2006-11-06,77.96624755859375
2006-11-07,75.96229553222656
2006-11-08,76.65115356445312
2006-11-09,75.83704376220703
2006-11-10,75.71179962158203
2006-11-13,75.89966583251953
2006-11-14,78.52985382080078
2006-11-15,79.7823257446289
2006-11-16,79.9701919555664
2006-11-17,78.78034973144531
2006-11-20,78.71772766113281
2006-11-21,80.846923828125
2006-11-22,80.97216796875
2006-11-24,81.66102600097656
2006-11-27,79.28133392333984
2006-11-28,79.34396362304688
2006-11-29,82.09939575195312
2006-11-30,82.16201782226562
2006-12-01,81.28528594970703
2006-12-04,82.53775787353516
2006-12-05,80.9095458984375
2006-12-06,80.59642791748047
2006-12-07,80.09544372558594
2006-12-08,79.53182983398438
2006-12-11,79.53182983398438
2006-12-12,79.46920776367188
2006-12-13,76.3380355834961
2006-12-14,77.34001159667969
2006-12-15,77.52787780761719
2006-12-18,76.4632797241211
2006-12-19,76.3380355834961
2006-12-20,76.96427154541016
2006-12-21,76.3380355834961
2006-12-22,76.83901977539062
2006-12-26,78.02886962890625
2006-12-27,77.52787780761719
2006-12-28,77.90361785888672
2006-12-29,77.96624755859375
2007-01-03,78.46723175048828
2007-01-04,78.96821594238281
2007-01-05,77.65312957763672
2007-01-08,77.46525573730469
2007-01-09,76.5885238647461
2007-01-10,75.77442169189453
2007-01-11,75.77442169189453
2007-01-12,76.4006576538086
2007-01-16,75.398681640625
2007-01-17,76.3380355834961
2007-01-18,75.398681640625
2007-01-19,77.46525573730469
2007-01-22,76.27540588378906
2007-01-23,76.02491760253906
2007-01-24,77.59049987792969
2007-01-25,77.21475982666016
2007-01-26,76.5885238647461
2007-01-29,76.27540588378906
2007-01-30,77.02689361572266
2007-01-31,77.08951568603516
2007-02-01,79.7197036743164
2007-02-02,80.03282165527344
2007-02-05,79.53182983398438
2007-02-06,80.09544372558594
2007-02-07,79.09346771240234
2007-02-08,79.8449478149414
2007-02-09,81.7236557006836
2007-02-12,80.40856170654297
2007-02-13,80.6590576171875
2007-02-14,79.53182983398438
2007-02-15,79.28133392333984
2007-02-16,79.09346771240234
2007-02-20,80.03282165527344
2007-02-21,79.09346771240234
2007-02-22,79.15608978271484
2007-02-23,80.09544372558594
2007-02-26,79.9075698852539
2007-02-27,77.27738189697266
2007-02-28,77.65312957763672
2007-03-01,75.02294158935547
2007-03-02,74.02096557617188
2007-03-05,70.45142364501953
2007-03-06,71.95439147949219
2007-03-07,72.51799774169922
2007-03-08,74.5219497680664
2007-03-09,75.14818572998047
2007-03-12,76.08753967285156
2007-03-13,74.08358764648438
2007-03-14,74.5845718383789
2007-03-15,75.83704376220703
2007-03-16,76.15016174316406
2007-03-19,77.34001159667969
2007-03-20,78.21673583984375
2007-03-21,78.90559387207031
2007-03-22,77.90361785888672
2007-03-23,78.34198760986328
2007-03-26,78.15411376953125
2007-03-27,77.59049987792969
2007-03-28,75.3360595703125
2007-03-29,75.64917755126953
2007-03-30,74.77244567871094
2007-04-02,75.64917755126953
2007-04-03,77.21475982666016
2007-04-04,77.52787780761719
2007-04-05,76.27540588378906
2007-04-09,75.4613037109375
2007-04-10,75.64917755126953
2007-04-11,77.77837371826172
2007-04-12,76.90164184570312
2007-04-13,76.90164184570312
2007-04-16,78.52985382080078
2007-04-17,77.15213775634766
2007-04-18,75.14818572998047
2007-04-19,74.5219497680664
2007-04-20,74.2714614868164
2007-04-23,74.3340835571289
2007-04-24,73.95834350585938
2007-04-25,74.20883178710938
2007-04-26,74.5219497680664
2007-04-27,75.5865478515625
2007-04-30,75.14818572998047
2007-05-01,73.77046966552734
2007-05-02,74.4593276977539
2007-05-03,76.27540588378906
2007-05-04,76.08753967285156
2007-05-07,75.2734375
2007-05-08,75.2734375
2007-05-09,75.3360595703125
2007-05-10,75.08556365966797
2007-05-11,77.02689361572266
