,V
2009-02-25,13.854999542236328
2009-02-26,14.015000343322754
2009-02-27,14.177499771118164
2009-03-02,13.539999961853027
2009-03-03,13.59000015258789
2009-03-04,13.822500228881836
2009-03-05,13.354999542236328
2009-03-06,12.547499656677246
2009-03-09,12.449999809265137
2009-03-10,13.217499732971191
2009-03-11,12.842499732971191
2009-03-12,13.522500038146973
2009-03-13,13.012499809265137
2009-03-16,13.042499542236328
2009-03-17,13.822500228881836
2009-03-18,14.077500343322754
2009-03-19,13.172499656677246
2009-03-20,13.132499694824219
2009-03-23,13.885000228881836
2009-03-24,13.399999618530273
2009-03-25,13.1875
2009-03-26,13.875
2009-03-27,13.5625
2009-03-30,13.375
2009-03-31,13.899999618530273
2009-04-01,13.572500228881836
2009-04-02,13.897500038146973
2009-04-03,15.020000457763672
2009-04-06,14.782500267028809
2009-04-07,14.287500381469727
2009-04-08,14.454999923706055
2009-04-09,14.697500228881836
2009-04-13,15.27750015258789
2009-04-14,14.582500457763672
2009-04-15,14.77750015258789
2009-04-16,14.517499923706055
2009-04-17,14.5
2009-04-20,13.75
2009-04-21,14.657500267028809
2009-04-22,14.3774995803833
2009-04-23,14.557499885559082
2009-04-24,15.095000267028809
2009-04-27,14.717499732971191
2009-04-28,15.177499771118164
2009-04-29,15.8774995803833
2009-04-30,16.239999771118164
2009-05-01,16.252500534057617
2009-05-04,17.049999237060547
2009-05-05,16.84749984741211
2009-05-06,16.547500610351562
2009-05-07,16.38249969482422
2009-05-08,17.107500076293945
2009-05-11,16.482500076293945
2009-05-12,16.30500030517578
2009-05-13,16.11750030517578
2009-05-14,16.1299991607666
2009-05-15,16.267499923706055
2009-05-18,16.602500915527344
2009-05-19,16.200000762939453
2009-05-20,16.239999771118164
2009-05-21,16.56999969482422
2009-05-22,16.4375
2009-05-26,16.6924991607666
2009-05-27,16.479999542236328
2009-05-28,16.625
2009-05-29,16.927499771118164
2009-06-01,16.665000915527344
2009-06-02,16.702499389648438
2009-06-03,17.0575008392334
2009-06-04,17.3799991607666
2009-06-05,17.31999969482422
2009-06-08,17.450000762939453
2009-06-09,17.157499313354492
2009-06-10,17.3174991607666
2009-06-11,16.68000030517578
2009-06-12,16.09000015258789
2009-06-15,16.107500076293945
2009-06-16,15.614999771118164
2009-06-17,15.337499618530273
2009-06-18,15.352499961853027
2009-06-19,15.342499732971191
2009-06-22,15.3100004196167
2009-06-23,15.667499542236328
2009-06-24,15.272500038146973
2009-06-25,15.487500190734863
2009-06-26,15.954999923706055
2009-06-29,15.744999885559082
2009-06-30,15.5649995803833
2009-07-01,15.199999809265137
2009-07-02,15.020000457763672
2009-07-06,15.167499542236328
2009-07-07,14.927499771118164
2009-07-08,14.8725004196167
2009-07-09,15.109999656677246
2009-07-10,14.96500015258789
2009-07-13,15.087499618530273
2009-07-14,15.072500228881836
2009-07-15,15.662500381469727
2009-07-16,16.102500915527344
2009-07-17,16.024999618530273
2009-07-20,16.780000686645508
2009-07-21,16.787500381469727
2009-07-22,16.712499618530273
2009-07-23,16.797500610351562
2009-07-24,16.822500228881836
2009-07-27,17.047500610351562
2009-07-28,16.575000762939453
2009-07-29,16.69499969482422
2009-07-30,16.802499771118164
2009-07-31,16.364999771118164
2009-08-03,17.27750015258789
2009-08-04,17.274999618530273
2009-08-05,17.094999313354492
2009-08-06,17.162500381469727
2009-08-07,17.292499542236328
2009-08-10,17.219999313354492
2009-08-11,17.15250015258789
2009-08-12,17.112499237060547
2009-08-13,17.170000076293945
2009-08-14,16.950000762939453
2009-08-17,16.607500076293945
2009-08-18,16.752500534057617
2009-08-19,16.799999237060547
2009-08-20,16.952499389648438
2009-08-21,17.25
2009-08-24,16.987499237060547
2009-08-25,17.2450008392334
2009-08-26,17.549999237060547
2009-08-27,17.427499771118164
2009-08-28,17.625
2009-08-31,17.774999618530273
2009-09-01,17.545000076293945
2009-09-02,17.524999618530273
2009-09-03,17.727500915527344
2009-09-04,17.59000015258789
2009-09-08,17.737499237060547
2009-09-09,17.6200008392334
2009-09-10,18.077499389648438
2009-09-11,18.072500228881836
2009-09-14,18.217500686645508
2009-09-15,18.299999237060547
2009-09-16,18.522499084472656
2009-09-17,18.454999923706055
2009-09-18,18.447500228881836
2009-09-21,18.34749984741211
2009-09-22,18.602500915527344
2009-09-23,18.479999542236328
2009-09-24,18.38249969482422
2009-09-25,17.665000915527344
2009-09-28,17.78499984741211
2009-09-29,17.392499923706055
2009-09-30,17.27750015258789
2009-10-01,17.280000686645508
2009-10-02,16.947500228881836
2009-10-05,17.040000915527344
2009-10-06,17.065000534057617
2009-10-07,17.71500015258789
2009-10-08,17.9325008392334
2009-10-09,18.235000610351562
2009-10-12,18.424999237060547
2009-10-13,18.667499542236328
2009-10-14,18.700000762939453
2009-10-15,18.770000457763672
2009-10-16,18.572500228881836
2009-10-19,18.737499237060547
2009-10-20,18.762500762939453
2009-10-21,18.797500610351562
2009-10-22,18.922500610351562
2009-10-23,18.530000686645508
2009-10-26,18.19499969482422
2009-10-27,18.475000381469727
2009-10-28,19.142499923706055
2009-10-29,19.31999969482422
2009-10-30,18.940000534057617
2009-11-02,19.322500228881836
2009-11-03,19.412500381469727
2009-11-04,19.577499389648438
2009-11-05,19.897499084472656
2009-11-06,19.917499542236328
2009-11-09,20.290000915527344
2009-11-10,20.274999618530273
2009-11-11,20.204999923706055
2009-11-12,19.979999542236328
2009-11-13,20.0
2009-11-16,19.887500762939453
2009-11-17,20.137500762939453
2009-11-18,20.09749984741211
2009-11-19,20.045000076293945
2009-11-20,20.0
2009-11-23,20.110000610351562
2009-11-24,20.155000686645508
2009-11-25,20.447500228881836
2009-11-27,20.082500457763672
2009-11-30,20.25
2009-12-01,20.74250030517578
2009-12-02,20.55500030517578
2009-12-03,20.00749969482422
2009-12-04,20.0674991607666
2009-12-07,19.982500076293945
2009-12-08,19.997499465942383
2009-12-09,20.4375
2009-12-10,20.579999923706055
2009-12-11,20.334999084472656
2009-12-14,21.1924991607666
2009-12-15,21.53499984741211
2009-12-16,21.75749969482422
2009-12-17,21.75749969482422
2009-12-18,22.24250030517578
2009-12-21,21.877500534057617
2009-12-22,21.575000762939453
2009-12-23,21.537500381469727
2009-12-24,21.572500228881836
2009-12-28,21.690000534057617
2009-12-29,22.0049991607666
2009-12-30,22.03499984741211
2009-12-31,21.864999771118164
2010-01-04,22.03499984741211
2010-01-05,21.782499313354492
2010-01-06,21.489999771118164
2010-01-07,21.690000534057617
2010-01-08,21.75
2010-01-11,21.6875
2010-01-12,21.584999084472656
2010-01-13,21.78499984741211
2010-01-14,21.860000610351562
2010-01-15,21.53499984741211
2010-01-19,21.962499618530273
2010-01-20,21.854999542236328
2010-01-21,21.112499237060547
2010-01-22,20.6825008392334
2010-01-25,20.50749969482422
2010-01-26,20.287500381469727
2010-01-27,20.977500915527344
2010-01-28,20.662500381469727
2010-01-29,20.50749969482422
2010-02-01,20.915000915527344
2010-02-02,21.002500534057617
2010-02-03,20.8799991607666
2010-02-04,20.762500762939453
2010-02-05,20.639999389648438
2010-02-08,20.762500762939453
2010-02-09,20.8174991607666
2010-02-10,20.90999984741211
2010-02-11,21.28499984741211
2010-02-12,21.19499969482422
2010-02-16,21.469999313354492
2010-02-17,21.604999542236328
2010-02-18,21.739999771118164
2010-02-19,21.702499389648438
2010-02-22,21.727500915527344
2010-02-23,21.530000686645508
2010-02-24,21.407499313354492
2010-02-25,21.3075008392334
2010-02-26,21.31999969482422
2010-03-01,21.704999923706055
2010-03-02,21.612499237060547
2010-03-03,21.700000762939453
2010-03-04,21.760000228881836
2010-03-05,22.127500534057617
2010-03-08,22.657499313354492
2010-03-09,22.537500381469727
2010-03-10,22.8799991607666
2010-03-11,23.184999465942383
2010-03-12,23.3125
2010-03-15,23.102500915527344
2010-03-16,22.912500381469727
2010-03-17,22.877500534057617
2010-03-18,22.532499313354492
2010-03-19,22.209999084472656
2010-03-22,22.309999465942383
2010-03-23,22.4950008392334
2010-03-24,22.1875
2010-03-25,22.602500915527344
2010-03-26,22.5625
2010-03-29,22.559999465942383
2010-03-30,22.75
2010-03-31,22.75749969482422
2010-04-01,23.137500762939453
2010-04-05,23.11750030517578
2010-04-06,23.100000381469727
2010-04-07,22.677499771118164
2010-04-08,22.872499465942383
2010-04-09,23.1299991607666
2010-04-12,23.297500610351562
2010-04-13,23.197500228881836
2010-04-14,23.565000534057617
2010-04-15,23.612499237060547
2010-04-16,23.462499618530273
2010-04-19,23.280000686645508
2010-04-20,23.512500762939453
2010-04-21,23.282499313354492
2010-04-22,23.78499984741211
2010-04-23,24.147499084472656
2010-04-26,24.0
2010-04-27,23.237499237060547
2010-04-28,23.40250015258789
2010-04-29,23.204999923706055
2010-04-30,22.5575008392334
2010-05-03,22.3174991607666
2010-05-04,22.092500686645508
2010-05-05,21.607500076293945
2010-05-06,20.729999542236328
2010-05-07,20.572500228881836
2010-05-10,21.497499465942383
2010-05-11,21.040000915527344
2010-05-12,21.420000076293945
2010-05-13,21.4325008392334
2010-05-14,19.315000534057617
2010-05-17,18.677499771118164
2010-05-18,17.522499084472656
2010-05-19,18.24250030517578
2010-05-20,18.204999923706055
2010-05-21,18.549999237060547
2010-05-24,18.637500762939453
2010-05-25,18.24250030517578
2010-05-26,18.350000381469727
2010-05-27,18.422500610351562
2010-05-28,18.114999771118164
2010-06-01,17.872499465942383
2010-06-02,17.8125
2010-06-03,18.209999084472656
2010-06-04,18.032499313354492
2010-06-07,17.97249984741211
2010-06-08,18.337499618530273
2010-06-09,18.450000762939453
2010-06-10,19.362499237060547
2010-06-11,19.020000457763672
2010-06-14,18.44499969482422
2010-06-15,19.232500076293945
2010-06-16,19.292499542236328
2010-06-17,19.559999465942383
2010-06-18,19.260000228881836
2010-06-21,20.225000381469727
2010-06-22,19.690000534057617
2010-06-23,19.440000534057617
2010-06-24,19.1200008392334
2010-06-25,19.165000915527344
2010-06-28,18.80500030517578
2010-06-29,17.862499237060547
2010-06-30,17.6875
2010-07-01,18.21500015258789
2010-07-02,18.295000076293945
2010-07-06,18.0674991607666
2010-07-07,18.704999923706055
2010-07-08,18.770000457763672
2010-07-09,19.344999313354492
2010-07-12,19.127500534057617
2010-07-13,19.147499084472656
2010-07-14,19.06999969482422
2010-07-15,18.81999969482422
2010-07-16,17.862499237060547
2010-07-19,17.80500030517578
2010-07-20,18.399999618530273
2010-07-21,18.09000015258789
2010-07-22,18.614999771118164
2010-07-23,18.897499084472656
2010-07-26,19.020000457763672
2010-07-27,19.15250015258789
2010-07-28,18.795000076293945
2010-07-29,17.9950008392334
2010-07-30,18.337499618530273
2010-08-02,18.0575008392334
2010-08-03,18.25
2010-08-04,18.112499237060547
2010-08-05,17.875
2010-08-06,18.03499984741211
2010-08-09,18.684999465942383
2010-08-10,18.8174991607666
2010-08-11,18.377500534057617
2010-08-12,18.2450008392334
2010-08-13,18.05500030517578
2010-08-16,18.207500457763672
2010-08-17,18.34000015258789
2010-08-18,18.219999313354492
2010-08-19,17.907499313354492
2010-08-20,17.524999618530273
2010-08-23,17.530000686645508
2010-08-24,17.665000915527344
2010-08-25,17.71500015258789
2010-08-26,17.477500915527344
2010-08-27,17.77750015258789
2010-08-30,17.385000228881836
2010-08-31,17.2450008392334
2010-09-01,17.63249969482422
2010-09-02,17.9950008392334
2010-09-03,18.125
2010-09-07,17.875
2010-09-08,17.137500762939453
2010-09-09,16.69499969482422
2010-09-10,17.022499084472656
2010-09-13,16.3700008392334
2010-09-14,16.780000686645508
2010-09-15,17.232500076293945
2010-09-16,17.094999313354492
2010-09-17,17.122499465942383
2010-09-20,17.577499389648438
2010-09-21,17.485000610351562
2010-09-22,17.655000686645508
2010-09-23,17.7450008392334
2010-09-24,18.092500686645508
2010-09-27,18.25
2010-09-28,18.3174991607666
2010-09-29,18.602500915527344
2010-09-30,18.565000534057617
2010-10-01,18.329999923706055
2010-10-04,18.309999465942383
2010-10-05,18.747499465942383
2010-10-06,18.5575008392334
2010-10-07,18.40250015258789
2010-10-08,18.5
2010-10-11,18.572500228881836
2010-10-12,18.5625
2010-10-13,19.235000610351562
2010-10-14,19.292499542236328
2010-10-15,19.399999618530273
2010-10-18,19.59000015258789
2010-10-19,19.387500762939453
2010-10-20,19.8799991607666
2010-10-21,19.799999237060547
2010-10-22,19.822500228881836
2010-10-25,20.157499313354492
2010-10-26,20.00749969482422
2010-10-27,19.979999542236328
2010-10-28,19.112499237060547
2010-10-29,19.540000915527344
2010-11-01,19.329999923706055
2010-11-02,19.604999542236328
2010-11-03,19.75
2010-11-04,19.997499465942383
2010-11-05,19.950000762939453
2010-11-08,19.677499771118164
2010-11-09,19.579999923706055
2010-11-10,19.822500228881836
2010-11-11,19.80500030517578
2010-11-12,19.235000610351562
2010-11-15,19.09000015258789
2010-11-16,18.747499465942383
2010-11-17,18.9325008392334
2010-11-18,19.235000610351562
2010-11-19,19.262500762939453
2010-11-22,18.864999771118164
2010-11-23,18.662500381469727
2010-11-24,18.954999923706055
2010-11-26,18.8700008392334
2010-11-29,18.547500610351562
2010-11-30,18.462499618530273
2010-12-01,18.80500030517578
2010-12-02,19.25
2010-12-03,19.337499618530273
2010-12-06,19.577499389648438
2010-12-07,19.219999313354492
2010-12-08,19.485000610351562
2010-12-09,19.780000686645508
2010-12-10,20.049999237060547
2010-12-13,20.22249984741211
2010-12-14,20.15999984741211
2010-12-15,19.235000610351562
2010-12-16,16.797500610351562
2010-12-17,16.725000381469727
2010-12-20,16.997499465942383
2010-12-21,17.012500762939453
2010-12-22,17.137500762939453
2010-12-23,17.1825008392334
2010-12-27,17.702499389648438
2010-12-28,17.6825008392334
2010-12-29,17.649999618530273
2010-12-30,17.572500228881836
2010-12-31,17.594999313354492
2011-01-03,17.6299991607666
2011-01-04,17.649999618530273
2011-01-05,18.022499084472656
2011-01-06,18.292499542236328
2011-01-07,18.239999771118164
2011-01-10,17.952499389648438
2011-01-11,17.969999313354492
2011-01-12,18.15250015258789
2011-01-13,17.78499984741211
2011-01-14,17.780000686645508
2011-01-18,17.802499771118164
2011-01-19,17.280000686645508
2011-01-20,17.672500610351562
2011-01-21,17.537500381469727
2011-01-24,17.947500228881836
2011-01-25,17.895000457763672
2011-01-26,17.75
2011-01-27,17.649999618530273
2011-01-28,17.364999771118164
2011-01-31,17.462499618530273
2011-02-01,17.674999237060547
2011-02-02,18.022499084472656
2011-02-03,17.907499313354492
2011-02-04,18.225000381469727
2011-02-07,18.482500076293945
2011-02-08,18.642499923706055
2011-02-09,18.31999969482422
2011-02-10,18.684999465942383
2011-02-11,18.732500076293945
2011-02-14,18.934999465942383
2011-02-15,18.90250015258789
2011-02-16,18.989999771118164
2011-02-17,19.03499984741211
2011-02-18,18.957500457763672
2011-02-22,18.434999465942383
2011-02-23,18.219999313354492
2011-02-24,18.477500915527344
2011-02-25,18.670000076293945
2011-02-28,18.262500762939453
2011-03-01,18.174999237060547
2011-03-02,18.49250030517578
2011-03-03,18.957500457763672
2011-03-04,18.672500610351562
2011-03-07,18.537500381469727
2011-03-08,18.542499542236328
2011-03-09,18.427499771118164
2011-03-10,17.850000381469727
2011-03-11,18.127500534057617
2011-03-14,17.96500015258789
2011-03-15,17.799999237060547
2011-03-16,17.739999771118164
2011-03-17,17.857500076293945
2011-03-18,17.854999542236328
2011-03-21,17.989999771118164
2011-03-22,17.899999618530273
2011-03-23,17.997499465942383
2011-03-24,18.165000915527344
2011-03-25,18.022499084472656
2011-03-28,18.1875
2011-03-29,18.049999237060547
2011-03-30,18.5575008392334
2011-03-31,18.405000686645508
2011-04-01,18.55500030517578
2011-04-04,18.809999465942383
2011-04-05,18.905000686645508
2011-04-06,19.0
2011-04-07,19.102500915527344
2011-04-08,19.18000030517578
2011-04-11,19.427499771118164
2011-04-12,19.25749969482422
2011-04-13,19.375
2011-04-14,19.077499389648438
2011-04-15,19.11750030517578
2011-04-18,18.920000076293945
2011-04-19,18.979999542236328
2011-04-20,19.342500686645508
2011-04-21,19.4424991607666
2011-04-25,19.440000534057617
2011-04-26,19.6924991607666
2011-04-27,19.72249984741211
2011-04-28,19.415000915527344
2011-04-29,19.530000686645508
2011-05-02,19.78499984741211
2011-05-03,20.0
2011-05-04,19.9424991607666
2011-05-05,19.674999237060547
2011-05-06,19.852500915527344
2011-05-09,19.96500015258789
2011-05-10,20.087499618530273
2011-05-11,19.834999084472656
2011-05-12,19.982500076293945
2011-05-13,19.977500915527344
2011-05-16,19.985000610351562
2011-05-17,20.149999618530273
2011-05-18,20.002500534057617
2011-05-19,19.90999984741211
2011-05-20,19.5575008392334
2011-05-23,19.229999542236328
2011-05-24,19.399999618530273
2011-05-25,19.6875
2011-05-26,19.822500228881836
2011-05-27,19.950000762939453
2011-05-31,20.264999389648438
2011-06-01,19.795000076293945
2011-06-02,20.174999237060547
2011-06-03,19.782499313354492
2011-06-06,19.549999237060547
2011-06-07,19.954999923706055
2011-06-08,19.177499771118164
2011-06-09,19.107500076293945
2011-06-10,18.672500610351562
2011-06-13,18.71500015258789
2011-06-14,18.982500076293945
2011-06-15,18.709999084472656
2011-06-16,18.719999313354492
2011-06-17,18.607500076293945
2011-06-20,18.512500762939453
2011-06-21,18.747499465942383
2011-06-22,18.665000915527344
2011-06-23,18.827499389648438
2011-06-24,18.342500686645508
2011-06-27,18.47249984741211
2011-06-28,18.81999969482422
2011-06-29,21.642499923706055
2011-06-30,21.065000534057617
2011-07-01,21.99250030517578
2011-07-05,22.079999923706055
2011-07-06,22.049999237060547
2011-07-07,22.537500381469727
2011-07-08,22.4325008392334
2011-07-11,21.975000381469727
2011-07-12,21.924999237060547
2011-07-13,22.184999465942383
2011-07-14,21.985000610351562
2011-07-15,22.1875
2011-07-18,22.017499923706055
2011-07-19,22.302499771118164
2011-07-20,22.15999984741211
2011-07-21,22.012500762939453
2011-07-22,22.3799991607666
2011-07-25,22.270000457763672
2011-07-26,22.299999237060547
2011-07-27,21.9375
2011-07-28,21.729999542236328
2011-07-29,21.385000228881836
2011-08-01,21.420000076293945
2011-08-02,20.889999389648438
2011-08-03,21.8700008392334
2011-08-04,21.247499465942383
2011-08-05,20.852500915527344
2011-08-08,19.809999465942383
2011-08-09,20.690000534057617
2011-08-10,19.81999969482422
2011-08-11,21.1299991607666
2011-08-12,20.957500457763672
2011-08-15,21.467500686645508
2011-08-16,21.457500457763672
2011-08-17,20.997499465942383
2011-08-18,20.072500228881836
2011-08-19,19.899999618530273
2011-08-22,19.947500228881836
2011-08-23,20.9424991607666
2011-08-24,21.594999313354492
2011-08-25,21.02750015258789
2011-08-26,21.462499618530273
2011-08-29,21.645000457763672
2011-08-30,21.982500076293945
2011-08-31,21.969999313354492
2011-09-01,21.9325008392334
2011-09-02,21.387500762939453
2011-09-06,21.46500015258789
2011-09-07,22.1200008392334
2011-09-08,21.864999771118164
2011-09-09,21.587499618530273
2011-09-12,21.862499237060547
2011-09-13,21.9424991607666
2011-09-14,22.395000457763672
2011-09-15,22.625
2011-09-16,22.712499618530273
2011-09-19,22.50749969482422
2011-09-20,23.209999084472656
2011-09-21,22.854999542236328
2011-09-22,22.075000762939453
2011-09-23,22.520000457763672
2011-09-26,22.56999969482422
2011-09-27,22.3700008392334
2011-09-28,21.907499313354492
2011-09-29,21.922500610351562
2011-09-30,21.43000030517578
2011-10-03,21.065000534057617
2011-10-04,21.19499969482422
2011-10-05,21.247499465942383
2011-10-06,21.782499313354492
2011-10-07,21.5625
2011-10-10,22.3125
2011-10-11,22.627500534057617
2011-10-12,22.792499542236328
2011-10-13,23.149999618530273
2011-10-14,23.479999542236328
2011-10-17,22.797500610351562
2011-10-18,23.477500915527344
2011-10-19,22.520000457763672
2011-10-20,22.837499618530273
2011-10-21,23.357500076293945
2011-10-24,23.552499771118164
2011-10-25,22.670000076293945
2011-10-26,23.0049991607666
2011-10-27,23.600000381469727
2011-10-28,23.774999618530273
2011-10-31,23.315000534057617
2011-11-01,22.50749969482422
2011-11-02,22.875
2011-11-03,23.295000076293945
2011-11-04,23.15999984741211
2011-11-07,23.239999771118164
2011-11-08,23.635000228881836
2011-11-09,23.282499313354492
2011-11-10,23.260000228881836
2011-11-11,23.790000915527344
2011-11-14,23.454999923706055
2011-11-15,23.907499313354492
2011-11-16,23.350000381469727
2011-11-17,22.850000381469727
2011-11-18,22.702499389648438
2011-11-21,22.802499771118164
2011-11-22,22.709999084472656
2011-11-23,22.322500228881836
2011-11-25,22.2549991607666
2011-11-28,23.36750030517578
2011-11-29,23.225000381469727
2011-11-30,24.24250030517578
2011-12-01,24.440000534057617
2011-12-02,24.299999237060547
2011-12-05,24.014999389648438
2011-12-06,23.842500686645508
2011-12-07,24.267499923706055
2011-12-08,23.950000762939453
2011-12-09,24.297500610351562
2011-12-12,24.229999542236328
2011-12-13,23.977500915527344
2011-12-14,24.09000015258789
2011-12-15,23.954999923706055
2011-12-16,24.360000610351562
2011-12-19,24.645000457763672
