,SPX
2000-12-14,1.249169945716858
2000-12-15,1.249169945716858
2000-12-18,1.8737499713897705
2000-12-19,1.8737499713897705
2000-12-20,1.8737499713897705
2000-12-21,1.3740899562835693
2000-12-22,1.4989999532699585
2000-12-26,1.4989999532699585
2000-12-27,1.4989999532699585
2000-12-28,1.4989999532699585
2000-12-29,1.4989999532699585
2001-01-02,1.4989999532699585
2001-01-03,1.4989999532699585
2001-01-04,1.4989999532699585
2001-01-05,1.4989999532699585
2001-01-08,1.4989999532699585
2001-01-09,1.4989999532699585
2001-01-10,1.4989999532699585
2001-01-11,1.4989999532699585
2001-01-12,1.4989999532699585
2001-01-16,1.4989999532699585
2001-01-17,1.4989999532699585
2001-01-18,1.4989999532699585
2001-01-19,1.4989999532699585
2001-01-22,1.4989999532699585
2001-01-23,1.249169945716858
2001-01-24,1.249169945716858
2001-01-25,1.249169945716858
2001-01-26,1.249169945716858
2001-01-29,1.249169945716858
2001-01-30,1.249169945716858
2001-01-31,1.249169945716858
2001-02-01,1.249169945716858
2001-02-02,1.249169945716858
2001-02-05,1.249169945716858
2001-02-06,1.249169945716858
2001-02-07,1.4989999532699585
2001-02-08,1.4989999532699585
2001-02-09,1.4989999532699585
2001-02-12,1.4989999532699585
2001-02-13,1.4989999532699585
2001-02-14,1.7488399744033813
2001-02-15,1.7488399744033813
2001-02-16,1.7488399744033813
2001-02-20,1.7488399744033813
2001-02-21,1.7488399744033813
2001-02-22,1.7488399744033813
2001-02-23,1.7488399744033813
2001-02-26,1.7488399744033813
2001-02-27,1.7488399744033813
2001-02-28,1.7488399744033813
2001-03-01,1.7488399744033813
2001-03-02,1.8737499713897705
2001-03-05,1.8737499713897705
2001-03-06,1.8737499713897705
2001-03-07,1.8737499713897705
2001-03-08,1.8737499713897705
2001-03-09,1.8737499713897705
2001-03-12,1.8737499713897705
2001-03-13,1.8737499713897705
2001-03-14,1.8737499713897705
2001-03-15,1.8737499713897705
2001-03-16,1.8737499713897705
2001-03-19,1.8737499713897705
2001-03-20,1.8737499713897705
2001-03-21,1.8737499713897705
2001-03-22,1.249169945716858
2001-03-23,1.3740899562835693
2001-03-26,1.3740899562835693
2001-03-27,1.3740899562835693
2001-03-28,1.3740899562835693
2001-03-29,1.3740899562835693
2001-03-30,1.3740899562835693
2001-04-02,1.3740899562835693
2001-04-03,1.3740899562835693
2001-04-04,1.3740899562835693
2001-04-05,1.3740899562835693
2001-04-06,1.3740899562835693
2001-04-09,1.3740899562835693
2001-04-10,1.3740899562835693
2001-04-11,1.3740899562835693
2001-04-12,1.3740899562835693
2001-04-16,1.3740899562835693
2001-04-17,1.249169945716858
2001-04-18,1.249169945716858
2001-04-19,1.249169945716858
2001-04-20,1.249169945716858
2001-04-23,1.249169945716858
2001-04-24,1.249169945716858
2001-04-25,1.249169945716858
2001-04-26,1.249169945716858
2001-04-27,1.249169945716858
2001-04-30,1.249169945716858
2001-05-01,0.8744199872016907
2001-05-02,0.8744199872016907
2001-05-03,0.8744199872016907
2001-05-04,0.8744199872016907
2001-05-07,0.8744199872016907
2001-05-08,0.9993399977684021
2001-05-09,0.9993399977684021
2001-05-10,0.9993399977684021
2001-05-11,0.9993399977684021
2001-05-14,0.9993399977684021
2001-05-15,0.9993399977684021
2001-05-16,0.8744199872016907
2001-05-17,0.8744199872016907
2001-05-18,0.8744199872016907
2001-05-21,0.8744199872016907
2001-05-22,0.8744199872016907
2001-05-23,0.8744199872016907
2001-05-24,0.8744199872016907
2001-05-25,0.8744199872016907
2001-05-29,0.8744199872016907
2001-05-30,0.8744199872016907
2001-05-31,0.8744199872016907
2001-06-01,0.8744199872016907
2001-06-04,0.8744199872016907
2001-06-05,0.8744199872016907
2001-06-06,0.8744199872016907
2001-06-07,0.8744199872016907
2001-06-08,0.8744199872016907
2001-06-11,0.8744199872016907
2001-06-12,0.8744199872016907
2001-06-13,0.8744199872016907
2001-06-14,0.8744199872016907
2001-06-15,0.8744199872016907
2001-06-18,0.8744199872016907
2001-06-19,0.8744199872016907
2001-06-20,0.8744199872016907
2001-06-21,1.3740899562835693
2001-06-22,1.3740899562835693
2001-06-25,1.4989999532699585
2001-06-26,1.4989999532699585
2001-06-27,1.4989999532699585
2001-06-28,1.4989999532699585
2001-06-29,2.248500108718872
2001-07-02,2.248500108718872
2001-07-03,2.248500108718872
2001-07-05,2.248500108718872
2001-07-06,2.248500108718872
2001-07-09,2.248500108718872
2001-07-10,2.248500108718872
2001-07-11,2.248500108718872
2001-07-12,2.248500108718872
2001-07-13,2.248500108718872
2001-07-16,2.248500108718872
2001-07-17,2.248500108718872
2001-07-18,2.248500108718872
2001-07-19,2.248500108718872
2001-07-20,2.248500108718872
2001-07-23,2.248500108718872
2001-07-24,2.248500108718872
2001-07-25,2.248500108718872
2001-07-26,2.248500108718872
2001-07-27,2.248500108718872
2001-07-30,2.248500108718872
2001-07-31,2.248500108718872
2001-08-01,2.248500108718872
2001-08-02,1.7488399744033813
2001-08-03,1.7488399744033813
2001-08-06,1.7488399744033813
2001-08-07,1.7488399744033813
2001-08-08,1.7488399744033813
2001-08-09,1.7488399744033813
2001-08-10,3.122920036315918
2001-08-13,3.122920036315918
2001-08-14,2.248500108718872
2001-08-15,2.248500108718872
2001-08-16,2.248500108718872
2001-08-17,2.248500108718872
2001-08-20,2.248500108718872
2001-08-21,2.248500108718872
2001-08-22,2.248500108718872
2001-08-23,2.248500108718872
2001-08-24,2.248500108718872
2001-08-27,2.248500108718872
2001-08-28,2.248500108718872
2001-08-29,1.998669981956482
2001-08-30,1.998669981956482
2001-08-31,1.998669981956482
2001-09-04,1.998669981956482
2001-09-05,1.998669981956482
2001-09-06,1.998669981956482
2001-09-07,1.998669981956482
2001-09-10,1.998669981956482
2001-09-17,1.998669981956482
2001-09-18,1.998669981956482
2001-09-19,1.998669981956482
2001-09-20,1.998669981956482
2001-09-21,1.998669981956482
2001-09-24,1.249169945716858
2001-09-25,1.249169945716858
2001-09-26,1.249169945716858
2001-09-27,1.249169945716858
2001-09-28,1.249169945716858
2001-10-01,1.249169945716858
2001-10-02,1.249169945716858
2001-10-03,2.373420000076294
2001-10-04,2.373420000076294
2001-10-05,1.998669981956482
2001-10-08,1.998669981956482
2001-10-09,1.998669981956482
2001-10-10,1.998669981956482
2001-10-11,1.998669981956482
2001-10-12,1.998669981956482
2001-10-15,1.998669981956482
2001-10-16,1.998669981956482
2001-10-17,1.998669981956482
2001-10-18,2.248500108718872
2001-10-19,2.373420000076294
2001-10-22,1.8737499713897705
2001-10-23,1.8737499713897705
2001-10-24,1.8737499713897705
2001-10-25,1.8737499713897705
2001-10-26,1.8737499713897705
2001-10-29,1.8737499713897705
2001-10-30,1.8737499713897705
2001-10-31,1.8737499713897705
2001-11-01,1.8737499713897705
2001-11-02,1.7488399744033813
2001-11-05,1.7488399744033813
2001-11-06,1.998669981956482
2001-11-07,2.498339891433716
2001-11-08,1.8737499713897705
2001-11-09,1.8737499713897705
2001-11-12,1.8737499713897705
2001-11-13,1.8737499713897705
2001-11-14,1.8737499713897705
2001-11-15,1.8737499713897705
2001-11-16,1.8737499713897705
2001-11-19,1.998669981956482
2001-11-20,1.998669981956482
2001-11-21,1.998669981956482
2001-11-23,1.998669981956482
2001-11-26,1.998669981956482
2001-11-27,1.998669981956482
2001-11-28,1.998669981956482
2001-11-29,1.998669981956482
2001-11-30,1.998669981956482
2001-12-03,1.7488399744033813
2001-12-04,1.7488399744033813
2001-12-05,1.998669981956482
2001-12-06,1.998669981956482
2001-12-07,1.998669981956482
2001-12-10,1.998669981956482
2001-12-11,1.998669981956482
2001-12-12,1.998669981956482
2001-12-13,1.998669981956482
2001-12-14,1.998669981956482
2001-12-17,1.998669981956482
2001-12-18,1.998669981956482
2001-12-19,1.998669981956482
2001-12-20,1.3740899562835693
2001-12-21,1.3740899562835693
2001-12-24,1.3740899562835693
2001-12-26,1.3740899562835693
2001-12-27,1.3740899562835693
2001-12-28,1.3740899562835693
2001-12-31,1.3740899562835693
2002-01-02,1.3740899562835693
2002-01-03,1.3740899562835693
2002-01-04,1.3740899562835693
2002-01-07,1.3740899562835693
2002-01-08,1.3740899562835693
2002-01-09,1.3740899562835693
2002-01-10,1.3740899562835693
2002-01-11,1.3740899562835693
2002-01-14,1.3740899562835693
2002-01-15,1.3740899562835693
2002-01-16,1.3740899562835693
2002-01-17,1.3740899562835693
2002-01-18,1.124250054359436
2002-01-22,1.124250054359436
2002-01-23,1.3740899562835693
2002-01-24,2.373420000076294
2002-01-25,2.373420000076294
2002-01-28,2.373420000076294
2002-01-29,2.373420000076294
2002-01-30,2.373420000076294
2002-01-31,1.249169945716858
2002-02-01,1.249169945716858
2002-02-04,1.249169945716858
2002-02-05,1.249169945716858
2002-02-06,1.249169945716858
2002-02-07,1.249169945716858
2002-02-08,1.249169945716858
2002-02-11,1.249169945716858
2002-02-12,1.249169945716858
2002-02-13,1.249169945716858
2002-02-14,1.249169945716858
2002-02-15,1.249169945716858
2002-02-19,1.249169945716858
2002-02-20,1.124250054359436
2002-02-21,1.124250054359436
2002-02-22,1.124250054359436
2002-02-25,1.124250054359436
2002-02-26,1.124250054359436
2002-02-27,1.124250054359436
2002-02-28,1.124250054359436
2002-03-01,1.124250054359436
2002-03-04,1.124250054359436
2002-03-05,1.124250054359436
2002-03-06,1.124250054359436
2002-03-07,1.124250054359436
2002-03-08,1.124250054359436
2002-03-11,1.62391996383667
2002-03-12,1.62391996383667
2002-03-13,1.62391996383667
2002-03-14,1.62391996383667
2002-03-15,1.62391996383667
2002-03-18,1.62391996383667
2002-03-19,1.62391996383667
2002-03-20,1.62391996383667
2002-03-21,1.62391996383667
2002-03-22,1.62391996383667
2002-03-25,1.249169945716858
2002-03-26,1.249169945716858
2002-03-27,1.249169945716858
2002-03-28,1.249169945716858
2002-04-01,1.249169945716858
2002-04-02,1.249169945716858
2002-04-03,1.249169945716858
2002-04-04,1.249169945716858
2002-04-05,0.9993399977684021
2002-04-08,0.9993399977684021
2002-04-09,0.9993399977684021
2002-04-10,0.9993399977684021
2002-04-11,0.9993399977684021
2002-04-12,0.9993399977684021
2002-04-15,0.9993399977684021
2002-04-16,0.9993399977684021
2002-04-17,0.9993399977684021
2002-04-18,0.9993399977684021
2002-04-19,0.9993399977684021
2002-04-22,0.9993399977684021
2002-04-23,0.8744199872016907
2002-04-24,1.124250054359436
2002-04-25,1.124250054359436
2002-04-26,1.124250054359436
2002-04-29,1.124250054359436
2002-04-30,1.124250054359436
2002-05-01,0.9993399977684021
2002-05-02,0.9993399977684021
2002-05-03,0.9993399977684021
2002-05-06,0.9993399977684021
2002-05-07,0.9993399977684021
2002-05-08,0.9993399977684021
2002-05-09,0.9993399977684021
2002-05-10,0.9993399977684021
2002-05-13,0.9993399977684021
2002-05-14,0.9993399977684021
2002-05-15,1.249169945716858
2002-05-16,1.249169945716858
2002-05-17,1.124250054359436
2002-05-20,1.124250054359436
2002-05-21,1.124250054359436
2002-05-22,1.124250054359436
2002-05-23,1.3740899562835693
2002-05-24,1.3740899562835693
2002-05-28,1.124250054359436
2002-05-29,1.124250054359436
2002-05-30,1.124250054359436
2002-05-31,1.124250054359436
2002-06-03,1.124250054359436
2002-06-04,1.124250054359436
2002-06-05,1.124250054359436
2002-06-06,1.124250054359436
2002-06-07,1.124250054359436
2002-06-10,1.124250054359436
2002-06-11,1.124250054359436
2002-06-12,1.124250054359436
2002-06-13,1.4989999532699585
2002-06-14,1.4989999532699585
2002-06-17,1.4989999532699585
2002-06-18,1.4989999532699585
2002-06-19,1.4989999532699585
2002-06-20,1.4989999532699585
2002-06-21,1.4989999532699585
2002-06-24,1.4989999532699585
2002-06-25,1.4989999532699585
2002-06-26,1.4989999532699585
2002-06-27,1.4989999532699585
2002-06-28,1.4989999532699585
2002-07-01,1.4989999532699585
2002-07-02,1.4989999532699585
2002-07-03,1.3740899562835693
2002-07-05,1.3740899562835693
2002-07-08,1.124250054359436
2002-07-09,1.124250054359436
2002-07-10,1.124250054359436
2002-07-11,1.124250054359436
2002-07-12,1.124250054359436
2002-07-15,1.124250054359436
2002-07-16,1.124250054359436
2002-07-17,1.124250054359436
2002-07-18,1.124250054359436
2002-07-19,1.124250054359436
2002-07-22,1.124250054359436
2002-07-23,1.124250054359436
2002-07-24,1.124250054359436
2002-07-25,1.124250054359436
2002-07-26,1.124250054359436
2002-07-29,0.9993399977684021
2002-07-30,0.9993399977684021
2002-07-31,0.9993399977684021
2002-08-01,1.249169945716858
2002-08-02,1.249169945716858
2002-08-05,1.249169945716858
2002-08-06,1.249169945716858
2002-08-07,0.8744199872016907
2002-08-08,0.8744199872016907
2002-08-09,0.8744199872016907
2002-08-12,0.8744199872016907
2002-08-13,0.8744199872016907
2002-08-14,0.8744199872016907
2002-08-15,0.8744199872016907
2002-08-16,0.8744199872016907
2002-08-19,0.8744199872016907
2002-08-20,0.8744199872016907
2002-08-21,0.8744199872016907
2002-08-22,0.8744199872016907
2002-08-23,0.8744199872016907
2002-08-26,0.8744199872016907
2002-08-27,0.6245800256729126
2002-08-28,0.6245800256729126
2002-08-29,0.8744199872016907
2002-08-30,0.8744199872016907
2002-09-03,0.8744199872016907
2002-09-04,0.8744199872016907
2002-09-05,0.8744199872016907
2002-09-06,0.8744199872016907
2002-09-09,0.8744199872016907
2002-09-10,0.8744199872016907
2002-09-11,0.6245800256729126
2002-09-12,0.6245800256729126
2002-09-13,0.6245800256729126
2002-09-16,0.6245800256729126
2002-09-17,0.6245800256729126
2002-09-18,0.6245800256729126
2002-09-19,0.6245800256729126
2002-09-20,0.6245800256729126
2002-09-23,0.6245800256729126
2002-09-24,0.49966999888420105
2002-09-25,0.6245800256729126
2002-09-26,0.6245800256729126
2002-09-27,0.6245800256729126
2002-09-30,0.6245800256729126
2002-10-01,0.6245800256729126
2002-10-02,0.6245800256729126
2002-10-03,0.6245800256729126
2002-10-04,0.6245800256729126
2002-10-07,0.6245800256729126
2002-10-08,0.6245800256729126
2002-10-09,0.6245800256729126
2002-10-10,0.6245800256729126
2002-10-11,0.6245800256729126
2002-10-14,0.6245800256729126
2002-10-15,0.6245800256729126
2002-10-16,0.6245800256729126
2002-10-17,0.7494999766349792
2002-10-18,0.7494999766349792
2002-10-21,0.9993399977684021
2002-10-22,0.9993399977684021
2002-10-23,0.9993399977684021
2002-10-24,0.9993399977684021
2002-10-25,0.9993399977684021
2002-10-28,0.7494999766349792
2002-10-29,0.7494999766349792
2002-10-30,0.7494999766349792
2002-10-31,0.7494999766349792
2002-11-01,0.7494999766349792
2002-11-04,0.7494999766349792
2002-11-05,0.7494999766349792
2002-11-06,0.7494999766349792
2002-11-07,0.7494999766349792
2002-11-08,0.7494999766349792
2002-11-11,0.7494999766349792
2002-11-12,0.7494999766349792
2002-11-13,0.49966999888420105
2002-11-14,0.49966999888420105
2002-11-15,0.7494999766349792
2002-11-18,0.7494999766349792
2002-11-19,0.7494999766349792
2002-11-20,0.7494999766349792
2002-11-21,0.6245800256729126
2002-11-22,0.6245800256729126
2002-11-25,0.6245800256729126
2002-11-26,0.6245800256729126
2002-11-27,0.6245800256729126
2002-11-29,0.6245800256729126
2002-12-02,0.6245800256729126
2002-12-03,0.6245800256729126
2002-12-04,0.6245800256729126
2002-12-05,0.6245800256729126
2002-12-06,0.6245800256729126
2002-12-09,0.6245800256729126
2002-12-10,0.6245800256729126
2002-12-11,0.6245800256729126
2002-12-12,0.6245800256729126
2002-12-13,0.6245800256729126
2002-12-16,0.6245800256729126
2002-12-17,0.6245800256729126
2002-12-18,0.6245800256729126
2002-12-19,0.6245800256729126
2002-12-20,0.49966999888420105
2002-12-23,0.49966999888420105
2002-12-24,0.49966999888420105
2002-12-26,0.49966999888420105
2002-12-27,0.49966999888420105
2002-12-30,0.49966999888420105
2002-12-31,0.8744199872016907
2003-01-02,0.8744199872016907
2003-01-03,0.8744199872016907
2003-01-06,0.8744199872016907
2003-01-07,0.8744199872016907
2003-01-08,0.8744199872016907
2003-01-09,0.8744199872016907
2003-01-10,0.8744199872016907
2003-01-13,0.8744199872016907
2003-01-14,0.8744199872016907
2003-01-15,0.8744199872016907
2003-01-16,0.6245800256729126
2003-01-17,0.8744199872016907
2003-01-21,0.8744199872016907
2003-01-22,0.8744199872016907
2003-01-23,0.8744199872016907
2003-01-24,0.8744199872016907
2003-01-27,0.8744199872016907
2003-01-28,0.8744199872016907
2003-01-29,0.8744199872016907
2003-01-30,0.8744199872016907
2003-01-31,0.8744199872016907
2003-02-03,0.8744199872016907
2003-02-04,0.8744199872016907
2003-02-05,0.8744199872016907
2003-02-06,0.8744199872016907
2003-02-07,0.8744199872016907
2003-02-10,0.8744199872016907
2003-02-11,0.8744199872016907
2003-02-12,0.8744199872016907
2003-02-13,0.8744199872016907
2003-02-14,0.8744199872016907
2003-02-18,0.8744199872016907
2003-02-19,0.8744199872016907
2003-02-20,0.49966999888420105
2003-02-21,0.49966999888420105
2003-02-24,0.49966999888420105
2003-02-25,0.49966999888420105
2003-02-26,0.49966999888420105
2003-02-27,0.49966999888420105
2003-02-28,0.49966999888420105
2003-03-03,0.49966999888420105
2003-03-04,0.49966999888420105
2003-03-05,0.49966999888420105
2003-03-06,0.49966999888420105
2003-03-07,0.49966999888420105
2003-03-10,0.3747499883174896
2003-03-11,0.3747499883174896
2003-03-12,0.6245800256729126
2003-03-13,0.6245800256729126
2003-03-14,0.6245800256729126
2003-03-17,0.9993399977684021
2003-03-18,0.6245800256729126
2003-03-19,0.6245800256729126
2003-03-20,0.6245800256729126
2003-03-21,0.6245800256729126
2003-03-24,0.6245800256729126
2003-03-25,0.3747499883174896
2003-03-26,0.3747499883174896
2003-03-27,0.6245800256729126
2003-03-28,0.6245800256729126
2003-03-31,0.6245800256729126
2003-04-01,0.6245800256729126
2003-04-02,0.6245800256729126
2003-04-03,0.6245800256729126
2003-04-04,0.6245800256729126
2003-04-07,0.6245800256729126
2003-04-08,0.6245800256729126
2003-04-09,0.6245800256729126
2003-04-10,0.9368799924850464
2003-04-11,0.9368799924850464
2003-04-14,0.9368799924850464
2003-04-15,0.9368799924850464
2003-04-16,0.9368799924850464
2003-04-17,0.9368799924850464
2003-04-21,0.9368799924850464
2003-04-22,0.9368799924850464
2003-04-23,0.9368799924850464
2003-04-24,0.9368799924850464
2003-04-25,0.9368799924850464
2003-04-28,0.9368799924850464
2003-04-29,2.435879945755005
2003-04-30,2.435879945755005
2003-05-01,1.249169945716858
2003-05-02,1.249169945716858
2003-05-05,1.249169945716858
2003-05-06,1.249169945716858
2003-05-07,0.9993399977684021
2003-05-08,0.9368799924850464
2003-05-09,0.9368799924850464
2003-05-12,0.9368799924850464
2003-05-13,0.9368799924850464
2003-05-14,0.9368799924850464
2003-05-15,0.9368799924850464
2003-05-16,0.9368799924850464
2003-05-19,0.9368799924850464
2003-05-20,0.9368799924850464
2003-05-21,0.9368799924850464
2003-05-22,0.9368799924850464
2003-05-23,0.9368799924850464
2003-05-27,0.9368799924850464
2003-05-28,0.9368799924850464
2003-05-29,0.9368799924850464
2003-05-30,0.9368799924850464
2003-06-02,0.9368799924850464
2003-06-03,0.9368799924850464
2003-06-04,0.9368799924850464
2003-06-05,0.9368799924850464
2003-06-06,0.9368799924850464
2003-06-09,0.9368799924850464
2003-06-10,0.9368799924850464
2003-06-11,0.9368799924850464
2003-06-12,0.9368799924850464
2003-06-13,0.9368799924850464
2003-06-16,0.9368799924850464
2003-06-17,0.7494999766349792
2003-06-18,0.7494999766349792
2003-06-19,0.7494999766349792
2003-06-20,0.7494999766349792
2003-06-23,0.6245800256729126
2003-06-24,0.6245800256729126
2003-06-25,0.6245800256729126
2003-06-26,0.6245800256729126
2003-06-27,0.6245800256729126
2003-06-30,0.43720999360084534
2003-07-01,0.43720999360084534
2003-07-02,0.6870399713516235
2003-07-03,0.6870399713516235
2003-07-07,0.6870399713516235
2003-07-08,0.6870399713516235
2003-07-09,0.6870399713516235
2003-07-10,0.6870399713516235
2003-07-11,0.6870399713516235
2003-07-14,0.6870399713516235
2003-07-15,0.6870399713516235
2003-07-16,0.6870399713516235
2003-07-17,0.6870399713516235
2003-07-18,0.6870399713516235
2003-07-21,0.6870399713516235
2003-07-22,0.6870399713516235
2003-07-23,0.6870399713516235
2003-07-24,0.6870399713516235
2003-07-25,0.6870399713516235
2003-07-28,0.6870399713516235
2003-07-29,0.6870399713516235
2003-07-30,0.6870399713516235
2003-07-31,0.6870399713516235
2003-08-01,0.6870399713516235
2003-08-04,0.6870399713516235
2003-08-05,0.6870399713516235
2003-08-06,0.6870399713516235
2003-08-07,0.6870399713516235
2003-08-08,0.6870399713516235
2003-08-11,0.6870399713516235
2003-08-12,0.6870399713516235
2003-08-13,0.6870399713516235
2003-08-14,0.6870399713516235
2003-08-15,0.43720999360084534
2003-08-18,0.43720999360084534
2003-08-19,0.6870399713516235
2003-08-20,0.9368799924850464
2003-08-21,0.9368799924850464
2003-08-22,0.9368799924850464
2003-08-25,0.9368799924850464
2003-08-26,0.9368799924850464
2003-08-27,0.9368799924850464
2003-08-28,0.6870399713516235
2003-08-29,0.6870399713516235
2003-09-02,0.6870399713516235
2003-09-03,0.6870399713516235
2003-09-04,0.6870399713516235
2003-09-05,0.6870399713516235
2003-09-08,0.6870399713516235
2003-09-09,0.6870399713516235
2003-09-10,0.6870399713516235
2003-09-11,0.6870399713516235
2003-09-12,0.6870399713516235
2003-09-15,0.6870399713516235
2003-09-16,0.6870399713516235
2003-09-17,0.6870399713516235
2003-09-18,0.6870399713516235
2003-09-19,0.6870399713516235
2003-09-22,0.6870399713516235
2003-09-23,0.6870399713516235
2003-09-24,0.43720999360084534
