,BGCP
2003-01-16,11.858521461486816
2003-01-17,11.414791107177734
2003-01-21,11.209003448486328
2003-01-22,11.350481986999512
2003-01-23,11.003214836120605
2003-01-24,10.610932350158691
2003-01-27,10.482315063476562
2003-01-28,10.945338249206543
2003-01-29,10.86816692352295
2003-01-30,10.546624183654785
2003-01-31,10.655948638916016
2003-02-03,10.289388656616211
2003-02-04,10.096463203430176
2003-02-05,10.03858470916748
2003-02-06,10.077170372009277
2003-02-07,9.646302223205566
2003-02-10,10.025723457336426
2003-02-11,7.196140766143799
2003-02-12,7.2154340744018555
2003-02-13,7.33119010925293
2003-02-14,7.768488883972168
2003-02-18,8.23794174194336
2003-02-19,7.768488883972168
2003-02-20,7.588424205780029
2003-02-21,7.620578765869141
2003-02-24,7.33119010925293
2003-02-25,6.9967851638793945
2003-02-26,6.977491855621338
2003-02-27,7.022508144378662
2003-02-28,6.636655807495117
2003-03-03,6.7138261795043945
2003-03-04,6.617362976074219
2003-03-05,6.456592082977295
2003-03-06,6.019292831420898
2003-03-07,6.353697776794434
2003-03-10,6.012862205505371
2003-03-11,6.077169895172119
2003-03-12,6.4630231857299805
2003-03-13,6.745981216430664
2003-03-14,6.610931873321533
2003-03-17,7.234726905822754
2003-03-18,7.389068126678467
2003-03-19,7.4726691246032715
2003-03-20,7.575562953948975
2003-03-21,7.903536796569824
2003-03-24,7.434083938598633
2003-03-25,7.530547142028809
2003-03-26,7.588424205780029
2003-03-27,7.7299041748046875
2003-03-28,7.530547142028809
2003-03-31,7.479100227355957
2003-04-01,7.311896800994873
2003-04-02,7.485530853271484
2003-04-03,7.652732849121094
2003-04-04,7.601285934448242
2003-04-07,7.90996789932251
2003-04-08,7.935690879821777
2003-04-09,7.90996789932251
2003-04-10,7.974277019500732
2003-04-11,7.929259777069092
2003-04-14,8.218649864196777
2003-04-15,8.649518013000488
2003-04-16,8.514469146728516
2003-04-17,8.688102722167969
2003-04-21,8.553054809570312
2003-04-22,8.643087387084961
2003-04-23,8.823150634765625
2003-04-24,8.533761978149414
2003-04-25,8.437298774719238
2003-04-28,8.546624183654785
2003-04-29,8.565916061401367
2003-04-30,8.39228343963623
2003-05-01,8.604501724243164
2003-05-02,9.003214836120605
2003-05-05,9.228296279907227
2003-05-06,9.196141242980957
2003-05-07,9.15755558013916
2003-05-08,9.163987159729004
2003-05-09,9.40835952758789
2003-05-12,9.273311614990234
2003-05-13,8.617362976074219
2003-05-14,8.758842468261719
2003-05-15,9.13183307647705
2003-05-16,8.758842468261719
2003-05-19,8.366559028625488
2003-05-20,8.411576271057129
2003-05-21,8.553054809570312
2003-05-22,8.540192604064941
2003-05-23,8.610932350158691
2003-05-27,9.254018783569336
2003-05-28,9.627010345458984
2003-05-29,9.967845916748047
2003-05-30,9.839227676391602
2003-06-02,9.51125431060791
2003-06-03,9.36977481842041
2003-06-04,9.96141529083252
2003-06-05,10.096463203430176
2003-06-06,10.18006420135498
2003-06-09,9.800642967224121
2003-06-10,10.218649864196777
2003-06-11,10.295820236206055
2003-06-12,10.109325408935547
2003-06-13,9.877814292907715
2003-06-16,9.980707168579102
2003-06-17,10.128617286682129
2003-06-18,10.771703720092773
2003-06-19,10.675241470336914
2003-06-20,11.414791107177734
2003-06-23,11.491960525512695
2003-06-24,11.254018783569336
2003-06-25,11.414791107177734
2003-06-26,11.884243965148926
2003-06-27,12.475884437561035
2003-06-30,12.70739459991455
2003-07-01,12.443730354309082
2003-07-02,12.482315063476562
2003-07-03,12.327974319458008
2003-07-07,12.655948638916016
2003-07-08,12.861736297607422
2003-07-09,12.861736297607422
2003-07-10,12.649518013000488
2003-07-11,12.70096492767334
2003-07-14,12.37942123413086
2003-07-15,12.424436569213867
2003-07-16,12.122185707092285
2003-07-17,11.897106170654297
2003-07-18,11.890674591064453
2003-07-21,11.51125431060791
2003-07-22,11.652732849121094
2003-07-23,12.122185707092285
2003-07-24,11.871382713317871
2003-07-25,11.967845916748047
2003-07-28,11.697749137878418
2003-07-29,12.257234573364258
2003-07-30,12.096463203430176
2003-07-31,11.993569374084473
2003-08-01,12.090031623840332
2003-08-04,11.948553085327148
2003-08-05,11.807073593139648
2003-08-06,11.562701225280762
2003-08-07,10.81028938293457
2003-08-08,12.141478538513184
2003-08-11,12.733119010925293
2003-08-12,12.829582214355469
2003-08-13,14.244373321533203
2003-08-14,14.790996551513672
2003-08-15,14.655948638916016
2003-08-18,14.893891334533691
2003-08-19,15.048232078552246
2003-08-20,14.73954963684082
2003-08-21,14.816720008850098
2003-08-22,14.790996551513672
2003-08-25,14.784565925598145
2003-08-26,14.855304718017578
2003-08-27,14.797428131103516
2003-08-28,14.73954963684082
2003-08-29,14.662379264831543
2003-09-02,14.829582214355469
2003-09-03,16.109325408935547
2003-09-04,16.707395553588867
2003-09-05,15.980707168579102
2003-09-08,16.33440589904785
2003-09-09,15.967845916748047
2003-09-10,15.556269645690918
2003-09-11,15.633440971374512
2003-09-12,15.96141529083252
2003-09-15,15.78778076171875
2003-09-16,16.366558074951172
2003-09-17,16.270095825195312
2003-09-18,16.553054809570312
2003-09-19,16.778135299682617
2003-09-22,16.443729400634766
2003-09-23,17.02250862121582
2003-09-24,15.884243965148926
2003-09-25,15.209003448486328
2003-09-26,14.913183212280273
2003-09-29,14.21221923828125
2003-09-30,14.540192604064941
2003-10-01,14.688102722167969
2003-10-02,15.112540245056152
2003-10-03,15.53697681427002
2003-10-06,16.083600997924805
2003-10-07,15.81993579864502
2003-10-08,15.909968376159668
2003-10-09,15.742765426635742
2003-10-10,15.678457260131836
2003-10-13,16.340835571289062
2003-10-14,16.720256805419922
2003-10-15,16.630224227905273
2003-10-16,16.848875045776367
2003-10-17,16.80385971069336
2003-10-20,17.324758529663086
2003-10-21,17.395498275756836
2003-10-22,17.04180145263672
2003-10-23,16.848875045776367
2003-10-24,16.836013793945312
2003-10-27,17.18328094482422
2003-10-28,17.299034118652344
2003-10-29,17.395498275756836
2003-10-30,17.344051361083984
2003-10-31,17.52411651611328
2003-11-03,17.749195098876953
2003-11-04,17.678457260131836
2003-11-05,17.266881942749023
2003-11-06,17.363344192504883
2003-11-07,17.23472785949707
2003-11-10,16.713825225830078
2003-11-11,16.700965881347656
2003-11-12,16.97749137878418
2003-11-13,14.983922958374023
2003-11-14,14.958198547363281
2003-11-17,14.21221923828125
2003-11-18,14.122185707092285
2003-11-19,14.411576271057129
2003-11-20,14.411576271057129
2003-11-21,14.675241470336914
2003-11-24,15.273311614990234
2003-11-25,15.112540245056152
2003-11-26,15.112540245056152
2003-11-28,15.163987159729004
2003-12-01,15.215434074401855
2003-12-02,15.491960525512695
2003-12-03,14.996785163879395
2003-12-04,14.9389066696167
2003-12-05,14.46302318572998
2003-12-08,14.21221923828125
2003-12-09,13.774920463562012
2003-12-10,14.051446914672852
2003-12-11,14.508039474487305
2003-12-12,15.176849365234375
2003-12-15,15.440513610839844
2003-12-16,15.311897277832031
2003-12-17,14.48874568939209
2003-12-18,14.263666152954102
2003-12-19,14.540192604064941
2003-12-22,14.41800594329834
2003-12-23,14.758842468261719
2003-12-24,14.778135299682617
2003-12-26,14.855304718017578
2003-12-29,15.112540245056152
2003-12-30,15.311897277832031
2003-12-31,15.099678039550781
2004-01-02,15.350481986999512
2004-01-05,15.36977481842041
2004-01-06,15.382637023925781
2004-01-07,15.459807395935059
2004-01-08,15.639870643615723
2004-01-09,14.88102912902832
2004-01-12,14.495177268981934
2004-01-13,14.244373321533203
2004-01-14,14.533761978149414
2004-01-15,14.469452857971191
2004-01-16,14.649518013000488
2004-01-20,14.649518013000488
2004-01-21,14.430868148803711
2004-01-22,14.218649864196777
2004-01-23,14.649518013000488
2004-01-26,14.456591606140137
2004-01-27,13.967845916748047
2004-01-28,13.76205825805664
2004-01-29,13.832797050476074
2004-01-30,14.469452857971191
2004-02-02,14.540192604064941
2004-02-03,15.016077041625977
2004-02-04,14.893891334533691
2004-02-05,14.790996551513672
2004-02-06,15.106108665466309
2004-02-09,15.524115562438965
2004-02-10,14.790996551513672
2004-02-11,13.40835952758789
2004-02-12,13.324758529663086
2004-02-13,13.350481986999512
2004-02-17,13.356912612915039
2004-02-18,13.459807395935059
2004-02-19,13.183279991149902
2004-02-20,12.887459754943848
2004-02-23,12.540192604064941
2004-02-24,12.46302318572998
2004-02-25,12.475884437561035
2004-02-26,12.945338249206543
2004-02-27,12.983922958374023
2004-03-01,12.861736297607422
2004-03-02,12.745981216430664
2004-03-03,12.765273094177246
2004-03-04,12.765273094177246
2004-03-05,12.66880989074707
2004-03-08,12.372989654541016
2004-03-09,12.508039474487305
2004-03-10,12.160772323608398
2004-03-11,11.897106170654297
2004-03-12,12.861736297607422
2004-03-15,12.745981216430664
2004-03-16,12.829582214355469
2004-03-17,12.913183212280273
2004-03-18,12.900321960449219
2004-03-19,13.067523956298828
2004-03-22,12.926045417785645
2004-03-23,12.861736297607422
2004-03-24,12.874597549438477
2004-03-25,13.041801452636719
2004-03-26,13.266880989074707
2004-03-29,13.479100227355957
2004-03-30,13.517684936523438
2004-03-31,13.479100227355957
2004-04-01,13.755626678466797
2004-04-02,13.594855308532715
2004-04-05,12.73954963684082
2004-04-06,12.186494827270508
2004-04-07,12.244373321533203
2004-04-08,12.218649864196777
2004-04-12,12.405144691467285
2004-04-13,12.057877540588379
2004-04-14,11.96141529083252
2004-04-15,11.755626678466797
2004-04-16,11.897106170654297
2004-04-19,11.659164428710938
2004-04-20,11.60771656036377
2004-04-21,11.659164428710938
2004-04-22,11.717041969299316
2004-04-23,11.601285934448242
2004-04-26,11.530547142028809
2004-04-27,11.646302223205566
2004-04-28,11.491960525512695
2004-04-29,11.363344192504883
2004-04-30,11.318327903747559
2004-05-03,11.209003448486328
2004-05-04,11.717041969299316
2004-05-05,11.710611343383789
2004-05-06,11.575563430786133
2004-05-07,11.273311614990234
2004-05-10,11.305465698242188
2004-05-11,12.057877540588379
2004-05-12,11.890674591064453
2004-05-13,12.025723457336426
2004-05-14,11.723472595214844
2004-05-17,11.485530853271484
2004-05-18,11.736333847045898
2004-05-19,11.729904174804688
2004-05-20,11.627010345458984
2004-05-21,11.884243965148926
2004-05-24,11.916399002075195
2004-05-25,12.109325408935547
2004-05-26,12.154340744018555
2004-05-27,12.25080394744873
2004-05-28,12.199357032775879
2004-06-01,11.993569374084473
2004-06-02,11.954983711242676
2004-06-03,11.935690879821777
2004-06-04,11.890674591064453
2004-06-07,12.032154083251953
2004-06-08,11.916399002075195
2004-06-09,11.76205825805664
2004-06-10,11.627010345458984
2004-06-14,11.266880989074707
2004-06-15,11.421221733093262
2004-06-16,11.286173820495605
2004-06-17,11.53697681427002
2004-06-18,11.112540245056152
2004-06-21,10.790996551513672
2004-06-22,11.13183307647705
2004-06-23,11.016077041625977
2004-06-24,11.11897087097168
2004-06-25,11.324758529663086
2004-06-28,11.099678039550781
2004-06-29,11.196141242980957
2004-06-30,11.350481986999512
2004-07-01,11.228296279907227
2004-07-02,8.366559028625488
2004-07-06,7.324759006500244
2004-07-07,7.176848888397217
2004-07-08,7.4598069190979
2004-07-09,7.614148139953613
2004-07-12,7.633440971374512
2004-07-13,7.569131851196289
2004-07-14,7.742764949798584
2004-07-15,7.755627155303955
2004-07-16,7.691318035125732
2004-07-19,7.4919610023498535
2004-07-20,7.762057781219482
2004-07-21,7.5176849365234375
2004-07-22,7.717041969299316
2004-07-23,7.524116039276123
2004-07-26,7.36977481842041
2004-07-27,7.344050884246826
2004-07-28,7.022508144378662
2004-07-29,6.9967851638793945
2004-07-30,6.926044940948486
2004-08-02,6.919613838195801
2004-08-03,6.662378787994385
2004-08-04,6.707395076751709
2004-08-05,6.63022518157959
2004-08-06,6.257235050201416
2004-08-09,6.21221923828125
2004-08-10,6.398714065551758
2004-08-11,6.289389133453369
2004-08-12,6.2250800132751465
2004-08-13,6.379421234130859
2004-08-16,6.469452857971191
2004-08-17,6.636655807495117
2004-08-18,6.771704196929932
2004-08-19,6.495176792144775
2004-08-20,6.913183212280273
2004-08-23,6.7588419914245605
2004-08-24,6.610931873321533
2004-08-25,6.7845659255981445
2004-08-26,6.675240993499756
2004-08-27,6.7845659255981445
2004-08-30,6.469452857971191
2004-08-31,6.430868148803711
2004-09-01,6.353697776794434
2004-09-02,6.385851860046387
2004-09-03,6.282958030700684
2004-09-07,6.372990131378174
2004-09-08,6.186494827270508
2004-09-09,6.16077184677124
2004-09-10,6.257235050201416
2004-09-13,6.379421234130859
2004-09-14,6.546624183654785
2004-09-15,6.430868148803711
2004-09-16,6.424437046051025
2004-09-17,6.237942218780518
2004-09-20,5.9935688972473145
2004-09-21,6.057878017425537
2004-09-22,5.935690879821777
2004-09-23,5.929259777069092
2004-09-24,5.858520984649658
2004-09-27,5.78778076171875
2004-09-28,6.019292831420898
2004-09-29,6.1800642013549805
2004-09-30,6.321543216705322
2004-10-01,6.469452857971191
2004-10-04,6.591639995574951
2004-10-05,6.475883960723877
2004-10-06,6.405145168304443
2004-10-07,6.398714065551758
2004-10-08,6.16077184677124
2004-10-11,6.559485912322998
2004-10-12,6.411575794219971
2004-10-13,6.424437046051025
2004-10-14,6.372990131378174
2004-10-15,6.302250862121582
2004-10-18,6.347267150878906
2004-10-19,6.231511116027832
2004-10-20,6.315113067626953
2004-10-21,6.282958030700684
2004-10-22,6.2508039474487305
2004-10-25,6.2508039474487305
2004-10-26,6.167202949523926
2004-10-27,6.237942218780518
2004-10-28,6.424437046051025
2004-10-29,6.334404945373535
2004-11-01,6.398714065551758
2004-11-02,6.456592082977295
2004-11-03,6.334404945373535
2004-11-04,6.559485912322998
2004-11-05,6.141479015350342
2004-11-08,6.019292831420898
2004-11-09,5.987137794494629
2004-11-10,5.922830104827881
2004-11-11,6.025722980499268
2004-11-12,6.038585186004639
2004-11-15,6.1800642013549805
2004-11-16,6.025722980499268
2004-11-17,6.340836048126221
2004-11-18,6.9967851638793945
2004-11-19,6.842443943023682
2004-11-22,7.099678039550781
2004-11-23,7.157556056976318
2004-11-24,7.29903507232666
2004-11-26,7.324759006500244
2004-11-29,7.36977481842041
2004-11-30,7.196140766143799
2004-12-01,6.977491855621338
2004-12-02,7.125401973724365
2004-12-03,7.125401973724365
2004-12-06,7.061092853546143
2004-12-07,7.016077041625977
2004-12-08,7.035369873046875
2004-12-09,6.9967851638793945
2004-12-10,7.292604923248291
2004-12-13,7.414791107177734
2004-12-14,7.530547142028809
2004-12-15,7.588424205780029
2004-12-16,7.485530853271484
2004-12-17,7.466238021850586
2004-12-20,7.376205921173096
2004-12-21,7.389068126678467
2004-12-22,7.826366901397705
2004-12-23,8.102893829345703
2004-12-27,7.8199357986450195
2004-12-28,8.051446914672852
2004-12-29,8.135047912597656
2004-12-30,8.0
2004-12-31,7.954984188079834
2005-01-03,7.704179763793945
2005-01-04,7.048232078552246
2005-01-05,6.263666152954102
2005-01-06,6.244372844696045
2005-01-07,6.443729877471924
2005-01-10,6.456592082977295
2005-01-11,6.443729877471924
2005-01-12,6.424437046051025
2005-01-13,6.321543216705322
2005-01-14,6.385851860046387
2005-01-18,6.469452857971191
2005-01-19,6.398714065551758
2005-01-20,6.437298774719238
2005-01-21,6.437298774719238
2005-01-24,6.360128879547119
2005-01-25,6.424437046051025
2005-01-26,6.430868148803711
2005-01-27,6.424437046051025
2005-01-28,6.520899772644043
2005-01-31,6.926044940948486
2005-02-01,6.861735820770264
2005-02-02,6.945337772369385
2005-02-03,6.9581990242004395
2005-02-04,7.659163951873779
2005-02-07,6.7845659255981445
2005-02-08,6.57877779006958
2005-02-09,6.469452857971191
2005-02-10,6.437298774719238
2005-02-11,6.559485912322998
2005-02-14,6.443729877471924
2005-02-15,6.379421234130859
2005-02-16,6.295820236206055
2005-02-17,6.019292831420898
2005-02-18,6.057878017425537
2005-02-22,5.78778076171875
2005-02-23,5.678456783294678
2005-02-24,5.549839019775391
2005-02-25,5.5176849365234375
2005-02-28,5.7749199867248535
2005-03-01,5.684886932373047
2005-03-02,5.498392105102539
2005-03-03,5.543407917022705
2005-03-04,5.530547142028809
2005-03-07,5.652732849121094
2005-03-08,5.607717037200928
2005-03-09,5.4469451904296875
2005-03-10,5.524116039276123
2005-03-11,5.58199405670166
2005-03-14,5.639871120452881
2005-03-15,5.562701225280762
2005-03-16,5.575562953948975
2005-03-17,5.594854831695557
2005-03-18,5.524116039276123
2005-03-21,5.569131851196289
2005-03-22,5.556270122528076
2005-03-23,5.466238021850586
2005-03-24,5.395497798919678
2005-03-28,5.479100227355957
2005-03-29,5.543407917022705
2005-03-30,5.594854831695557
2005-03-31,5.916399002075195
2005-04-01,5.800642967224121
2005-04-04,5.736333847045898
2005-04-05,5.723473072052002
2005-04-06,5.78778076171875
2005-04-07,5.742764949798584
2005-04-08,5.627009868621826
2005-04-11,5.678456783294678
2005-04-12,5.607717037200928
2005-04-13,5.594854831695557
2005-04-14,5.652732849121094
2005-04-15,5.742764949798584
2005-04-18,5.704179763793945
2005-04-19,5.717041969299316
2005-04-20,5.562701225280762
2005-04-21,5.575562953948975
2005-04-22,5.42122220993042
2005-04-25,5.543407917022705
2005-04-26,5.717041969299316
2005-04-27,5.781350135803223
2005-04-28,5.556270122528076
2005-04-29,5.556270122528076
2005-05-02,5.4469451904296875
2005-05-03,5.36977481842041
2005-05-04,5.549839019775391
2005-05-05,5.479100227355957
2005-05-06,5.408360004425049
2005-05-09,5.401928901672363
2005-05-10,5.33119010925293
2005-05-11,5.337621212005615
2005-05-12,5.247588157653809
2005-05-13,5.157556056976318
2005-05-16,5.292604923248291
2005-05-17,5.048232078552246
2005-05-18,5.073955059051514
2005-05-19,5.073955059051514
2005-05-20,5.11897087097168
2005-05-23,5.138264179229736
2005-05-24,5.170417785644531
2005-05-25,5.048232078552246
2005-05-26,5.163987159729004
2005-05-27,5.2154340744018555
2005-05-31,5.511253833770752
2005-06-01,5.594854831695557
2005-06-02,5.601285934448242
2005-06-03,5.504823207855225
2005-06-06,5.479100227355957
2005-06-07,5.4919610023498535
2005-06-08,5.4598069190979
2005-06-09,5.511253833770752
2005-06-10,5.768488883972168
2005-06-13,5.691318035125732
2005-06-14,5.639871120452881
2005-06-15,5.697749137878418
2005-06-16,5.742764949798584
2005-06-17,5.697749137878418
2005-06-20,5.614148139953613
2005-06-21,5.620578765869141
2005-06-22,5.710610866546631
2005-06-23,5.678456783294678
2005-06-24,5.569131851196289
2005-06-27,5.5176849365234375
2005-06-28,5.549839019775391
2005-06-29,5.935690879821777
2005-06-30,5.7299041748046875
2005-07-01,5.762057781219482
2005-07-05,5.607717037200928
2005-07-06,5.627009868621826
2005-07-07,5.723473072052002
2005-07-08,5.717041969299316
2005-07-11,5.768488883972168
2005-07-12,5.7749199867248535
2005-07-13,5.684886932373047
2005-07-14,5.607717037200928
2005-07-15,5.588424205780029
2005-07-18,5.588424205780029
2005-07-19,5.697749137878418
2005-07-20,5.697749137878418
2005-07-21,5.588424205780029
2005-07-22,5.659163951873779
2005-07-25,5.7491960525512695
2005-07-26,5.646302223205566
2005-07-27,5.601285934448242
2005-07-28,5.4726691246032715
2005-07-29,5.466238021850586
2005-08-01,5.562701225280762
2005-08-02,5.530547142028809
2005-08-03,5.485530853271484
2005-08-04,5.453375816345215
2005-08-05,5.125401973724365
2005-08-08,5.016077041625977
2005-08-09,4.9581990242004395
2005-08-10,5.009645938873291
2005-08-11,5.035369873046875
2005-08-12,4.9581990242004395
2005-08-15,4.9967851638793945
2005-08-16,4.900321960449219
2005-08-17,4.88102912902832
2005-08-18,4.887460231781006
2005-08-19,4.88102912902832
2005-08-22,4.951767921447754
2005-08-23,4.855305194854736
2005-08-24,4.829582214355469
2005-08-25,4.951767921447754
2005-08-26,5.0032148361206055
2005-08-29,4.9710612297058105
2005-08-30,4.951767921447754
2005-08-31,4.919613838195801
2005-09-01,4.9581990242004395
2005-09-02,4.9581990242004395
2005-09-06,5.022508144378662
2005-09-07,5.048232078552246
2005-09-08,5.163987159729004
2005-09-09,5.202571868896484
2005-09-12,5.254018783569336
2005-09-13,5.11897087097168
2005-09-14,5.11897087097168
2005-09-15,5.0032148361206055
2005-09-16,5.048232078552246
2005-09-19,4.932476043701172
2005-09-20,4.990354061126709
2005-09-21,4.938907146453857
2005-09-22,4.945337772369385
2005-09-23,4.945337772369385
2005-09-26,5.035369873046875
2005-09-27,4.938907146453857
2005-09-28,4.900321960449219
2005-09-29,4.887460231781006
2005-09-30,4.874598026275635
2005-10-03,4.893890857696533
2005-10-04,4.848875045776367
2005-10-05,4.726687908172607
2005-10-06,4.726687908172607
2005-10-07,4.816720008850098
2005-10-10,4.797428131103516
2005-10-11,4.79099702835083
2005-10-12,4.623794078826904
2005-10-13,4.501607894897461
2005-10-14,4.5401930809021
2005-10-17,4.411575794219971
2005-10-18,4.424437046051025
2005-10-19,4.501607894897461
2005-10-20,4.398714065551758
2005-10-21,4.398714065551758
2005-10-24,4.443729877471924
2005-10-25,4.514469146728516
2005-10-26,4.649518013000488
2005-10-27,4.604502201080322
2005-10-28,4.70096492767334
2005-10-31,4.861735820770264
2005-11-01,4.842443943023682
2005-11-02,4.926044940948486
2005-11-03,4.778134822845459
2005-11-04,4.66880989074707
2005-11-07,5.054662227630615
2005-11-08,5.067523956298828
2005-11-09,5.099678039550781
2005-11-10,5.2604498863220215
2005-11-11,5.414791107177734
2005-11-14,5.434083938598633
2005-11-15,5.2604498863220215
2005-11-16,5.2154340744018555
2005-11-17,5.395497798919678
2005-11-18,5.504823207855225
2005-11-21,5.498392105102539
2005-11-22,5.556270122528076
2005-11-23,5.511253833770752
2005-11-25,5.363344192504883
2005-11-28,5.434083938598633
2005-11-29,5.466238021850586
2005-11-30,5.511253833770752
2005-12-01,5.5176849365234375
2005-12-02,5.466238021850586
2005-12-05,5.344050884246826
2005-12-06,5.157556056976318
2005-12-07,5.125401973724365
2005-12-08,5.11897087097168
2005-12-09,5.099678039550781
2005-12-12,5.131833076477051
2005-12-13,5.11897087097168
2005-12-14,5.080386161804199
2005-12-15,5.0289387702941895
2005-12-16,5.0032148361206055
2005-12-19,5.093247890472412
2005-12-20,5.099678039550781
2005-12-21,5.170417785644531
2005-12-22,5.196140766143799
2005-12-23,5.176848888397217
2005-12-27,5.112539768218994
2005-12-28,5.035369873046875
2005-12-29,5.016077041625977
2005-12-30,4.9581990242004395
2006-01-03,5.131833076477051
2006-01-04,5.2154340744018555
2006-01-05,5.2411580085754395
2006-01-06,5.273312091827393
2006-01-09,5.29903507232666
2006-01-10,5.20900297164917
2006-01-11,5.247588157653809
2006-01-12,5.20900297164917
2006-01-13,5.318327903747559
2006-01-17,5.106109142303467
2006-01-18,5.093247890472412
2006-01-19,5.151124954223633
2006-01-20,5.067523956298828
2006-01-23,5.11897087097168
2006-01-24,5.575562953948975
2006-01-25,5.710610866546631
2006-01-26,6.051446914672852
2006-01-27,6.025722980499268
2006-01-30,5.942121982574463
2006-01-31,5.903536796569824
2006-02-01,5.961414813995361
2006-02-02,5.864952087402344
2006-02-03,5.8199357986450195
2006-02-06,5.935690879821777
2006-02-07,5.916399002075195
2006-02-08,6.102893829345703
2006-02-09,6.045015811920166
2006-02-10,6.019292831420898
2006-02-13,5.961414813995361
2006-02-14,6.064309120178223
2006-02-15,5.980707168579102
2006-02-16,5.382637023925781
2006-02-17,5.131833076477051
2006-02-21,5.138264179229736
2006-02-22,5.234726905822754
2006-02-23,5.138264179229736
2006-02-24,5.138264179229736
2006-02-27,5.401928901672363
2006-02-28,5.344050884246826
2006-03-01,5.344050884246826
2006-03-02,5.318327903747559
2006-03-03,5.29903507232666
2006-03-06,5.138264179229736
2006-03-07,5.067523956298828
2006-03-08,4.964630126953125
2006-03-09,4.868166923522949
2006-03-10,5.061092853546143
2006-03-13,4.88102912902832
2006-03-14,5.054662227630615
2006-03-15,5.080386161804199
2006-03-16,5.035369873046875
2006-03-17,5.067523956298828
2006-03-20,5.022508144378662
2006-03-21,4.893890857696533
2006-03-22,5.016077041625977
2006-03-23,4.945337772369385
2006-03-24,4.990354061126709
2006-03-27,5.009645938873291
2006-03-28,4.951767921447754
2006-03-29,4.9967851638793945
2006-03-30,4.983922958374023
2006-03-31,5.125401973724365
2006-04-03,4.938907146453857
2006-04-04,4.977491855621338
2006-04-05,4.983922958374023
2006-04-06,5.016077041625977
2006-04-07,4.919613838195801
2006-04-10,4.983922958374023
2006-04-11,5.022508144378662
2006-04-12,5.022508144378662
2006-04-13,5.0032148361206055
2006-04-17,4.9581990242004395
2006-04-18,5.022508144378662
2006-04-19,5.20900297164917
2006-04-20,5.2154340744018555
2006-04-21,5.247588157653809
2006-04-24,5.2154340744018555
2006-04-25,5.2604498863220215
2006-04-26,5.131833076477051
2006-04-27,5.170417785644531
2006-04-28,5.189711093902588
2006-05-01,5.086816787719727
2006-05-02,5.112539768218994
2006-05-03,5.131833076477051
2006-05-04,5.080386161804199
2006-05-05,5.125401973724365
2006-05-08,5.125401973724365
2006-05-09,5.0289387702941895
2006-05-10,5.099678039550781
2006-05-11,4.938907146453857
2006-05-12,4.977491855621338
2006-05-15,4.7588419914245605
2006-05-16,4.823151111602783
2006-05-17,4.733119010925293
2006-05-18,4.733119010925293
2006-05-19,4.733119010925293
2006-05-22,4.803859233856201
2006-05-23,4.765273094177246
2006-05-24,4.823151111602783
2006-05-25,4.900321960449219
2006-05-26,4.906752109527588
2006-05-30,4.861735820770264
2006-05-31,4.983922958374023
2006-06-01,5.2604498863220215
2006-06-02,5.350481986999512
2006-06-05,5.2861738204956055
2006-06-06,5.2861738204956055
2006-06-07,5.350481986999512
2006-06-08,5.42122220993042
2006-06-09,5.29903507232666
2006-06-12,5.163987159729004
2006-06-13,5.151124954223633
2006-06-14,5.189711093902588
2006-06-15,5.254018783569336
2006-06-16,5.196140766143799
2006-06-19,5.106109142303467
2006-06-20,5.106109142303467
2006-06-21,5.221865177154541
2006-06-22,5.228295803070068
2006-06-23,5.131833076477051
2006-06-26,5.318327903747559
2006-06-27,5.183279991149902
2006-06-28,5.163987159729004
2006-06-29,5.363344192504883
2006-06-30,5.356913089752197
2006-07-03,5.131833076477051
2006-07-05,5.125401973724365
2006-07-06,5.0289387702941895
2006-07-07,4.803859233856201
2006-07-10,4.9710612297058105
2006-07-11,5.080386161804199
2006-07-12,5.016077041625977
2006-07-13,4.990354061126709
2006-07-14,4.983922958374023
2006-07-17,4.938907146453857
2006-07-18,4.9710612297058105
2006-07-19,5.279743194580078
2006-07-20,5.170417785644531
2006-07-21,5.163987159729004
2006-07-24,5.311896800994873
2006-07-25,5.401928901672363
2006-07-26,5.4919610023498535
2006-07-27,5.427652835845947
2006-07-28,5.633440971374512
2006-07-31,5.556270122528076
2006-08-01,5.4726691246032715
2006-08-02,5.5176849365234375
2006-08-03,5.504823207855225
2006-08-04,5.530547142028809
2006-08-07,5.408360004425049
2006-08-08,5.305466175079346
2006-08-09,5.311896800994873
2006-08-10,5.36977481842041
2006-08-11,5.356913089752197
2006-08-14,5.305466175079346
2006-08-15,5.36977481842041
2006-08-16,5.498392105102539
2006-08-17,5.498392105102539
2006-08-18,5.485530853271484
2006-08-21,5.408360004425049
2006-08-22,5.414791107177734
2006-08-23,5.408360004425049
2006-08-24,5.382637023925781
2006-08-25,5.363344192504883
2006-08-28,5.305466175079346
2006-08-29,5.080386161804199
2006-08-30,5.318327903747559
2006-08-31,5.408360004425049
2006-09-01,5.36977481842041
2006-09-05,5.2861738204956055
2006-09-06,5.2154340744018555
2006-09-07,5.2861738204956055
2006-09-08,5.434083938598633
2006-09-11,5.414791107177734
2006-09-12,5.556270122528076
2006-09-13,5.768488883972168
2006-09-14,5.7942118644714355
2006-09-15,5.903536796569824
2006-09-18,5.858520984649658
2006-09-19,5.781350135803223
2006-09-20,5.652732849121094
2006-09-21,5.556270122528076
