,ALNY
2005-04-05,7.53000020980835
2005-04-06,7.96999979019165
2005-04-07,8.270000457763672
2005-04-08,8.220000267028809
2005-04-11,8.489999771118164
2005-04-12,8.630000114440918
2005-04-13,8.75
2005-04-14,8.579999923706055
2005-04-15,8.109999656677246
2005-04-18,8.239999771118164
2005-04-19,8.270000457763672
2005-04-20,8.260000228881836
2005-04-21,7.949999809265137
2005-04-22,8.300000190734863
2005-04-25,7.960000038146973
2005-04-26,7.900000095367432
2005-04-27,8.1899995803833
2005-04-28,7.690000057220459
2005-04-29,7.78000020980835
2005-05-02,7.75
2005-05-03,7.809999942779541
2005-05-04,7.989999771118164
2005-05-05,8.119999885559082
2005-05-06,7.989999771118164
2005-05-09,7.900000095367432
2005-05-10,7.78000020980835
2005-05-11,8.069999694824219
2005-05-12,7.940000057220459
2005-05-13,7.769999980926514
2005-05-16,7.989999771118164
2005-05-17,7.909999847412109
2005-05-18,7.820000171661377
2005-05-19,8.100000381469727
2005-05-20,8.119999885559082
2005-05-23,7.800000190734863
2005-05-24,7.599999904632568
2005-05-25,7.480000019073486
2005-05-26,7.460000038146973
2005-05-27,7.420000076293945
2005-05-31,7.460000038146973
2005-06-01,7.440000057220459
2005-06-02,7.199999809265137
2005-06-03,7.239999771118164
2005-06-06,7.190000057220459
2005-06-07,7.260000228881836
2005-06-08,7.079999923706055
2005-06-09,7.53000020980835
2005-06-10,7.380000114440918
2005-06-13,7.099999904632568
2005-06-14,7.050000190734863
2005-06-15,7.070000171661377
2005-06-16,7.400000095367432
2005-06-17,7.489999771118164
2005-06-20,7.690000057220459
2005-06-21,7.420000076293945
2005-06-22,7.5
2005-06-23,7.349999904632568
2005-06-24,7.150000095367432
2005-06-27,7.289999961853027
2005-06-28,7.260000228881836
2005-06-29,7.360000133514404
2005-06-30,7.300000190734863
2005-07-01,7.210000038146973
2005-07-05,7.0
2005-07-06,7.050000190734863
2005-07-07,7.119999885559082
2005-07-08,7.130000114440918
2005-07-11,7.0
2005-07-12,7.019999980926514
2005-07-13,7.320000171661377
2005-07-14,7.670000076293945
2005-07-15,7.75
2005-07-18,8.079999923706055
2005-07-19,8.300000190734863
2005-07-20,9.399999618530273
2005-07-21,9.880000114440918
2005-07-22,9.539999961853027
2005-07-25,9.470000267028809
2005-07-26,9.8100004196167
2005-07-27,9.800000190734863
2005-07-28,9.6899995803833
2005-07-29,9.75
2005-08-01,9.6899995803833
2005-08-02,10.0
2005-08-03,10.029999732971191
2005-08-04,9.300000190734863
2005-08-05,8.949999809265137
2005-08-08,8.729999542236328
2005-08-09,8.989999771118164
2005-08-10,8.960000038146973
2005-08-11,9.050000190734863
2005-08-12,9.119999885559082
2005-08-15,9.140000343322754
2005-08-16,9.010000228881836
2005-08-17,9.369999885559082
2005-08-18,9.229999542236328
2005-08-19,9.25
2005-08-22,9.270000457763672
2005-08-23,9.180000305175781
2005-08-24,9.369999885559082
2005-08-25,9.5
2005-08-26,9.390000343322754
2005-08-29,9.279999732971191
2005-08-30,9.25
2005-08-31,9.5
2005-09-01,9.579999923706055
2005-09-02,9.65999984741211
2005-09-06,9.5600004196167
2005-09-07,13.75
2005-09-08,13.829999923706055
2005-09-09,13.720000267028809
2005-09-12,14.1899995803833
2005-09-13,13.420000076293945
2005-09-14,13.34000015258789
2005-09-15,13.390000343322754
2005-09-16,13.359999656677246
2005-09-19,13.109999656677246
2005-09-20,12.1899995803833
2005-09-21,11.649999618530273
2005-09-22,11.829999923706055
2005-09-23,11.550000190734863
2005-09-26,11.569999694824219
2005-09-27,11.460000038146973
2005-09-28,11.449999809265137
2005-09-29,11.920000076293945
2005-09-30,11.300000190734863
2005-10-03,11.579999923706055
2005-10-04,11.739999771118164
2005-10-05,11.210000038146973
2005-10-06,10.550000190734863
2005-10-07,10.210000038146973
2005-10-10,10.15999984741211
2005-10-11,10.5600004196167
2005-10-12,9.899999618530273
2005-10-13,10.369999885559082
2005-10-14,10.949999809265137
2005-10-17,10.90999984741211
2005-10-18,10.600000381469727
2005-10-19,10.329999923706055
2005-10-20,10.039999961853027
2005-10-21,10.109999656677246
2005-10-24,10.0
2005-10-25,10.25
2005-10-26,10.050000190734863
2005-10-27,9.75
2005-10-28,9.270000457763672
2005-10-31,9.609999656677246
2005-11-01,9.670000076293945
2005-11-02,10.09000015258789
2005-11-03,10.369999885559082
2005-11-04,10.399999618530273
2005-11-07,10.430000305175781
2005-11-08,10.359999656677246
2005-11-09,10.479999542236328
2005-11-10,10.479999542236328
2005-11-11,10.5
2005-11-14,10.729999542236328
2005-11-15,10.619999885559082
2005-11-16,10.920000076293945
2005-11-17,11.020000457763672
2005-11-18,11.550000190734863
2005-11-21,12.0
2005-11-22,12.6899995803833
2005-11-23,12.9399995803833
2005-11-25,12.859999656677246
2005-11-28,12.65999984741211
2005-11-29,12.550000190734863
2005-11-30,12.5600004196167
2005-12-01,12.829999923706055
2005-12-02,12.920000076293945
2005-12-05,12.890000343322754
2005-12-06,12.930000305175781
2005-12-07,13.119999885559082
2005-12-08,13.6899995803833
2005-12-09,13.680000305175781
2005-12-12,13.819999694824219
2005-12-13,14.010000228881836
2005-12-14,13.510000228881836
2005-12-15,12.899999618530273
2005-12-16,13.779999732971191
2005-12-19,13.039999961853027
2005-12-20,12.760000228881836
2005-12-21,12.899999618530273
2005-12-22,13.470000267028809
2005-12-23,13.489999771118164
2005-12-27,13.350000381469727
2005-12-28,13.420000076293945
2005-12-29,13.25
2005-12-30,13.319999694824219
2006-01-03,12.960000038146973
2006-01-04,12.979999542236328
2006-01-05,13.140000343322754
2006-01-06,13.020000457763672
2006-01-09,13.970000267028809
2006-01-10,14.449999809265137
2006-01-11,14.399999618530273
2006-01-12,14.170000076293945
2006-01-13,14.170000076293945
2006-01-17,14.350000381469727
2006-01-18,14.449999809265137
2006-01-19,14.8100004196167
2006-01-20,14.989999771118164
2006-01-23,14.65999984741211
2006-01-24,13.619999885559082
2006-01-25,13.6899995803833
2006-01-26,13.279999732971191
2006-01-27,13.1899995803833
2006-01-30,12.680000305175781
2006-01-31,13.4399995803833
2006-02-01,12.75
2006-02-02,13.0
2006-02-03,12.760000228881836
2006-02-06,12.949999809265137
2006-02-07,12.739999771118164
2006-02-08,12.170000076293945
2006-02-09,12.020000457763672
2006-02-10,11.90999984741211
2006-02-13,12.130000114440918
2006-02-14,13.199999809265137
2006-02-15,13.569999694824219
2006-02-16,13.350000381469727
2006-02-17,14.039999961853027
2006-02-21,15.460000038146973
2006-02-22,15.670000076293945
2006-02-23,14.850000381469727
2006-02-24,14.720000267028809
2006-02-27,15.739999771118164
2006-02-28,16.079999923706055
2006-03-01,16.290000915527344
2006-03-02,16.229999542236328
2006-03-03,17.040000915527344
2006-03-06,17.260000228881836
2006-03-07,16.360000610351562
2006-03-08,16.459999084472656
2006-03-09,16.549999237060547
2006-03-10,16.15999984741211
2006-03-13,16.600000381469727
2006-03-14,16.799999237060547
2006-03-15,16.790000915527344
2006-03-16,16.889999389648438
2006-03-17,16.790000915527344
2006-03-20,16.889999389648438
2006-03-21,17.290000915527344
2006-03-22,17.229999542236328
2006-03-23,17.079999923706055
2006-03-24,17.049999237060547
2006-03-27,17.450000762939453
2006-03-28,17.690000534057617
2006-03-29,18.290000915527344
2006-03-30,17.5
2006-03-31,17.59000015258789
2006-04-03,16.959999084472656
2006-04-04,17.299999237060547
2006-04-05,16.56999969482422
2006-04-06,16.309999465942383
2006-04-07,16.0
2006-04-10,15.079999923706055
2006-04-11,15.100000381469727
2006-04-12,15.25
2006-04-13,15.079999923706055
2006-04-17,14.239999771118164
2006-04-18,14.600000381469727
2006-04-19,16.010000228881836
2006-04-20,15.350000381469727
2006-04-21,15.510000228881836
2006-04-24,15.260000228881836
2006-04-25,15.0
2006-04-26,14.8100004196167
2006-04-27,15.720000267028809
2006-04-28,15.380000114440918
2006-05-01,14.680000305175781
2006-05-02,14.329999923706055
2006-05-03,14.40999984741211
2006-05-04,15.319999694824219
2006-05-05,15.710000038146973
2006-05-08,16.059999465942383
2006-05-09,16.149999618530273
2006-05-10,16.850000381469727
2006-05-11,16.219999313354492
2006-05-12,15.069999694824219
2006-05-15,15.029999732971191
2006-05-16,15.020000457763672
2006-05-17,15.010000228881836
2006-05-18,15.0
2006-05-19,14.859999656677246
2006-05-22,13.960000038146973
2006-05-23,13.510000228881836
2006-05-24,13.789999961853027
2006-05-25,14.710000038146973
2006-05-26,15.0600004196167
2006-05-30,14.989999771118164
2006-05-31,14.789999961853027
2006-06-01,14.739999771118164
2006-06-02,15.40999984741211
2006-06-05,15.220000267028809
2006-06-06,15.350000381469727
2006-06-07,15.0
2006-06-08,15.069999694824219
2006-06-09,14.40999984741211
2006-06-12,14.229999542236328
2006-06-13,13.739999771118164
2006-06-14,13.239999771118164
2006-06-15,13.970000267028809
2006-06-16,14.09000015258789
2006-06-19,14.220000267028809
2006-06-20,14.430000305175781
2006-06-21,14.640000343322754
2006-06-22,14.470000267028809
2006-06-23,14.5
2006-06-26,14.510000228881836
2006-06-27,14.210000038146973
2006-06-28,14.5600004196167
2006-06-29,15.34000015258789
2006-06-30,15.079999923706055
2006-07-03,15.520000457763672
2006-07-05,14.800000190734863
2006-07-06,14.449999809265137
2006-07-07,13.90999984741211
2006-07-10,13.489999771118164
2006-07-11,13.989999771118164
2006-07-12,13.4399995803833
2006-07-13,12.720000267028809
2006-07-14,12.550000190734863
2006-07-17,11.739999771118164
2006-07-18,11.949999809265137
2006-07-19,12.84000015258789
2006-07-20,11.869999885559082
2006-07-21,11.609999656677246
2006-07-24,12.149999618530273
2006-07-25,12.600000381469727
2006-07-26,12.4399995803833
2006-07-27,12.050000190734863
2006-07-28,12.399999618530273
2006-07-31,12.770000457763672
2006-08-01,12.789999961853027
2006-08-02,12.550000190734863
2006-08-03,12.869999885559082
2006-08-04,12.569999694824219
2006-08-07,12.579999923706055
2006-08-08,12.279999732971191
2006-08-09,11.819999694824219
2006-08-10,11.720000267028809
2006-08-11,11.819999694824219
2006-08-14,12.109999656677246
2006-08-15,12.579999923706055
2006-08-16,12.850000381469727
2006-08-17,12.979999542236328
2006-08-18,13.119999885559082
2006-08-21,13.390000343322754
2006-08-22,13.119999885559082
2006-08-23,12.819999694824219
2006-08-24,12.619999885559082
2006-08-25,12.729999542236328
2006-08-28,12.670000076293945
2006-08-29,13.050000190734863
2006-08-30,12.789999961853027
2006-08-31,13.020000457763672
2006-09-01,14.279999732971191
2006-09-05,14.260000228881836
2006-09-06,13.899999618530273
2006-09-07,13.869999885559082
2006-09-08,14.020000457763672
2006-09-11,13.6899995803833
2006-09-12,14.050000190734863
2006-09-13,14.380000114440918
2006-09-14,14.020000457763672
2006-09-15,14.510000228881836
2006-09-18,13.970000267028809
2006-09-19,13.539999961853027
2006-09-20,14.020000457763672
2006-09-21,13.479999542236328
2006-09-22,13.180000305175781
2006-09-25,13.640000343322754
2006-09-26,14.109999656677246
2006-09-27,14.5
2006-09-28,14.479999542236328
2006-09-29,14.40999984741211
2006-10-02,14.109999656677246
2006-10-03,14.319999694824219
2006-10-04,14.920000076293945
2006-10-05,15.720000267028809
2006-10-06,16.209999084472656
2006-10-09,16.790000915527344
2006-10-10,17.09000015258789
2006-10-11,16.489999771118164
2006-10-12,16.540000915527344
2006-10-13,16.1299991607666
2006-10-16,16.549999237060547
2006-10-17,16.610000610351562
2006-10-18,16.84000015258789
2006-10-19,17.309999465942383
2006-10-20,17.06999969482422
2006-10-23,17.15999984741211
2006-10-24,16.790000915527344
2006-10-25,16.5
2006-10-26,17.010000228881836
2006-10-27,16.809999465942383
2006-10-30,16.600000381469727
2006-10-31,19.719999313354492
2006-11-01,19.280000686645508
2006-11-02,19.040000915527344
2006-11-03,18.479999542236328
2006-11-06,19.06999969482422
2006-11-07,19.459999084472656
2006-11-08,19.549999237060547
2006-11-09,19.260000228881836
2006-11-10,19.399999618530273
2006-11-13,20.059999465942383
2006-11-14,19.989999771118164
2006-11-15,20.3700008392334
2006-11-16,20.190000534057617
2006-11-17,20.299999237060547
2006-11-20,20.139999389648438
2006-11-21,20.059999465942383
2006-11-22,19.989999771118164
2006-11-24,20.520000457763672
2006-11-27,20.229999542236328
2006-11-28,20.860000610351562
2006-11-29,21.75
2006-11-30,21.469999313354492
2006-12-01,21.309999465942383
2006-12-04,21.75
2006-12-05,22.790000915527344
2006-12-06,22.979999542236328
2006-12-07,22.959999084472656
2006-12-08,23.809999465942383
2006-12-11,23.68000030517578
2006-12-12,22.079999923706055
2006-12-13,23.100000381469727
2006-12-14,22.75
2006-12-15,22.700000762939453
2006-12-18,22.299999237060547
2006-12-19,22.389999389648438
2006-12-20,22.1200008392334
2006-12-21,21.5
2006-12-22,21.59000015258789
2006-12-26,21.549999237060547
2006-12-27,21.59000015258789
2006-12-28,21.579999923706055
2006-12-29,21.399999618530273
2007-01-03,21.56999969482422
2007-01-04,21.440000534057617
2007-01-05,20.559999465942383
2007-01-08,20.40999984741211
2007-01-09,22.219999313354492
2007-01-10,22.540000915527344
2007-01-11,22.25
2007-01-12,21.950000762939453
2007-01-16,21.850000381469727
2007-01-17,22.040000915527344
2007-01-18,21.40999984741211
2007-01-19,21.43000030517578
2007-01-22,21.1299991607666
2007-01-23,20.729999542236328
2007-01-24,21.170000076293945
2007-01-25,20.850000381469727
2007-01-26,20.75
2007-01-29,20.969999313354492
2007-01-30,21.139999389648438
2007-01-31,21.239999771118164
2007-02-01,21.3700008392334
2007-02-02,21.170000076293945
2007-02-05,20.6299991607666
2007-02-06,20.139999389648438
2007-02-07,21.5
2007-02-08,21.59000015258789
2007-02-09,21.280000686645508
2007-02-12,21.559999465942383
2007-02-13,21.010000228881836
2007-02-14,20.809999465942383
2007-02-15,20.389999389648438
2007-02-16,20.440000534057617
2007-02-20,21.190000534057617
2007-02-21,21.34000015258789
2007-02-22,21.280000686645508
2007-02-23,21.0
2007-02-26,20.329999923706055
2007-02-27,19.829999923706055
2007-02-28,18.799999237060547
2007-03-01,18.010000228881836
2007-03-02,17.65999984741211
2007-03-05,17.270000457763672
2007-03-06,18.100000381469727
2007-03-07,17.739999771118164
2007-03-08,17.8799991607666
2007-03-09,17.729999542236328
2007-03-12,18.239999771118164
2007-03-13,17.299999237060547
2007-03-14,17.549999237060547
2007-03-15,17.389999389648438
2007-03-16,16.790000915527344
2007-03-19,16.940000534057617
2007-03-20,16.940000534057617
2007-03-21,17.200000762939453
2007-03-22,17.549999237060547
2007-03-23,17.43000030517578
2007-03-26,17.3799991607666
2007-03-27,17.520000457763672
2007-03-28,17.56999969482422
2007-03-29,17.770000457763672
2007-03-30,18.0
2007-04-02,17.520000457763672
2007-04-03,17.84000015258789
2007-04-04,17.809999465942383
2007-04-05,17.8700008392334
2007-04-09,17.860000610351562
2007-04-10,17.959999084472656
2007-04-11,18.59000015258789
2007-04-12,19.239999771118164
2007-04-13,19.450000762939453
2007-04-16,19.610000610351562
2007-04-17,19.399999618530273
2007-04-18,19.479999542236328
2007-04-19,19.469999313354492
2007-04-20,19.799999237060547
2007-04-23,20.309999465942383
2007-04-24,20.239999771118164
2007-04-25,20.459999084472656
2007-04-26,20.610000610351562
2007-04-27,19.959999084472656
2007-04-30,18.770000457763672
2007-05-01,18.770000457763672
2007-05-02,19.1200008392334
2007-05-03,18.760000228881836
2007-05-04,19.270000457763672
2007-05-07,19.0
2007-05-08,19.09000015258789
2007-05-09,19.3700008392334
2007-05-10,17.559999465942383
2007-05-11,17.479999542236328
2007-05-14,16.739999771118164
2007-05-15,16.600000381469727
2007-05-16,16.649999618530273
2007-05-17,16.010000228881836
2007-05-18,16.530000686645508
2007-05-21,16.709999084472656
2007-05-22,16.360000610351562
2007-05-23,16.530000686645508
2007-05-24,16.09000015258789
2007-05-25,16.43000030517578
2007-05-29,16.25
2007-05-30,15.489999771118164
2007-05-31,16.399999618530273
2007-06-01,15.90999984741211
2007-06-04,15.710000038146973
2007-06-05,16.020000457763672
2007-06-06,15.869999885559082
2007-06-07,15.15999984741211
2007-06-08,15.5
2007-06-11,15.729999542236328
2007-06-12,15.729999542236328
2007-06-13,15.869999885559082
2007-06-14,15.869999885559082
2007-06-15,16.889999389648438
2007-06-18,16.719999313354492
2007-06-19,15.800000190734863
2007-06-20,15.449999809265137
2007-06-21,15.789999961853027
2007-06-22,15.630000114440918
2007-06-25,15.569999694824219
2007-06-26,15.699999809265137
2007-06-27,16.18000030517578
2007-06-28,16.06999969482422
2007-06-29,15.1899995803833
2007-07-02,15.8100004196167
2007-07-03,15.569999694824219
2007-07-05,15.319999694824219
2007-07-06,15.199999809265137
2007-07-09,23.1200008392334
2007-07-10,23.299999237060547
2007-07-11,24.690000534057617
2007-07-12,23.040000915527344
2007-07-13,23.239999771118164
2007-07-16,23.479999542236328
2007-07-17,24.260000228881836
2007-07-18,24.440000534057617
2007-07-19,24.809999465942383
2007-07-20,24.65999984741211
2007-07-23,25.1200008392334
2007-07-24,24.3799991607666
2007-07-25,25.56999969482422
2007-07-26,25.219999313354492
2007-07-27,24.40999984741211
2007-07-30,24.739999771118164
2007-07-31,24.110000610351562
2007-08-01,24.290000915527344
2007-08-02,24.489999771118164
2007-08-03,23.75
2007-08-06,24.09000015258789
2007-08-07,25.540000915527344
2007-08-08,25.450000762939453
2007-08-09,25.979999542236328
2007-08-10,24.6299991607666
2007-08-13,25.670000076293945
2007-08-14,24.40999984741211
2007-08-15,23.6299991607666
2007-08-16,23.170000076293945
2007-08-17,23.290000915527344
2007-08-20,23.65999984741211
2007-08-21,24.209999084472656
2007-08-22,24.799999237060547
2007-08-23,24.459999084472656
2007-08-24,24.850000381469727
2007-08-27,24.469999313354492
2007-08-28,23.59000015258789
2007-08-29,23.760000228881836
2007-08-30,23.760000228881836
2007-08-31,23.3700008392334
2007-09-04,24.489999771118164
2007-09-05,25.93000030517578
2007-09-06,25.850000381469727
2007-09-07,26.969999313354492
2007-09-10,26.239999771118164
2007-09-11,27.489999771118164
2007-09-12,27.729999542236328
2007-09-13,27.780000686645508
2007-09-14,27.989999771118164
2007-09-17,29.229999542236328
2007-09-18,31.1200008392334
2007-09-19,32.400001525878906
2007-09-20,32.5
2007-09-21,33.56999969482422
2007-09-24,33.54999923706055
2007-09-25,33.220001220703125
2007-09-26,34.040000915527344
2007-09-27,33.91999816894531
2007-09-28,32.77000045776367
2007-10-01,32.849998474121094
2007-10-02,33.5
2007-10-03,33.18000030517578
2007-10-04,32.880001068115234
2007-10-05,34.2400016784668
2007-10-08,34.90999984741211
2007-10-09,36.54999923706055
2007-10-10,35.45000076293945
2007-10-11,34.5099983215332
2007-10-12,35.43000030517578
2007-10-15,34.93000030517578
2007-10-16,34.59000015258789
2007-10-17,34.84000015258789
2007-10-18,33.79999923706055
2007-10-19,30.959999084472656
2007-10-22,31.260000228881836
2007-10-23,32.08000183105469
2007-10-24,31.850000381469727
2007-10-25,31.75
2007-10-26,32.66999816894531
2007-10-29,32.310001373291016
2007-10-30,31.790000915527344
2007-10-31,31.579999923706055
2007-11-01,30.030000686645508
2007-11-02,30.549999237060547
2007-11-05,30.0
2007-11-06,30.950000762939453
2007-11-07,30.639999389648438
2007-11-08,31.239999771118164
2007-11-09,31.139999389648438
2007-11-12,31.18000030517578
2007-11-13,32.47999954223633
2007-11-14,33.060001373291016
2007-11-15,33.11000061035156
2007-11-16,33.959999084472656
2007-11-19,32.4900016784668
2007-11-20,31.700000762939453
2007-11-21,31.229999542236328
2007-11-23,32.47999954223633
2007-11-26,32.88999938964844
2007-11-27,33.5099983215332
2007-11-28,34.59000015258789
2007-11-29,34.349998474121094
2007-11-30,32.619998931884766
2007-12-03,32.209999084472656
2007-12-04,31.360000610351562
2007-12-05,30.809999465942383
2007-12-06,32.470001220703125
2007-12-07,32.900001525878906
2007-12-10,32.970001220703125
2007-12-11,31.709999084472656
2007-12-12,31.389999389648438
2007-12-13,31.290000915527344
2007-12-14,30.260000228881836
2007-12-17,28.209999084472656
2007-12-18,28.40999984741211
2007-12-19,28.579999923706055
2007-12-20,29.399999618530273
2007-12-21,29.920000076293945
2007-12-24,29.940000534057617
2007-12-26,29.920000076293945
2007-12-27,28.8700008392334
2007-12-28,28.959999084472656
2007-12-31,29.079999923706055
2008-01-02,28.920000076293945
2008-01-03,29.600000381469727
2008-01-04,29.0
2008-01-07,29.440000534057617
2008-01-08,32.16999816894531
2008-01-09,31.40999984741211
2008-01-10,31.68000030517578
2008-01-11,31.549999237060547
2008-01-14,31.549999237060547
2008-01-15,31.780000686645508
2008-01-16,32.70000076293945
2008-01-17,32.029998779296875
2008-01-18,30.520000457763672
2008-01-22,30.5
2008-01-23,31.940000534057617
2008-01-24,31.469999313354492
2008-01-25,31.09000015258789
2008-01-28,31.299999237060547
2008-01-29,31.170000076293945
2008-01-30,30.469999313354492
2008-01-31,30.040000915527344
2008-02-01,31.15999984741211
2008-02-04,31.6299991607666
2008-02-05,31.270000457763672
2008-02-06,30.209999084472656
2008-02-07,30.329999923706055
2008-02-08,31.68000030517578
2008-02-11,32.970001220703125
2008-02-12,33.2400016784668
2008-02-13,34.150001525878906
2008-02-14,33.81999969482422
2008-02-15,33.75
2008-02-19,33.4900016784668
2008-02-20,31.329999923706055
2008-02-21,30.399999618530273
2008-02-22,29.299999237060547
2008-02-25,30.520000457763672
2008-02-26,30.59000015258789
2008-02-27,30.110000610351562
2008-02-28,29.920000076293945
2008-02-29,28.399999618530273
2008-03-03,27.56999969482422
2008-03-04,27.760000228881836
2008-03-05,27.440000534057617
2008-03-06,25.600000381469727
2008-03-07,24.170000076293945
2008-03-10,22.530000686645508
2008-03-11,23.25
2008-03-12,24.540000915527344
2008-03-13,25.6200008392334
2008-03-14,25.06999969482422
2008-03-17,22.860000610351562
2008-03-18,24.68000030517578
2008-03-19,23.729999542236328
2008-03-20,24.030000686645508
2008-03-24,26.239999771118164
2008-03-25,26.020000457763672
2008-03-26,26.65999984741211
2008-03-27,25.510000228881836
2008-03-28,24.209999084472656
2008-03-31,24.399999618530273
2008-04-01,24.899999618530273
2008-04-02,25.18000030517578
2008-04-03,24.709999084472656
2008-04-04,24.18000030517578
2008-04-07,24.110000610351562
2008-04-08,23.68000030517578
2008-04-09,23.329999923706055
2008-04-10,24.530000686645508
2008-04-11,23.06999969482422
2008-04-14,22.889999389648438
2008-04-15,22.950000762939453
2008-04-16,24.399999618530273
2008-04-17,24.139999389648438
2008-04-18,24.469999313354492
2008-04-21,24.90999984741211
2008-04-22,24.200000762939453
2008-04-23,25.559999465942383
2008-04-24,25.739999771118164
2008-04-25,25.040000915527344
2008-04-28,25.90999984741211
2008-04-29,25.68000030517578
2008-04-30,25.079999923706055
2008-05-01,26.5
2008-05-02,26.399999618530273
2008-05-05,25.350000381469727
2008-05-06,25.68000030517578
2008-05-07,24.84000015258789
2008-05-08,25.389999389648438
2008-05-09,27.670000076293945
2008-05-12,28.530000686645508
2008-05-13,29.739999771118164
2008-05-14,29.389999389648438
2008-05-15,29.510000228881836
2008-05-16,29.149999618530273
2008-05-19,29.399999618530273
2008-05-20,29.510000228881836
2008-05-21,28.989999771118164
2008-05-22,29.399999618530273
2008-05-23,29.450000762939453
2008-05-27,28.450000762939453
2008-05-28,28.270000457763672
2008-05-29,28.969999313354492
2008-05-30,28.8799991607666
2008-06-02,28.239999771118164
2008-06-03,27.280000686645508
2008-06-04,27.690000534057617
2008-06-05,28.75
2008-06-06,27.979999542236328
2008-06-09,26.709999084472656
2008-06-10,26.350000381469727
2008-06-11,26.040000915527344
2008-06-12,26.100000381469727
2008-06-13,27.020000457763672
2008-06-16,26.649999618530273
2008-06-17,26.280000686645508
2008-06-18,26.0
2008-06-19,26.219999313354492
2008-06-20,25.950000762939453
2008-06-23,25.610000610351562
2008-06-24,25.549999237060547
2008-06-25,26.729999542236328
2008-06-26,26.34000015258789
2008-06-27,26.329999923706055
2008-06-30,26.729999542236328
2008-07-01,27.18000030517578
2008-07-02,28.770000457763672
2008-07-03,28.59000015258789
2008-07-07,28.18000030517578
2008-07-08,28.920000076293945
2008-07-09,28.75
2008-07-10,29.329999923706055
2008-07-11,28.959999084472656
2008-07-14,27.8700008392334
2008-07-15,28.850000381469727
2008-07-16,29.440000534057617
2008-07-17,31.850000381469727
2008-07-18,31.350000381469727
2008-07-21,31.709999084472656
2008-07-22,31.899999618530273
2008-07-23,31.5
2008-07-24,31.450000762939453
2008-07-25,32.02000045776367
2008-07-28,30.979999542236328
2008-07-29,31.459999084472656
2008-07-30,33.06999969482422
2008-07-31,34.779998779296875
2008-08-01,35.380001068115234
2008-08-04,34.810001373291016
2008-08-05,35.66999816894531
2008-08-06,35.95000076293945
2008-08-07,34.220001220703125
2008-08-08,34.79999923706055
2008-08-11,34.4900016784668
2008-08-12,34.189998626708984
2008-08-13,33.91999816894531
2008-08-14,34.459999084472656
2008-08-15,34.72999954223633
2008-08-18,34.099998474121094
2008-08-19,32.95000076293945
2008-08-20,30.8700008392334
2008-08-21,29.639999389648438
2008-08-22,29.8799991607666
2008-08-25,29.559999465942383
2008-08-26,29.6299991607666
2008-08-27,29.299999237060547
2008-08-28,29.790000915527344
2008-08-29,29.649999618530273
2008-09-02,29.770000457763672
2008-09-03,29.43000030517578
2008-09-04,28.049999237060547
2008-09-05,27.770000457763672
2008-09-08,28.06999969482422
2008-09-09,27.530000686645508
2008-09-10,28.25
2008-09-11,28.270000457763672
2008-09-12,28.6200008392334
2008-09-15,27.850000381469727
2008-09-16,27.75
2008-09-17,25.1200008392334
2008-09-18,28.139999389648438
2008-09-19,30.479999542236328
2008-09-22,29.40999984741211
2008-09-23,29.56999969482422
2008-09-24,29.350000381469727
2008-09-25,30.190000534057617
2008-09-26,30.229999542236328
2008-09-29,30.25
2008-09-30,28.950000762939453
2008-10-01,27.719999313354492
2008-10-02,26.489999771118164
2008-10-03,25.690000534057617
2008-10-06,23.760000228881836
2008-10-07,22.799999237060547
2008-10-08,23.6200008392334
2008-10-09,22.25
2008-10-10,23.790000915527344
2008-10-13,25.510000228881836
2008-10-14,24.540000915527344
2008-10-15,22.260000228881836
2008-10-16,24.239999771118164
2008-10-17,23.260000228881836
2008-10-20,24.280000686645508
2008-10-21,22.75
2008-10-22,22.6200008392334
2008-10-23,23.010000228881836
2008-10-24,21.170000076293945
2008-10-27,18.450000762939453
2008-10-28,20.15999984741211
2008-10-29,19.770000457763672
2008-10-30,21.90999984741211
2008-10-31,23.0
2008-11-03,24.139999389648438
2008-11-04,26.760000228881836
2008-11-05,26.219999313354492
2008-11-06,25.969999313354492
2008-11-07,26.6200008392334
2008-11-10,26.84000015258789
2008-11-11,26.81999969482422
2008-11-12,23.8700008392334
2008-11-13,26.06999969482422
2008-11-14,23.15999984741211
2008-11-17,23.209999084472656
2008-11-18,21.700000762939453
2008-11-19,20.110000610351562
2008-11-20,18.15999984741211
2008-11-21,17.969999313354492
2008-11-24,18.329999923706055
2008-11-25,18.25
2008-11-26,18.579999923706055
2008-11-28,18.229999542236328
2008-12-01,17.459999084472656
2008-12-02,17.290000915527344
2008-12-03,17.59000015258789
2008-12-04,17.889999389648438
2008-12-05,19.200000762939453
2008-12-08,21.25
2008-12-09,21.350000381469727
2008-12-10,21.3700008392334
2008-12-11,20.989999771118164
2008-12-12,22.110000610351562
2008-12-15,22.399999618530273
2008-12-16,22.969999313354492
2008-12-17,23.290000915527344
2008-12-18,23.530000686645508
2008-12-19,24.829999923706055
2008-12-22,24.020000457763672
2008-12-23,23.920000076293945
2008-12-24,24.030000686645508
2008-12-26,23.889999389648438
2008-12-29,23.100000381469727
2008-12-30,23.90999984741211
2008-12-31,24.729999542236328
2009-01-02,25.149999618530273
2009-01-05,25.440000534057617
2009-01-06,25.940000534057617
2009-01-07,24.31999969482422
2009-01-08,24.0
2009-01-09,23.1200008392334
