,MCD
1971-01-07,0.36934199929237366
1971-01-08,0.36522600054740906
1971-01-11,0.3683130145072937
1971-01-12,0.3744859993457794
1971-01-13,0.3755140006542206
1971-01-14,0.3786010146141052
1971-01-15,0.38065800070762634
1971-01-18,0.39300400018692017
1971-01-19,0.3940330147743225
1971-01-20,0.3960910141468048
1971-01-21,0.40226298570632935
1971-01-22,0.41049399971961975
1971-01-25,0.4115230143070221
1971-01-26,0.4156379997730255
1971-01-27,0.4074069857597351
1971-01-28,0.40843600034713745
1971-01-29,0.41975298523902893
1971-02-01,0.41975298523902893
1971-02-02,0.4218110144138336
1971-02-03,0.42386800050735474
1971-02-04,0.42592599987983704
1971-02-05,0.44238701462745667
1971-02-08,0.4434159994125366
1971-02-09,0.43827199935913086
1971-02-10,0.440328985452652
1971-02-11,0.439300000667572
1971-02-12,0.44238701462745667
1971-02-16,0.440328985452652
1971-02-17,0.4475310146808624
1971-02-18,0.44547298550605774
1971-02-19,0.4434159994125366
1971-02-22,0.43621399998664856
1971-02-23,0.4434159994125366
1971-02-24,0.4506169855594635
1971-02-25,0.4506169855594635
1971-02-26,0.4567900002002716
1971-03-01,0.47530901432037354
1971-03-02,0.47942399978637695
1971-03-03,0.47736600041389465
1971-03-04,0.4845679998397827
1971-03-05,0.48868298530578613
1971-03-08,0.5020580291748047
1971-03-09,0.5195469856262207
1971-03-10,0.5195469856262207
1971-03-11,0.5041149854660034
1971-03-12,0.5041149854660034
1971-03-15,0.5216050148010254
1971-03-16,0.5246909856796265
1971-03-17,0.5288069844245911
1971-03-18,0.5257200002670288
1971-03-19,0.5370370149612427
1971-03-22,0.5370370149612427
1971-03-23,0.5421810150146484
1971-03-24,0.5288069844245911
1971-03-25,0.5329220294952393
1971-03-26,0.5432100296020508
1971-03-29,0.5555559992790222
1971-03-30,0.5596709847450256
1971-03-31,0.563785970211029
1971-04-01,0.563785970211029
1971-04-02,0.5751029849052429
1971-04-05,0.5771600008010864
1971-04-06,0.5679010152816772
1971-04-07,0.5781890153884888
1971-04-08,0.5833330154418945
1971-04-12,0.5905349850654602
1971-04-13,0.6028810143470764
1971-04-14,0.5997939705848694
1971-04-15,0.5915639996528625
1971-04-16,0.5925930142402649
1971-04-19,0.6059669852256775
1971-04-20,0.5997939705848694
1971-04-21,0.6039090156555176
1971-04-22,0.5967079997062683
1971-04-23,0.5967079997062683
1971-04-26,0.6131690144538879
1971-04-27,0.6172839999198914
1971-04-28,0.6316869854927063
1971-04-29,0.6224279999732971
1971-04-30,0.6172839999198914
1971-05-03,0.6172839999198914
1971-05-04,0.6172839999198914
1971-05-05,0.6111109852790833
1971-05-06,0.6234570145606995
1971-05-07,0.6213989853858948
1971-05-10,0.6100819706916809
1971-05-11,0.6141980290412903
1971-05-12,0.6213989853858948
1971-05-13,0.6399180293083191
1971-05-14,0.6574069857597351
1971-05-17,0.6358019709587097
1971-05-18,0.6358019709587097
1971-05-19,0.6399180293083191
1971-05-20,0.6388890147209167
1971-05-21,0.6368309855461121
1971-05-24,0.6378600001335144
1971-05-25,0.6409469842910767
1971-05-26,0.6419749855995178
1971-05-27,0.6460909843444824
1971-05-28,0.6502060294151306
1971-06-01,0.6584360003471375
1971-06-02,0.6872429847717285
1971-06-03,0.711933970451355
1971-06-04,0.6851850152015686
1971-06-07,0.6872429847717285
1971-06-08,0.6790120005607605
1971-06-09,0.6748970150947571
1971-06-10,0.686214029788971
1971-06-11,0.6820989847183228
1971-06-14,0.6851850152015686
1971-06-15,0.7083330154418945
1971-06-16,0.7253090143203735
1971-06-17,0.7222219705581665
1971-06-18,0.6836420297622681
1971-06-21,0.6496909856796265
1971-06-22,0.6620370149612427
1971-06-23,0.6743829846382141
1971-06-24,0.6851850152015686
1971-06-25,0.7191359996795654
1971-06-28,0.7237650156021118
1971-06-29,0.7407410144805908
1971-06-30,0.7376539707183838
1971-07-01,0.7283949851989746
1971-07-02,0.7283949851989746
1971-07-06,0.7345679998397827
1971-07-07,0.7391980290412903
1971-07-08,0.7345679998397827
1971-07-09,0.7299379706382751
1971-07-12,0.7330250144004822
1971-07-13,0.720678985118866
1971-07-14,0.7037039995193481
1971-07-15,0.69753098487854
1971-07-16,0.6944440007209778
1971-07-19,0.7037039995193481
1971-07-20,0.7037039995193481
1971-07-21,0.7175930142402649
1971-07-22,0.7160490155220032
1971-07-23,0.6944440007209778
1971-07-26,0.6790120005607605
1971-07-27,0.6820989847183228
1971-07-28,0.6759260296821594
1971-07-29,0.6682100296020508
1971-07-30,0.6666669845581055
1971-08-02,0.6913579702377319
1971-08-03,0.6682100296020508
1971-08-04,0.6527780294418335
1971-08-05,0.6620370149612427
1971-08-06,0.6790120005607605
1971-08-09,0.6959879994392395
1971-08-10,0.7021600008010864
1971-08-11,0.7160490155220032
1971-08-12,0.7129629850387573
1971-08-13,0.7098770141601562
1971-08-16,0.7330250144004822
1971-08-17,0.7391980290412903
1971-08-18,0.7037039995193481
1971-08-19,0.6990739703178406
1971-08-20,0.7160490155220032
1971-08-23,0.7175930142402649
1971-08-24,0.7268519997596741
1971-08-25,0.7175930142402649
1971-08-26,0.7037039995193481
1971-08-27,0.7253090143203735
1971-08-30,0.7283949851989746
1971-08-31,0.7253090143203735
1971-09-01,0.7222219705581665
1971-09-02,0.7376539707183838
1971-09-03,0.7669749855995178
1971-09-07,0.7885800004005432
1971-09-08,0.7808640003204346
1971-09-09,0.779321014881134
1971-09-10,0.7978399991989136
1971-09-13,0.7870370149612427
1971-09-14,0.7901229858398438
1971-09-15,0.8009260296821594
1971-09-16,0.7947530150413513
1971-09-17,0.7932100296020508
1971-09-20,0.7932100296020508
1971-09-21,0.7654320001602173
1971-09-22,0.7407410144805908
1971-09-23,0.7314810156822205
1971-09-24,0.7469140291213989
1971-09-27,0.7561730146408081
1971-09-28,0.7654320001602173
1971-09-29,0.7592589855194092
1971-09-30,0.7623460292816162
1971-10-01,0.7716050148010254
1971-10-04,0.7685189843177795
1971-10-05,0.7978399991989136
1971-10-06,0.8101850152015686
1971-10-07,0.8209879994392395
1971-10-08,0.8179010152816772
1971-10-11,0.8194440007209778
1971-10-12,0.80246901512146
1971-10-13,0.7932100296020508
1971-10-14,0.7746909856796265
1971-10-15,0.7700620293617249
1971-10-18,0.7746909856796265
1971-10-19,0.7762349843978882
1971-10-20,0.7685189843177795
1971-10-21,0.7530859708786011
1971-10-22,0.7577160000801086
1971-10-25,0.7469140291213989
1971-10-26,0.75
1971-10-27,0.7299379706382751
1971-10-28,0.7422839999198914
1971-10-29,0.7685189843177795
1971-11-01,0.7638890147209167
1971-11-02,0.7530859708786011
1971-11-03,0.7870370149612427
1971-11-04,0.7916669845581055
1971-11-05,0.7947530150413513
1971-11-08,0.7947530150413513
1971-11-09,0.8132719993591309
1971-11-10,0.7916669845581055
1971-11-11,0.7716050148010254
1971-11-12,0.7716050148010254
1971-11-15,0.7716050148010254
1971-11-16,0.7870370149612427
1971-11-17,0.7777780294418335
1971-11-18,0.7700620293617249
1971-11-19,0.75
1971-11-22,0.7530859708786011
1971-11-23,0.7592589855194092
1971-11-24,0.7469140291213989
1971-11-26,0.7654320001602173
1971-11-29,0.80246901512146
1971-11-30,0.8271600008010864
1971-12-01,0.8518519997596741
1971-12-02,0.8441359996795654
1971-12-03,0.8425930142402649
1971-12-06,0.8580250144004822
1971-12-07,0.8950620293617249
1971-12-08,0.9182100296020508
1971-12-09,0.904321014881134
1971-12-10,0.8919749855995178
1971-12-13,0.8888890147209167
1971-12-14,0.8796300292015076
1971-12-15,0.8765429854393005
1971-12-16,0.9074069857597351
1971-12-17,0.9197530150413513
1971-12-20,0.9537039995193481
1971-12-21,0.9537039995193481
1971-12-22,0.9398149847984314
1971-12-23,0.9166669845581055
1971-12-27,0.904321014881134
1971-12-28,0.9058640003204346
1971-12-29,0.9151229858398438
1971-12-30,0.9135800004005432
1971-12-31,0.9351850152015686
1972-01-03,0.92746901512146
1972-01-04,0.9305559992790222
1972-01-05,0.9243829846382141
1972-01-06,0.9351850152015686
1972-01-07,0.9614199995994568
1972-01-10,0.9691359996795654
1972-01-11,0.9598770141601562
1972-01-12,0.9382719993591309
1972-01-13,0.9367280006408691
1972-01-14,0.9259260296821594
1972-01-17,0.9305559992790222
1972-01-18,0.9320989847183228
1972-01-19,0.9320989847183228
1972-01-20,0.9259260296821594
1972-01-21,0.9336420297622681
1972-01-24,0.92746901512146
1972-01-25,0.9290120005607605
1972-01-26,0.9398149847984314
1972-01-27,0.9783949851989746
1972-01-28,0.9861109852790833
1972-01-31,1.0185190439224243
1972-02-01,1.0416669845581055
1972-02-02,1.055556058883667
1972-02-03,1.055556058883667
1972-02-04,1.0493830442428589
1972-02-07,1.0354939699172974
1972-02-08,1.0246909856796265
1972-02-09,1.0277780294418335
1972-02-10,1.0385799407958984
1972-02-11,1.07253098487854
1972-02-14,1.0802470445632935
1972-02-15,1.0895060300827026
1972-02-16,1.111111044883728
1972-02-17,1.118826985359192
1972-02-18,1.0925929546356201
1972-02-22,1.0972219705581665
1972-02-23,1.0972219705581665
1972-02-24,1.0802470445632935
1972-02-25,1.0771600008010864
1972-02-28,1.0771600008010864
1972-02-29,1.1141979694366455
1972-03-01,1.1126539707183838
1972-03-02,1.1234569549560547
1972-03-03,1.1358020305633545
1972-03-06,1.1543209552764893
1972-03-07,1.1404320001602173
1972-03-08,1.1604939699172974
1972-03-09,1.1574070453643799
1972-03-10,1.1265430450439453
1972-03-13,1.1003090143203735
1972-03-14,1.1141979694366455
1972-03-15,1.1080249547958374
1972-03-16,1.1296299695968628
1972-03-17,1.1358020305633545
1972-03-20,1.1342589855194092
1972-03-21,1.10493803024292
1972-03-22,1.1172840595245361
1972-03-23,1.1543209552764893
1972-03-24,1.1666669845581055
1972-03-27,1.1666669845581055
1972-03-28,1.1728399991989136
1972-03-29,1.180556058883667
1972-03-30,1.194443941116333
1972-04-03,1.243826985359192
1972-04-04,1.25
1972-04-05,1.2345679998397827
1972-04-06,1.2330249547958374
1972-04-07,1.2376539707183838
1972-04-10,1.2330249547958374
1972-04-11,1.2345679998397827
1972-04-12,1.2376539707183838
1972-04-13,1.236111044883728
1972-04-14,1.2592589855194092
1972-04-17,1.2962960004806519
1972-04-18,1.3271600008010864
1972-04-19,1.2932100296020508
1972-04-20,1.2546299695968628
1972-04-21,1.2623460292816162
1972-04-24,1.2685190439224243
1972-04-25,1.2746909856796265
1972-04-26,1.3070989847183228
1972-04-27,1.3132719993591309
1972-04-28,1.3117280006408691
1972-05-01,1.316357970237732
1972-05-02,1.3302470445632935
1972-05-03,1.3209880590438843
1972-05-04,1.3425929546356201
1972-05-05,1.3580249547958374
1972-05-08,1.3595679998397827
1972-05-09,1.30246901512146
1972-05-10,1.3101849555969238
1972-05-11,1.2932100296020508
1972-05-12,1.3009259700775146
1972-05-15,1.30246901512146
1972-05-16,1.3209880590438843
1972-05-17,1.3148150444030762
1972-05-18,1.3858020305633545
1972-05-19,1.4166669845581055
1972-05-22,1.441357970237732
1972-05-23,1.441357970237732
1972-05-24,1.4814809560775757
1972-05-25,1.5
1972-05-26,1.5123460292816162
1972-05-30,1.5046299695968628
1972-05-31,1.44753098487854
1972-06-01,1.4182100296020508
1972-06-02,1.39506196975708
1972-06-05,1.3765430450439453
1972-06-06,1.3487650156021118
1972-06-07,1.3580249547958374
1972-06-08,1.388888955116272
1972-06-09,1.3919750452041626
1972-06-12,1.4259259700775146
1972-06-13,1.4629629850387573
1972-06-14,1.5154320001602173
1972-06-15,1.506173014640808
1972-06-16,1.5462960004806519
1972-06-19,1.5277780294418335
1972-06-20,1.503085970878601
1972-06-21,1.4722219705581665
1972-06-22,1.4845679998397827
1972-06-23,1.4753090143203735
1972-06-26,1.4876539707183838
1972-06-27,1.4629629850387573
1972-06-28,1.4506169557571411
1972-06-29,1.44753098487854
1972-06-30,1.4629629850387573
1972-07-03,1.5092589855194092
1972-07-05,1.5123460292816162
1972-07-06,1.5401229858398438
1972-07-07,1.493826985359192
1972-07-10,1.444443941116333
1972-07-11,1.4320989847183228
1972-07-12,1.441357970237732
1972-07-13,1.444443941116333
1972-07-14,1.4290119409561157
1972-07-17,1.2932100296020508
1972-07-18,1.361111044883728
1972-07-19,1.3858020305633545
1972-07-20,1.3796299695968628
1972-07-21,1.4259259700775146
1972-07-24,1.4567899703979492
1972-07-25,1.4320989847183228
1972-07-26,1.4197529554367065
1972-07-27,1.3580249547958374
1972-07-28,1.388888955116272
1972-07-31,1.4259259700775146
1972-08-01,1.44753098487854
1972-08-02,1.4537039995193481
1972-08-03,1.4320989847183228
1972-08-04,1.4012349843978882
1972-08-07,1.3981479406356812
1972-08-08,1.4074070453643799
1972-08-09,1.4104939699172974
1972-08-10,1.4567899703979492
1972-08-11,1.5339510440826416
1972-08-14,1.5648150444030762
1972-08-15,1.5308640003204346
1972-08-16,1.506173014640808
1972-08-17,1.5185190439224243
1972-08-18,1.5123460292816162
1972-08-21,1.4876539707183838
1972-08-22,1.4814809560775757
1972-08-23,1.4598770141601562
1972-08-24,1.4228399991989136
1972-08-25,1.4197529554367065
1972-08-28,1.4135799407958984
1972-08-29,1.4074070453643799
1972-08-30,1.4074070453643799
1972-08-31,1.4228399991989136
1972-09-01,1.4629629850387573
1972-09-05,1.4537039995193481
1972-09-06,1.4753090143203735
1972-09-07,1.4753090143203735
1972-09-08,1.444443941116333
1972-09-11,1.4197529554367065
1972-09-12,1.4104939699172974
1972-09-13,1.4259259700775146
1972-09-14,1.4012349843978882
1972-09-15,1.4012349843978882
1972-09-18,1.4166669845581055
1972-09-19,1.388888955116272
1972-09-20,1.3765430450439453
1972-09-21,1.3580249547958374
1972-09-22,1.361111044883728
1972-09-25,1.3518520593643188
1972-09-26,1.3487650156021118
1972-09-27,1.4135799407958984
1972-09-28,1.4104939699172974
1972-09-29,1.388888955116272
1972-10-02,1.3734569549560547
1972-10-03,1.4074070453643799
1972-10-04,1.4135799407958984
1972-10-05,1.3641979694366455
1972-10-06,1.4166669845581055
1972-10-09,1.4320989847183228
1972-10-10,1.4290119409561157
1972-10-11,1.4104939699172974
1972-10-12,1.4012349843978882
1972-10-13,1.4074070453643799
1972-10-16,1.3858020305633545
1972-10-17,1.4320989847183228
1972-10-18,1.4320989847183228
1972-10-19,1.441357970237732
1972-10-20,1.4382719993591309
1972-10-23,1.4537039995193481
1972-10-24,1.5123460292816162
1972-10-25,1.5
1972-10-26,1.5154320001602173
1972-10-27,1.5092589855194092
1972-10-30,1.5154320001602173
1972-10-31,1.5771600008010864
1972-11-01,1.5956790447235107
1972-11-02,1.5833330154418945
1972-11-03,1.5802470445632935
1972-11-06,1.5339510440826416
1972-11-08,1.4907410144805908
1972-11-09,1.5216050148010254
1972-11-10,1.5246909856796265
1972-11-13,1.5308640003204346
1972-11-14,1.5246909856796265
1972-11-15,1.4876539707183838
1972-11-16,1.5277780294418335
1972-11-17,1.5370370149612427
1972-11-20,1.5617280006408691
1972-11-21,1.5648150444030762
1972-11-22,1.5740740299224854
1972-11-24,1.5432100296020508
1972-11-27,1.55246901512146
1972-11-28,1.5308640003204346
1972-11-29,1.5648150444030762
1972-11-30,1.6265430450439453
1972-12-01,1.6543209552764893
1972-12-04,1.6697529554367065
1972-12-05,1.6882719993591309
1972-12-06,1.7345679998397827
1972-12-07,1.7222219705581665
1972-12-08,1.7345679998397827
1972-12-11,1.694443941116333
1972-12-12,1.6820989847183228
1972-12-13,1.7067899703979492
1972-12-14,1.75
1972-12-15,1.746914029121399
1972-12-18,1.753085970878601
1972-12-19,1.8179010152816772
1972-12-20,1.8395060300827026
1972-12-21,1.808642029762268
1972-12-22,1.8395060300827026
1972-12-26,1.8858020305633545
1972-12-27,1.89506196975708
1972-12-29,1.8827159404754639
1973-01-02,1.861111044883728
1973-01-03,1.8364200592041016
1973-01-04,1.8271600008010864
1973-01-05,1.8240740299224854
1973-01-08,1.8271600008010864
1973-01-09,1.8179010152816772
1973-01-10,1.7962960004806519
1973-01-11,1.8395060300827026
1973-01-12,1.808642029762268
1973-01-15,1.7654320001602173
1973-01-16,1.805556058883667
1973-01-17,1.8395060300827026
1973-01-18,1.8456790447235107
1973-01-19,1.8179010152816772
1973-01-22,1.7962960004806519
1973-01-23,1.805556058883667
1973-01-24,1.7962960004806519
1973-01-26,1.7993830442428589
1973-01-29,1.7932100296020508
1973-01-30,1.7808640003204346
1973-01-31,1.7808640003204346
1973-02-01,1.7037039995193481
1973-02-02,1.6419750452041626
1973-02-05,1.6265430450439453
1973-02-06,1.6543209552764893
1973-02-07,1.6604939699172974
1973-02-08,1.694443941116333
1973-02-09,1.8148150444030762
1973-02-12,1.8148150444030762
1973-02-13,1.8456790447235107
1973-02-14,1.80246901512146
1973-02-15,1.7746909856796265
1973-02-16,1.743826985359192
1973-02-20,1.746914029121399
1973-02-21,1.7160489559173584
1973-02-22,1.7314809560775757
1973-02-23,1.7129629850387573
1973-02-26,1.6697529554367065
1973-02-27,1.55246901512146
1973-02-28,1.5833330154418945
1973-03-01,1.5987650156021118
1973-03-02,1.6543209552764893
1973-03-05,1.6666669845581055
1973-03-06,1.7283949851989746
1973-03-07,1.7191359996795654
1973-03-08,1.691357970237732
1973-03-09,1.69753098487854
1973-03-12,1.7067899703979492
1973-03-13,1.7098770141601562
1973-03-14,1.7037039995193481
1973-03-15,1.6882719993591309
1973-03-16,1.6820989847183228
1973-03-19,1.6481479406356812
1973-03-20,1.64506196975708
1973-03-21,1.555556058883667
1973-03-22,1.5370370149612427
1973-03-23,1.55246901512146
1973-03-26,1.6358020305633545
1973-03-27,1.6574070453643799
1973-03-28,1.6666669845581055
1973-03-29,1.69753098487854
1973-03-30,1.64506196975708
1973-04-02,1.638888955116272
1973-04-03,1.6018520593643188
1973-04-04,1.5679010152816772
1973-04-05,1.5864200592041016
1973-04-06,1.6851849555969238
1973-04-09,1.694443941116333
1973-04-10,1.6574070453643799
1973-04-11,1.6512349843978882
1973-04-12,1.638888955116272
1973-04-13,1.6172840595245361
1973-04-16,1.6172840595245361
1973-04-17,1.5956790447235107
1973-04-18,1.611111044883728
1973-04-19,1.6203700304031372
1973-04-23,1.5925929546356201
1973-04-24,1.555556058883667
1973-04-25,1.4753090143203735
1973-04-26,1.5123460292816162
1973-04-27,1.4598770141601562
1973-04-30,1.4660489559173584
1973-05-01,1.4876539707183838
1973-05-02,1.5493830442428589
1973-05-03,1.6234569549560547
1973-05-04,1.6481479406356812
1973-05-07,1.638888955116272
1973-05-08,1.7098770141601562
1973-05-09,1.6697529554367065
1973-05-10,1.6172840595245361
1973-05-11,1.555556058883667
1973-05-14,1.4876539707183838
1973-05-15,1.5925929546356201
1973-05-16,1.5308640003204346
1973-05-17,1.4845679998397827
1973-05-18,1.506173014640808
1973-05-21,1.5246909856796265
1973-05-22,1.555556058883667
1973-05-23,1.5956790447235107
1973-05-24,1.6697529554367065
1973-05-25,1.691357970237732
1973-05-29,1.6759259700775146
1973-05-30,1.5925929546356201
1973-05-31,1.5679010152816772
1973-06-01,1.5771600008010864
1973-06-04,1.5925929546356201
1973-06-05,1.6481479406356812
1973-06-06,1.6234569549560547
1973-06-07,1.6697529554367065
1973-06-08,1.6172840595245361
1973-06-11,1.5802470445632935
1973-06-12,1.638888955116272
1973-06-13,1.611111044883728
1973-06-14,1.4876539707183838
1973-06-15,1.4691359996795654
1973-06-18,1.4660489559173584
1973-06-19,1.4753090143203735
1973-06-20,1.4753090143203735
1973-06-21,1.444443941116333
1973-06-22,1.388888955116272
1973-06-25,1.3302470445632935
1973-06-26,1.4074070453643799
1973-06-27,1.3734569549560547
1973-06-28,1.4043209552764893
1973-06-29,1.4104939699172974
1973-07-02,1.3827159404754639
1973-07-03,1.3734569549560547
1973-07-05,1.3580249547958374
1973-07-06,1.3734569549560547
1973-07-09,1.4506169557571411
1973-07-10,1.4043209552764893
1973-07-11,1.4845679998397827
1973-07-12,1.5092589855194092
1973-07-13,1.4814809560775757
1973-07-16,1.5679010152816772
1973-07-17,1.5462960004806519
1973-07-18,1.5740740299224854
1973-07-19,1.5987650156021118
1973-07-20,1.6296299695968628
1973-07-23,1.6080249547958374
1973-07-24,1.6543209552764893
1973-07-25,1.6574070453643799
1973-07-26,1.6296299695968628
1973-07-27,1.5895060300827026
1973-07-30,1.6512349843978882
1973-07-31,1.5987650156021118
1973-08-01,1.5802470445632935
1973-08-02,1.5617280006408691
1973-08-03,1.555556058883667
1973-08-06,1.55246901512146
1973-08-07,1.5462960004806519
1973-08-08,1.5493830442428589
1973-08-09,1.5617280006408691
1973-08-10,1.558642029762268
1973-08-13,1.5925929546356201
1973-08-14,1.5679010152816772
1973-08-15,1.5493830442428589
1973-08-16,1.493826985359192
1973-08-17,1.5308640003204346
1973-08-20,1.5154320001602173
1973-08-21,1.5216050148010254
1973-08-22,1.5401229858398438
1973-08-23,1.5987650156021118
1973-08-24,1.5956790447235107
1973-08-27,1.6141979694366455
1973-08-28,1.6203700304031372
1973-08-29,1.638888955116272
1973-08-30,1.6172840595245361
1973-08-31,1.6172840595245361
1973-09-04,1.6018520593643188
1973-09-05,1.6018520593643188
1973-09-06,1.5956790447235107
1973-09-07,1.5833330154418945
1973-09-10,1.5895060300827026
1973-09-11,1.5987650156021118
1973-09-12,1.6203700304031372
1973-09-13,1.6820989847183228
1973-09-14,1.6327159404754639
1973-09-17,1.6728399991989136
1973-09-18,1.6635799407958984
1973-09-19,1.6820989847183228
