,BND
2010-12-22,80.48999786376953
2010-12-23,80.4000015258789
2010-12-27,80.04000091552734
2010-12-28,79.5199966430664
2010-12-29,79.98999786376953
2010-12-30,80.0
2010-12-31,80.2699966430664
2011-01-03,80.16999816894531
2011-01-04,80.18000030517578
2011-01-05,79.83000183105469
2011-01-06,79.9000015258789
2011-01-07,80.19999694824219
2011-01-10,80.38999938964844
2011-01-11,80.2300033569336
2011-01-12,80.18000030517578
2011-01-13,80.43000030517578
2011-01-14,80.31999969482422
2011-01-18,80.23999786376953
2011-01-19,80.33999633789062
2011-01-20,80.04000091552734
2011-01-21,80.19999694824219
2011-01-24,80.19000244140625
2011-01-25,80.4000015258789
2011-01-26,80.12000274658203
2011-01-27,80.27999877929688
2011-01-28,80.44999694824219
2011-01-31,80.33999633789062
2011-02-01,79.95999908447266
2011-02-02,79.87000274658203
2011-02-03,79.5999984741211
2011-02-04,79.33000183105469
2011-02-07,79.33999633789062
2011-02-08,79.08999633789062
2011-02-09,79.27999877929688
2011-02-10,79.02999877929688
2011-02-11,79.30000305175781
2011-02-14,79.38999938964844
2011-02-15,79.5
2011-02-16,79.52999877929688
2011-02-17,79.6500015258789
2011-02-18,79.6500015258789
2011-02-22,79.94999694824219
2011-02-23,79.94000244140625
2011-02-24,80.0199966430664
2011-02-25,80.23999786376953
2011-02-28,80.3499984741211
2011-03-01,80.0999984741211
2011-03-02,79.94000244140625
2011-03-03,79.62000274658203
2011-03-04,79.88999938964844
2011-03-07,79.87999725341797
2011-03-08,79.80999755859375
2011-03-09,79.94999694824219
2011-03-10,80.31999969482422
2011-03-11,80.33000183105469
2011-03-14,80.41000366210938
2011-03-15,80.45999908447266
2011-03-16,80.83999633789062
2011-03-17,80.72000122070312
2011-03-18,80.70999908447266
2011-03-21,80.4800033569336
2011-03-22,80.44999694824219
2011-03-23,80.41999816894531
2011-03-24,80.29000091552734
2011-03-25,80.18000030517578
2011-03-28,80.11000061035156
2011-03-29,79.97000122070312
2011-03-30,80.11000061035156
2011-03-31,80.0199966430664
2011-04-01,79.88999938964844
2011-04-04,79.98999786376953
2011-04-05,79.80999755859375
2011-04-06,79.69000244140625
2011-04-07,79.66999816894531
2011-04-08,79.62000274658203
2011-04-11,79.62999725341797
2011-04-12,79.91000366210938
2011-04-13,80.05999755859375
2011-04-14,80.0199966430664
2011-04-15,80.2699966430664
2011-04-18,80.36000061035156
2011-04-19,80.48999786376953
2011-04-20,80.37999725341797
2011-04-21,80.44000244140625
2011-04-25,80.48999786376953
2011-04-26,80.73999786376953
2011-04-27,80.69999694824219
2011-04-28,80.8499984741211
2011-04-29,80.95999908447266
2011-05-02,80.76000213623047
2011-05-03,80.8499984741211
2011-05-04,80.94999694824219
2011-05-05,81.12999725341797
2011-05-06,81.19000244140625
2011-05-09,81.26000213623047
2011-05-10,81.05000305175781
2011-05-11,81.1500015258789
2011-05-12,81.06999969482422
2011-05-13,81.19000244140625
2011-05-16,81.37999725341797
2011-05-17,81.51000213623047
2011-05-18,81.27999877929688
2011-05-19,81.25
2011-05-20,81.31999969482422
2011-05-23,81.37000274658203
2011-05-24,81.41999816894531
2011-05-25,81.44999694824219
2011-05-26,81.55999755859375
2011-05-27,81.58999633789062
2011-05-31,81.69000244140625
2011-06-01,81.86000061035156
2011-06-02,81.52999877929688
2011-06-03,81.66999816894531
2011-06-06,81.62000274658203
2011-06-07,81.72000122070312
2011-06-08,81.87999725341797
2011-06-09,81.69000244140625
2011-06-10,81.79000091552734
2011-06-13,81.70999908447266
2011-06-14,81.37000274658203
2011-06-15,81.69999694824219
2011-06-16,81.75
2011-06-17,81.83000183105469
2011-06-20,81.7300033569336
2011-06-21,81.75
2011-06-22,81.7699966430664
2011-06-23,81.97000122070312
2011-06-24,82.05000305175781
2011-06-27,81.80999755859375
2011-06-28,81.51000213623047
2011-06-29,81.33000183105469
2011-06-30,81.16000366210938
2011-07-01,80.9800033569336
2011-07-05,81.25
2011-07-06,81.30000305175781
2011-07-07,81.12999725341797
2011-07-08,81.55000305175781
2011-07-11,81.79000091552734
2011-07-12,81.87000274658203
2011-07-13,81.9800033569336
2011-07-14,81.66999816894531
2011-07-15,81.81999969482422
2011-07-18,81.70999908447266
2011-07-19,81.93000030517578
2011-07-20,81.80000305175781
2011-07-21,81.62000274658203
2011-07-22,81.83999633789062
2011-07-25,81.56999969482422
2011-07-26,81.7699966430664
2011-07-27,81.5999984741211
2011-07-28,81.83999633789062
2011-07-29,82.26000213623047
2011-08-01,82.30000305175781
2011-08-02,82.6500015258789
2011-08-03,82.70999908447266
2011-08-04,83.20999908447266
2011-08-05,82.66999816894531
2011-08-08,83.05999755859375
2011-08-09,83.3499984741211
2011-08-10,84.01000213623047
2011-08-11,83.19999694824219
2011-08-12,83.47000122070312
2011-08-15,83.33000183105469
2011-08-16,83.58000183105469
2011-08-17,83.7300033569336
2011-08-18,83.91000366210938
2011-08-19,83.98999786376953
2011-08-22,83.80000305175781
2011-08-23,83.55000305175781
2011-08-24,83.06999969482422
2011-08-25,83.30000305175781
2011-08-26,83.4000015258789
2011-08-29,83.19999694824219
2011-08-30,83.51000213623047
2011-08-31,83.4000015258789
2011-09-01,83.54000091552734
2011-09-02,83.7699966430664
2011-09-06,83.88999938964844
2011-09-07,83.69999694824219
2011-09-08,83.80999755859375
2011-09-09,83.87999725341797
2011-09-12,83.62999725341797
2011-09-13,83.54000091552734
2011-09-14,83.72000122070312
2011-09-15,83.55999755859375
2011-09-16,83.52999877929688
2011-09-19,83.79000091552734
2011-09-20,83.9000015258789
2011-09-21,84.12999725341797
2011-09-22,84.33000183105469
2011-09-23,84.05000305175781
2011-09-26,83.79000091552734
2011-09-27,83.62000274658203
2011-09-28,83.44000244140625
2011-09-29,83.43000030517578
2011-09-30,83.73999786376953
2011-10-03,84.0
2011-10-04,83.66999816894531
2011-10-05,83.30999755859375
2011-10-06,83.26000213623047
2011-10-07,83.08000183105469
2011-10-10,82.95999908447266
2011-10-11,82.91999816894531
2011-10-12,82.9000015258789
2011-10-13,83.0
2011-10-14,82.8499984741211
2011-10-17,83.13999938964844
2011-10-18,83.05000305175781
2011-10-19,83.2699966430664
2011-10-20,83.2300033569336
2011-10-21,83.0999984741211
2011-10-24,83.16000366210938
2011-10-25,83.58999633789062
2011-10-26,83.37999725341797
2011-10-27,82.94999694824219
2011-10-28,83.25
2011-10-31,83.62000274658203
2011-11-01,84.02999877929688
2011-11-02,83.9800033569336
2011-11-03,83.7699966430664
2011-11-04,83.88999938964844
2011-11-07,83.91000366210938
2011-11-08,83.6500015258789
2011-11-09,83.75
2011-11-10,83.6500015258789
2011-11-11,83.58999633789062
2011-11-14,83.5999984741211
2011-11-15,83.55000305175781
2011-11-16,83.70999908447266
2011-11-17,83.66999816894531
2011-11-18,83.62000274658203
2011-11-21,83.5999984741211
2011-11-22,83.69000244140625
2011-11-23,83.77999877929688
2011-11-25,83.66000366210938
2011-11-28,83.66000366210938
2011-11-29,83.54000091552734
2011-11-30,83.36000061035156
2011-12-01,83.12999725341797
2011-12-02,83.4000015258789
2011-12-05,83.41000366210938
2011-12-06,83.30000305175781
2011-12-07,83.41000366210938
2011-12-08,83.5999984741211
2011-12-09,83.4000015258789
2011-12-12,83.48999786376953
2011-12-13,83.69999694824219
2011-12-14,83.86000061035156
2011-12-15,83.81999969482422
2011-12-16,84.05000305175781
2011-12-19,84.0199966430664
2011-12-20,83.8499984741211
2011-12-21,83.62000274658203
2011-12-22,83.77999877929688
2011-12-23,83.29000091552734
2011-12-27,83.08999633789062
2011-12-28,83.41000366210938
2011-12-29,83.4800033569336
2011-12-30,83.54000091552734
2012-01-03,83.27999877929688
2012-01-04,83.31999969482422
2012-01-05,83.29000091552734
2012-01-06,83.33999633789062
2012-01-09,83.41000366210938
2012-01-10,83.37000274658203
2012-01-11,83.56999969482422
2012-01-12,83.44999694824219
2012-01-13,83.69999694824219
2012-01-17,83.62999725341797
2012-01-18,83.61000061035156
2012-01-19,83.52999877929688
2012-01-20,83.37000274658203
2012-01-23,83.2699966430664
2012-01-24,83.29000091552734
2012-01-25,83.52999877929688
2012-01-26,83.75
2012-01-27,83.9000015258789
2012-01-30,84.0
2012-01-31,84.06999969482422
2012-02-01,83.77999877929688
2012-02-02,83.91000366210938
2012-02-03,83.80000305175781
2012-02-06,83.83999633789062
2012-02-07,83.7300033569336
2012-02-08,83.62999725341797
2012-02-09,83.63999938964844
2012-02-10,83.69999694824219
2012-02-13,83.69000244140625
2012-02-14,83.80000305175781
2012-02-15,83.69000244140625
2012-02-16,83.69999694824219
2012-02-17,83.51000213623047
2012-02-21,83.45999908447266
2012-02-22,83.73999786376953
2012-02-23,83.77999877929688
2012-02-24,83.83999633789062
2012-02-27,83.98999786376953
2012-02-28,83.9800033569336
2012-02-29,83.9000015258789
2012-03-01,83.56999969482422
2012-03-02,83.73999786376953
2012-03-05,83.56999969482422
2012-03-06,83.70999908447266
2012-03-07,83.7300033569336
2012-03-08,83.5999984741211
2012-03-09,83.5199966430664
2012-03-12,83.58000183105469
2012-03-13,83.33000183105469
2012-03-14,82.83999633789062
2012-03-15,82.86000061035156
2012-03-16,82.8499984741211
2012-03-19,82.62999725341797
2012-03-20,82.6500015258789
2012-03-21,82.88999938964844
2012-03-22,83.01000213623047
2012-03-23,83.16000366210938
2012-03-26,83.1500015258789
2012-03-27,83.29000091552734
2012-03-28,83.2699966430664
2012-03-29,83.44999694824219
2012-03-30,83.27999877929688
2012-04-02,83.0
2012-04-03,82.69000244140625
2012-04-04,82.91999816894531
2012-04-05,83.08000183105469
2012-04-09,83.37000274658203
2012-04-10,83.61000061035156
2012-04-11,83.48999786376953
2012-04-12,83.5
2012-04-13,83.70999908447266
2012-04-16,83.70999908447266
2012-04-17,83.69999694824219
2012-04-18,83.76000213623047
2012-04-19,83.73999786376953
2012-04-20,83.7300033569336
2012-04-23,83.83000183105469
2012-04-24,83.7300033569336
2012-04-25,83.70999908447266
2012-04-26,83.81999969482422
2012-04-27,83.87000274658203
2012-04-30,83.91999816894531
2012-05-01,83.61000061035156
2012-05-02,83.73999786376953
2012-05-03,83.8499984741211
2012-05-04,83.94000244140625
2012-05-07,83.91000366210938
2012-05-08,83.98999786376953
2012-05-09,83.94000244140625
2012-05-10,83.88999938964844
2012-05-11,83.94999694824219
2012-05-14,84.0999984741211
2012-05-15,84.12000274658203
2012-05-16,84.06999969482422
2012-05-17,84.13999938964844
2012-05-18,84.08999633789062
2012-05-21,84.0999984741211
2012-05-22,83.95999908447266
2012-05-23,84.0199966430664
2012-05-24,83.93000030517578
2012-05-25,84.02999877929688
2012-05-29,84.02999877929688
2012-05-30,84.3499984741211
2012-05-31,84.51000213623047
2012-06-01,84.62000274658203
2012-06-04,84.41000366210938
2012-06-05,84.23999786376953
2012-06-06,84.08000183105469
2012-06-07,84.11000061035156
2012-06-08,84.16000366210938
2012-06-11,84.2300033569336
2012-06-12,84.0999984741211
2012-06-13,84.27999877929688
2012-06-14,84.2300033569336
2012-06-15,84.41999816894531
2012-06-18,84.43000030517578
2012-06-19,84.31999969482422
2012-06-20,84.16000366210938
2012-06-21,84.30000305175781
2012-06-22,84.12999725341797
2012-06-25,84.3499984741211
2012-06-26,84.26000213623047
2012-06-27,84.3499984741211
2012-06-28,84.44000244140625
2012-06-29,84.37999725341797
2012-07-02,84.37000274658203
2012-07-03,84.25
2012-07-05,84.48999786376953
2012-07-06,84.56999969482422
2012-07-09,84.7300033569336
2012-07-10,84.80999755859375
2012-07-11,84.69000244140625
2012-07-12,84.8499984741211
2012-07-13,84.86000061035156
2012-07-16,84.91000366210938
2012-07-17,84.87999725341797
2012-07-18,85.0199966430664
2012-07-19,85.0
2012-07-20,85.16000366210938
2012-07-23,85.19999694824219
2012-07-24,85.30000305175781
2012-07-25,85.36000061035156
2012-07-26,85.30000305175781
2012-07-27,84.9800033569336
2012-07-30,85.13999938964844
2012-07-31,85.2300033569336
2012-08-01,84.94000244140625
2012-08-02,85.0999984741211
2012-08-03,84.79000091552734
2012-08-06,84.87000274658203
2012-08-07,84.6500015258789
2012-08-08,84.62999725341797
2012-08-09,84.58000183105469
2012-08-10,84.68000030517578
2012-08-13,84.69000244140625
2012-08-14,84.4800033569336
2012-08-15,84.18000030517578
2012-08-16,84.08999633789062
2012-08-17,84.2300033569336
2012-08-20,84.19000244140625
2012-08-21,84.33999633789062
2012-08-22,84.68000030517578
2012-08-23,84.72000122070312
2012-08-24,84.72000122070312
2012-08-27,84.8499984741211
2012-08-28,84.87999725341797
2012-08-29,84.80999755859375
2012-08-30,84.87999725341797
2012-08-31,85.18000030517578
2012-09-04,84.94000244140625
2012-09-05,84.94000244140625
2012-09-06,84.73999786376953
2012-09-07,84.73999786376953
2012-09-10,84.76000213623047
2012-09-11,84.6500015258789
2012-09-12,84.52999877929688
2012-09-13,84.69999694824219
2012-09-14,84.27999877929688
2012-09-17,84.4000015258789
2012-09-18,84.5
2012-09-19,84.61000061035156
2012-09-20,84.62999725341797
2012-09-21,84.72000122070312
2012-09-24,84.80999755859375
2012-09-25,84.9800033569336
2012-09-26,85.12000274658203
2012-09-27,85.06999969482422
2012-09-28,85.1500015258789
2012-10-01,85.04000091552734
2012-10-02,85.04000091552734
2012-10-03,85.01000213623047
2012-10-04,84.87000274658203
2012-10-05,84.77999877929688
2012-10-08,84.88999938964844
2012-10-09,84.73999786376953
2012-10-10,84.87000274658203
2012-10-11,84.94000244140625
2012-10-12,85.0
2012-10-15,84.97000122070312
2012-10-16,84.80000305175781
2012-10-17,84.58999633789062
2012-10-18,84.55000305175781
2012-10-19,84.68000030517578
2012-10-22,84.55999755859375
2012-10-23,84.75
2012-10-24,84.70999908447266
2012-10-25,84.56999969482422
2012-10-26,84.75
2012-10-31,84.88999938964844
2012-11-01,84.76000213623047
2012-11-02,84.79000091552734
2012-11-05,84.91999816894531
2012-11-06,84.6500015258789
2012-11-07,84.8499984741211
2012-11-08,84.9800033569336
2012-11-09,84.9000015258789
2012-11-12,85.02999877929688
2012-11-13,85.0199966430664
2012-11-14,85.0
2012-11-15,84.98999786376953
2012-11-16,84.94999694824219
2012-11-19,84.94999694824219
2012-11-20,84.81999969482422
2012-11-21,84.7300033569336
2012-11-23,84.75
2012-11-26,84.7300033569336
2012-11-27,84.9000015258789
2012-11-28,84.94999694824219
2012-11-29,85.0
2012-11-30,84.94000244140625
2012-12-03,84.83999633789062
2012-12-04,84.91000366210938
2012-12-05,84.97000122070312
2012-12-06,84.97000122070312
2012-12-07,84.80999755859375
2012-12-10,84.86000061035156
2012-12-11,84.79000091552734
2012-12-12,84.66000366210938
2012-12-13,84.48999786376953
2012-12-14,84.54000091552734
2012-12-17,84.38999938964844
2012-12-18,84.19999694824219
2012-12-19,84.37999725341797
2012-12-20,84.4000015258789
2012-12-21,84.5199966430664
2012-12-24,83.94999694824219
2012-12-26,84.0199966430664
2012-12-27,84.08999633789062
2012-12-28,84.11000061035156
2012-12-31,84.02999877929688
2013-01-02,83.9000015258789
2013-01-03,83.6500015258789
2013-01-04,83.77999877929688
2013-01-07,83.72000122070312
2013-01-08,83.80000305175781
2013-01-09,83.7699966430664
2013-01-10,83.7699966430664
2013-01-11,83.83000183105469
2013-01-14,83.83000183105469
2013-01-15,83.94000244140625
2013-01-16,83.93000030517578
2013-01-17,83.79000091552734
2013-01-18,83.91999816894531
2013-01-22,83.83999633789062
2013-01-23,83.97000122070312
2013-01-24,83.8499984741211
2013-01-25,83.58000183105469
2013-01-28,83.4800033569336
2013-01-29,83.38999938964844
2013-01-30,83.30000305175781
2013-01-31,83.44999694824219
2013-02-01,83.05000305175781
2013-02-04,83.33999633789062
2013-02-05,83.19999694824219
2013-02-06,83.4000015258789
2013-02-07,83.41000366210938
2013-02-08,83.38999938964844
2013-02-11,83.29000091552734
2013-02-12,83.30999755859375
2013-02-13,83.19999694824219
2013-02-14,83.31999969482422
2013-02-15,83.25
2013-02-19,83.22000122070312
2013-02-20,83.27999877929688
2013-02-21,83.36000061035156
2013-02-22,83.4000015258789
2013-02-25,83.66999816894531
2013-02-26,83.70999908447266
2013-02-27,83.69000244140625
2013-02-28,83.7300033569336
2013-03-01,83.62000274658203
2013-03-04,83.5999984741211
2013-03-05,83.55000305175781
2013-03-06,83.41000366210938
2013-03-07,83.29000091552734
2013-03-08,83.05999755859375
2013-03-11,83.0199966430664
2013-03-12,83.18000030517578
2013-03-13,83.08000183105469
2013-03-14,83.11000061035156
2013-03-15,83.20999908447266
2013-03-18,83.37000274658203
2013-03-19,83.41999816894531
2013-03-20,83.33999633789062
2013-03-21,83.36000061035156
2013-03-22,83.44000244140625
2013-03-25,83.43000030517578
2013-03-26,83.45999908447266
2013-03-27,83.62999725341797
2013-03-28,83.63999938964844
2013-04-01,83.41000366210938
2013-04-02,83.41999816894531
2013-04-03,83.47000122070312
2013-04-04,83.70999908447266
2013-04-05,83.94000244140625
2013-04-08,83.9000015258789
2013-04-09,83.80999755859375
2013-04-10,83.6500015258789
2013-04-11,83.69000244140625
2013-04-12,83.88999938964844
2013-04-15,83.9800033569336
2013-04-16,83.95999908447266
2013-04-17,84.0
2013-04-18,84.05000305175781
2013-04-19,83.9800033569336
2013-04-22,84.08999633789062
2013-04-23,84.06999969482422
2013-04-24,84.05000305175781
2013-04-25,84.0
2013-04-26,84.11000061035156
2013-04-29,84.18000030517578
2013-04-30,84.18000030517578
2013-05-01,84.16000366210938
2013-05-02,84.18000030517578
2013-05-03,83.77999877929688
2013-05-06,83.7699966430664
2013-05-07,83.69000244140625
2013-05-08,83.7699966430664
2013-05-09,83.63999938964844
2013-05-10,83.43000030517578
2013-05-13,83.33999633789062
2013-05-14,83.18000030517578
2013-05-15,83.27999877929688
2013-05-16,83.4000015258789
2013-05-17,83.22000122070312
2013-05-20,83.19999694824219
2013-05-21,83.27999877929688
2013-05-22,83.0
2013-05-23,82.98999786376953
2013-05-24,83.0
2013-05-28,82.54000091552734
2013-05-29,82.61000061035156
2013-05-30,82.54000091552734
2013-05-31,82.4000015258789
2013-06-03,82.16000366210938
2013-06-04,82.12999725341797
2013-06-05,82.0999984741211
2013-06-06,82.20999908447266
2013-06-07,82.0
2013-06-10,81.79000091552734
2013-06-11,81.83000183105469
2013-06-12,81.66999816894531
2013-06-13,82.02999877929688
2013-06-14,82.12000274658203
2013-06-17,82.05999755859375
2013-06-18,81.98999786376953
2013-06-19,81.51000213623047
2013-06-20,80.7699966430664
2013-06-21,80.44000244140625
2013-06-24,80.05000305175781
2013-06-25,80.23999786376953
2013-06-26,80.5199966430664
2013-06-27,80.83999633789062
2013-06-28,80.87999725341797
2013-07-01,80.8499984741211
2013-07-02,80.87000274658203
2013-07-03,80.80999755859375
2013-07-05,79.91000366210938
2013-07-08,80.2699966430664
2013-07-09,80.36000061035156
2013-07-10,80.16000366210938
2013-07-11,80.69999694824219
2013-07-12,80.58999633789062
2013-07-15,80.80999755859375
2013-07-16,80.93000030517578
2013-07-17,81.11000061035156
2013-07-18,80.9800033569336
2013-07-19,81.19000244140625
2013-07-22,81.23999786376953
2013-07-23,81.22000122070312
2013-07-24,80.95999908447266
2013-07-25,80.93000030517578
2013-07-26,80.98999786376953
2013-07-29,80.9800033569336
2013-07-30,80.93000030517578
2013-07-31,81.0199966430664
2013-08-01,80.45999908447266
2013-08-02,80.72000122070312
2013-08-05,80.75
2013-08-06,80.69999694824219
2013-08-07,80.81999969482422
2013-08-08,80.86000061035156
2013-08-09,80.95999908447266
2013-08-12,80.80999755859375
2013-08-13,80.52999877929688
2013-08-14,80.48999786376953
2013-08-15,80.19999694824219
2013-08-16,79.98999786376953
2013-08-19,79.76000213623047
2013-08-20,79.98999786376953
2013-08-21,79.68000030517578
2013-08-22,79.76000213623047
2013-08-23,79.98999786376953
2013-08-26,80.12999725341797
2013-08-27,80.33000183105469
2013-08-28,80.19000244140625
2013-08-29,80.2699966430664
2013-08-30,80.16000366210938
2013-09-03,79.80999755859375
2013-09-04,79.70999908447266
2013-09-05,79.16000366210938
2013-09-06,79.45999908447266
2013-09-09,79.66000366210938
2013-09-10,79.48999786376953
2013-09-11,79.70999908447266
2013-09-12,79.69000244140625
2013-09-13,79.81999969482422
2013-09-16,79.91999816894531
2013-09-17,79.98999786376953
2013-09-18,80.62999725341797
2013-09-19,80.54000091552734
2013-09-20,80.52999877929688
2013-09-23,80.58999633789062
2013-09-24,80.76000213623047
2013-09-25,80.93000030517578
2013-09-26,80.80999755859375
2013-09-27,80.83000183105469
2013-09-30,80.87999725341797
2013-10-01,80.61000061035156
2013-10-02,80.69999694824219
2013-10-03,80.73999786376953
2013-10-04,80.6500015258789
2013-10-07,80.70999908447266
2013-10-08,80.68000030517578
2013-10-09,80.62999725341797
2013-10-10,80.6500015258789
2013-10-11,80.68000030517578
2013-10-14,80.5199966430664
2013-10-15,80.5
2013-10-16,80.83999633789062
2013-10-17,81.12000274658203
2013-10-18,81.20999908447266
2013-10-21,81.11000061035156
2013-10-22,81.37000274658203
2013-10-23,81.41000366210938
2013-10-24,81.41000366210938
2013-10-25,81.5
2013-10-28,81.43000030517578
2013-10-29,81.48999786376953
2013-10-30,81.4000015258789
2013-10-31,81.4000015258789
2013-11-01,81.0
2013-11-04,81.05000305175781
2013-11-05,80.80999755859375
2013-11-06,80.94999694824219
2013-11-07,81.11000061035156
2013-11-08,80.58000183105469
2013-11-11,80.51000213623047
2013-11-12,80.47000122070312
2013-11-13,80.69000244140625
2013-11-14,80.91999816894531
2013-11-15,80.94999694824219
2013-11-18,81.0999984741211
2013-11-19,80.94000244140625
2013-11-20,80.72000122070312
2013-11-21,80.72000122070312
2013-11-22,80.9000015258789
2013-11-25,80.95999908447266
2013-11-26,80.97000122070312
2013-11-27,80.94000244140625
2013-11-29,80.9800033569336
2013-12-02,80.5
2013-12-03,80.58000183105469
2013-12-04,80.45999908447266
2013-12-05,80.31999969482422
2013-12-06,80.44000244140625
2013-12-09,80.5199966430664
2013-12-10,80.69000244140625
2013-12-11,80.55000305175781
2013-12-12,80.33999633789062
2013-12-13,80.43000030517578
2013-12-16,80.45999908447266
2013-12-17,80.61000061035156
2013-12-18,80.58000183105469
2013-12-19,80.43000030517578
2013-12-20,80.58000183105469
2013-12-23,80.4800033569336
2013-12-24,80.06999969482422
2013-12-26,79.94999694824219
2013-12-27,79.94999694824219
2013-12-30,80.08000183105469
2013-12-31,80.05000305175781
2014-01-02,80.12000274658203
2014-01-03,80.12999725341797
2014-01-06,80.19999694824219
2014-01-07,80.30000305175781
2014-01-08,80.04000091552734
2014-01-09,80.19000244140625
2014-01-10,80.58000183105469
2014-01-13,80.69000244140625
2014-01-14,80.56999969482422
2014-01-15,80.5199966430664
2014-01-16,80.69999694824219
2014-01-17,80.79000091552734
2014-01-21,80.79000091552734
2014-01-22,80.6500015258789
2014-01-23,80.87000274658203
2014-01-24,81.08000183105469
2014-01-27,80.93000030517578
2014-01-28,81.0
2014-01-29,81.18000030517578
2014-01-30,81.18000030517578
2014-01-31,81.29000091552734
2014-02-03,81.37999725341797
2014-02-04,81.25
2014-02-05,81.08000183105469
2014-02-06,81.05000305175781
2014-02-07,81.1500015258789
2014-02-10,81.19999694824219
2014-02-11,81.02999877929688
2014-02-12,80.88999938964844
2014-02-13,81.08999633789062
2014-02-14,81.05999755859375
2014-02-18,81.16999816894531
2014-02-19,81.0999984741211
2014-02-20,81.08999633789062
2014-02-21,81.1500015258789
2014-02-24,81.12999725341797
2014-02-25,81.29000091552734
2014-02-26,81.45999908447266
2014-02-27,81.55999755859375
2014-02-28,81.5
2014-03-03,81.5
2014-03-04,81.22000122070312
2014-03-05,81.33000183105469
2014-03-06,81.12999725341797
2014-03-07,80.88999938964844
2014-03-10,80.94000244140625
2014-03-11,80.93000030517578
2014-03-12,81.0999984741211
2014-03-13,81.33999633789062
2014-03-14,81.29000091552734
2014-03-17,81.18000030517578
2014-03-18,81.2699966430664
2014-03-19,80.88999938964844
2014-03-20,80.81999969482422
2014-03-21,81.05000305175781
2014-03-24,81.05999755859375
2014-03-25,81.04000091552734
2014-03-26,81.26000213623047
2014-03-27,81.33999633789062
2014-03-28,81.19000244140625
2014-03-31,81.19000244140625
2014-04-01,80.91000366210938
2014-04-02,80.75
2014-04-03,80.81999969482422
2014-04-04,81.05999755859375
2014-04-07,81.20999908447266
2014-04-08,81.2699966430664
2014-04-09,81.25
2014-04-10,81.5
2014-04-11,81.55000305175781
2014-04-14,81.54000091552734
2014-04-15,81.58000183105469
2014-04-16,81.52999877929688
2014-04-17,81.31999969482422
2014-04-21,81.33999633789062
2014-04-22,81.33999633789062
2014-04-23,81.47000122070312
2014-04-24,81.48999786376953
2014-04-25,81.5199966430664
2014-04-28,81.43000030517578
2014-04-29,81.47000122070312
2014-04-30,81.6500015258789
2014-05-01,81.66999816894531
2014-05-02,81.76000213623047
2014-05-05,81.66999816894531
2014-05-06,81.75
2014-05-07,81.79000091552734
2014-05-08,81.83000183105469
2014-05-09,81.7300033569336
2014-05-12,81.6500015258789
2014-05-13,81.80000305175781
2014-05-14,82.01000213623047
2014-05-15,82.16000366210938
2014-05-16,82.16000366210938
2014-05-19,82.12999725341797
2014-05-20,82.16999816894531
2014-05-21,82.0999984741211
2014-05-22,82.05000305175781
2014-05-23,82.12999725341797
2014-05-27,82.20999908447266
2014-05-28,82.4800033569336
2014-05-29,82.41000366210938
2014-05-30,82.33000183105469
2014-06-02,81.94999694824219
2014-06-03,81.75
2014-06-04,81.76000213623047
2014-06-05,81.8499984741211
2014-06-06,81.83999633789062
2014-06-09,81.7699966430664
2014-06-10,81.61000061035156
2014-06-11,81.63999938964844
2014-06-12,81.8499984741211
2014-06-13,81.83000183105469
2014-06-16,81.80999755859375
2014-06-17,81.62000274658203
2014-06-18,81.83000183105469
2014-06-19,81.76000213623047
2014-06-20,81.80999755859375
2014-06-23,81.77999877929688
2014-06-24,81.93000030517578
2014-06-25,82.04000091552734
2014-06-26,82.1500015258789
2014-06-27,82.1500015258789
2014-06-30,82.22000122070312
2014-07-01,81.88999938964844
2014-07-02,81.66999816894531
2014-07-03,81.56999969482422
2014-07-07,81.66999816894531
2014-07-08,81.81999969482422
2014-07-09,81.9000015258789
2014-07-10,81.91999816894531
2014-07-11,82.04000091552734
2014-07-14,81.91999816894531
2014-07-15,81.86000061035156
2014-07-16,81.88999938964844
2014-07-17,82.11000061035156
2014-07-18,82.11000061035156
2014-07-21,82.11000061035156
2014-07-22,82.22000122070312
2014-07-23,82.18000030517578
2014-07-24,82.0199966430664
2014-07-25,82.16999816894531
2014-07-28,82.1500015258789
2014-07-29,82.22000122070312
2014-07-30,81.91000366210938
2014-07-31,81.81999969482422
2014-08-01,81.91999816894531
2014-08-04,82.02999877929688
2014-08-05,81.91999816894531
2014-08-06,82.01000213623047
2014-08-07,82.19000244140625
2014-08-08,82.12999725341797
2014-08-11,82.16999816894531
2014-08-12,82.0999984741211
2014-08-13,82.25
2014-08-14,82.33000183105469
2014-08-15,82.4800033569336
2014-08-18,82.30999755859375
2014-08-19,82.30000305175781
2014-08-20,82.18000030517578
2014-08-21,82.2699966430664
2014-08-22,82.2699966430664
2014-08-25,82.30000305175781
2014-08-26,82.33999633789062
2014-08-27,82.47000122070312
2014-08-28,82.58000183105469
2014-08-29,82.58000183105469
2014-09-02,82.12000274658203
2014-09-03,82.26000213623047
2014-09-04,82.12000274658203
2014-09-05,82.08999633789062
2014-09-08,82.02999877929688
2014-09-09,81.88999938964844
2014-09-10,81.73999786376953
2014-09-11,81.68000030517578
2014-09-12,81.55000305175781
2014-09-15,81.58999633789062
2014-09-16,81.55999755859375
2014-09-17,81.45999908447266
2014-09-18,81.47000122070312
2014-09-19,81.63999938964844
2014-09-22,81.73999786376953
2014-09-23,81.77999877929688
