,CARZ
2011-12-20,22.459999084472656
2011-12-21,22.6299991607666
2011-12-22,22.6299991607666
2011-12-23,22.6299991607666
2011-12-27,22.6299991607666
2011-12-28,22.34000015258789
2011-12-29,22.34000015258789
2011-12-30,22.84000015258789
2012-01-03,23.5
2012-01-04,23.739999771118164
2012-01-05,23.670000076293945
2012-01-06,23.59000015258789
2012-01-09,23.709999084472656
2012-01-10,24.260000228881836
2012-01-11,24.299999237060547
2012-01-12,24.299999237060547
2012-01-13,24.239999771118164
2012-01-17,24.829999923706055
2012-01-18,24.81999969482422
2012-01-19,25.31999969482422
2012-01-20,25.6299991607666
2012-01-23,25.729999542236328
2012-01-24,25.81999969482422
2012-01-25,26.43000030517578
2012-01-26,26.56999969482422
2012-01-27,26.18000030517578
2012-01-30,25.760000228881836
2012-01-31,26.010000228881836
2012-02-01,26.610000610351562
2012-02-02,26.639999389648438
2012-02-03,27.190000534057617
2012-02-06,27.139999389648438
2012-02-07,27.200000762939453
2012-02-08,27.600000381469727
2012-02-09,27.639999389648438
2012-02-10,26.920000076293945
2012-02-13,27.469999313354492
2012-02-14,27.25
2012-02-15,27.3799991607666
2012-02-16,27.809999465942383
2012-02-17,28.1200008392334
2012-02-21,28.020000457763672
2012-02-22,28.229999542236328
2012-02-23,28.040000915527344
2012-02-24,28.190000534057617
2012-02-27,27.850000381469727
2012-02-28,28.1200008392334
2012-02-29,27.809999465942383
2012-03-01,28.09000015258789
2012-03-02,27.899999618530273
2012-03-05,27.6200008392334
2012-03-06,26.6299991607666
2012-03-07,26.920000076293945
2012-03-08,27.75
2012-03-09,27.809999465942383
2012-03-12,27.799999237060547
2012-03-13,28.06999969482422
2012-03-14,28.329999923706055
2012-03-15,28.420000076293945
2012-03-16,28.34000015258789
2012-03-19,28.309999465942383
2012-03-20,27.68000030517578
2012-03-21,27.68000030517578
2012-03-22,27.479999542236328
2012-03-23,27.549999237060547
2012-03-26,28.09000015258789
2012-03-27,28.079999923706055
2012-03-28,27.790000915527344
2012-03-29,27.6299991607666
2012-03-30,27.950000762939453
2012-04-02,28.389999389648438
2012-04-03,28.059999465942383
2012-04-04,27.65999984741211
2012-04-05,27.739999771118164
2012-04-09,27.1200008392334
2012-04-10,26.559999465942383
2012-04-11,26.559999465942383
2012-04-12,27.34000015258789
2012-04-13,26.920000076293945
2012-04-16,26.950000762939453
2012-04-17,27.149999618530273
2012-04-18,27.020000457763672
2012-04-19,26.729999542236328
2012-04-20,26.760000228881836
2012-04-23,26.139999389648438
2012-04-24,26.299999237060547
2012-04-25,26.729999542236328
2012-04-26,27.34000015258789
2012-04-27,27.420000076293945
2012-04-30,27.299999237060547
2012-05-01,26.920000076293945
2012-05-02,26.920000076293945
2012-05-03,26.469999313354492
2012-05-04,25.889999389648438
2012-05-07,26.149999618530273
2012-05-08,25.90999984741211
2012-05-09,25.219999313354492
2012-05-10,25.889999389648438
2012-05-11,25.729999542236328
2012-05-14,25.260000228881836
2012-05-15,24.81999969482422
2012-05-16,24.040000915527344
2012-05-17,24.079999923706055
2012-05-18,23.790000915527344
2012-05-21,23.790000915527344
2012-05-22,24.610000610351562
2012-05-23,24.18000030517578
2012-05-24,23.979999542236328
2012-05-25,24.219999313354492
2012-05-29,24.809999465942383
2012-05-30,24.309999465942383
2012-05-31,24.559999465942383
2012-06-01,23.770000457763672
2012-06-04,23.770000457763672
2012-06-05,23.489999771118164
2012-06-06,24.3700008392334
2012-06-07,24.739999771118164
2012-06-08,24.040000915527344
2012-06-11,24.059999465942383
2012-06-12,23.850000381469727
2012-06-13,23.84000015258789
2012-06-14,23.739999771118164
2012-06-15,24.34000015258789
2012-06-18,24.18000030517578
2012-06-19,24.18000030517578
2012-06-20,25.020000457763672
2012-06-21,25.020000457763672
2012-06-22,25.020000457763672
2012-06-25,23.40999984741211
2012-06-26,23.399999618530273
2012-06-27,23.540000915527344
2012-06-28,23.459999084472656
2012-06-29,24.170000076293945
2012-07-02,24.200000762939453
2012-07-03,24.110000610351562
2012-07-05,24.329999923706055
2012-07-06,24.329999923706055
2012-07-09,23.520000457763672
2012-07-10,23.520000457763672
2012-07-11,23.420000076293945
2012-07-12,22.979999542236328
2012-07-13,23.25
2012-07-16,23.350000381469727
2012-07-17,23.239999771118164
2012-07-18,23.1299991607666
2012-07-19,23.700000762939453
2012-07-20,23.049999237060547
2012-07-23,22.760000228881836
2012-07-24,22.469999313354492
2012-07-25,22.229999542236328
2012-07-26,22.649999618530273
2012-07-27,22.649999618530273
2012-07-30,22.649999618530273
2012-07-31,23.59000015258789
2012-08-01,23.59000015258789
2012-08-02,23.59000015258789
2012-08-03,23.59000015258789
2012-08-06,23.59000015258789
2012-08-07,24.450000762939453
2012-08-08,24.489999771118164
2012-08-09,24.489999771118164
2012-08-10,24.489999771118164
2012-08-13,24.31999969482422
2012-08-14,24.229999542236328
2012-08-15,24.229999542236328
2012-08-16,24.760000228881836
2012-08-17,24.760000228881836
2012-08-20,24.760000228881836
2012-08-21,24.760000228881836
2012-08-22,25.200000762939453
2012-08-23,24.899999618530273
2012-08-24,24.649999618530273
2012-08-27,24.649999618530273
2012-08-28,24.5
2012-08-29,24.5
2012-08-30,23.90999984741211
2012-08-31,24.1200008392334
2012-09-04,24.1200008392334
2012-09-05,23.309999465942383
2012-09-06,23.989999771118164
2012-09-07,24.889999389648438
2012-09-10,24.75
2012-09-11,24.950000762939453
2012-09-12,25.18000030517578
2012-09-13,25.469999313354492
2012-09-14,25.780000686645508
2012-09-17,25.889999389648438
2012-09-18,25.549999237060547
2012-09-19,25.889999389648438
2012-09-20,25.3799991607666
2012-09-21,25.59000015258789
2012-09-24,25.59000015258789
2012-09-25,25.079999923706055
2012-09-26,24.489999771118164
2012-09-27,24.760000228881836
2012-09-28,24.290000915527344
2012-10-01,24.610000610351562
2012-10-02,24.579999923706055
2012-10-03,24.6200008392334
2012-10-04,24.860000610351562
2012-10-05,25.25
2012-10-08,25.0
2012-10-09,24.649999618530273
2012-10-10,24.649999618530273
2012-10-11,24.649999618530273
2012-10-12,24.649999618530273
2012-10-15,24.979999542236328
2012-10-16,25.209999084472656
2012-10-17,25.209999084472656
2012-10-18,25.209999084472656
2012-10-19,25.0
2012-10-22,25.229999542236328
2012-10-23,24.860000610351562
2012-10-24,24.8700008392334
2012-10-25,24.979999542236328
2012-10-26,24.790000915527344
2012-10-31,25.0
2012-11-01,25.420000076293945
2012-11-02,25.149999618530273
2012-11-05,25.399999618530273
2012-11-06,25.600000381469727
2012-11-07,25.040000915527344
2012-11-08,24.899999618530273
2012-11-09,24.8799991607666
2012-11-12,24.75
2012-11-13,24.6200008392334
2012-11-14,24.299999237060547
2012-11-15,24.649999618530273
2012-11-16,24.889999389648438
2012-11-19,25.729999542236328
2012-11-20,25.56999969482422
2012-11-21,25.899999618530273
2012-11-23,26.299999237060547
2012-11-26,26.59000015258789
2012-11-27,26.229999542236328
2012-11-28,26.399999618530273
2012-11-29,26.959999084472656
2012-11-30,26.93000030517578
2012-12-03,26.899999618530273
2012-12-04,26.899999618530273
2012-12-05,26.969999313354492
2012-12-06,26.959999084472656
2012-12-07,27.110000610351562
2012-12-10,26.979999542236328
2012-12-11,27.399999618530273
2012-12-12,27.68000030517578
2012-12-13,27.420000076293945
2012-12-14,27.770000457763672
2012-12-17,27.8700008392334
2012-12-18,28.25
2012-12-19,28.6200008392334
2012-12-20,28.549999237060547
2012-12-21,28.25
2012-12-24,28.600000381469727
2012-12-26,28.420000076293945
2012-12-27,28.799999237060547
2012-12-28,28.770000457763672
2012-12-31,29.1200008392334
2013-01-02,29.5
2013-01-03,29.510000228881836
2013-01-04,29.770000457763672
2013-01-07,29.610000610351562
2013-01-08,29.110000610351562
2013-01-09,29.520000457763672
2013-01-10,30.139999389648438
2013-01-11,30.280000686645508
2013-01-14,30.559999465942383
2013-01-15,30.43000030517578
2013-01-16,30.06999969482422
2013-01-17,30.520000457763672
2013-01-18,30.549999237060547
2013-01-22,30.25
2013-01-23,30.18000030517578
2013-01-24,30.3799991607666
2013-01-25,30.450000762939453
2013-01-28,30.350000381469727
2013-01-29,30.68000030517578
2013-01-30,30.350000381469727
2013-01-31,30.420000076293945
2013-02-01,30.850000381469727
2013-02-04,30.579999923706055
2013-02-05,30.530000686645508
2013-02-06,30.860000610351562
2013-02-07,31.100000381469727
2013-02-08,31.399999618530273
2013-02-11,31.459999084472656
2013-02-12,31.059999465942383
2013-02-13,31.260000228881836
2013-02-14,30.860000610351562
2013-02-15,30.989999771118164
2013-02-19,31.010000228881836
2013-02-20,30.860000610351562
2013-02-21,30.260000228881836
2013-02-22,30.360000610351562
2013-02-25,29.639999389648438
2013-02-26,29.84000015258789
2013-02-27,30.459999084472656
2013-02-28,30.610000610351562
2013-03-01,30.399999618530273
2013-03-04,30.280000686645508
2013-03-05,30.850000381469727
2013-03-06,31.149999618530273
2013-03-07,31.15999984741211
2013-03-08,31.440000534057617
2013-03-11,31.56999969482422
2013-03-12,31.25
2013-03-13,31.280000686645508
2013-03-14,31.40999984741211
2013-03-15,31.260000228881836
2013-03-18,30.940000534057617
2013-03-19,30.68000030517578
2013-03-20,31.100000381469727
2013-03-21,30.600000381469727
2013-03-22,30.81999969482422
2013-03-25,30.6200008392334
2013-03-26,30.459999084472656
2013-03-27,30.479999542236328
2013-03-28,30.1299991607666
2013-04-01,29.65999984741211
2013-04-02,29.670000076293945
2013-04-03,29.559999465942383
2013-04-04,29.760000228881836
2013-04-05,29.420000076293945
2013-04-08,29.799999237060547
2013-04-09,29.790000915527344
2013-04-10,30.360000610351562
2013-04-11,30.940000534057617
2013-04-12,30.729999542236328
2013-04-15,30.049999237060547
2013-04-16,30.489999771118164
2013-04-17,30.110000610351562
2013-04-18,29.760000228881836
2013-04-19,30.139999389648438
2013-04-22,30.56999969482422
2013-04-23,31.100000381469727
2013-04-24,31.510000228881836
2013-04-25,32.0
2013-04-26,31.790000915527344
2013-04-29,32.41999816894531
2013-04-30,32.20000076293945
2013-05-01,32.060001373291016
2013-05-02,31.979999542236328
2013-05-03,32.54999923706055
2013-05-06,32.709999084472656
2013-05-07,32.79999923706055
2013-05-08,33.119998931884766
2013-05-09,33.11000061035156
2013-05-10,33.29999923706055
2013-05-13,33.81999969482422
2013-05-14,34.04999923706055
2013-05-15,34.77000045776367
2013-05-16,34.88999938964844
2013-05-17,35.52000045776367
2013-05-20,35.97999954223633
2013-05-21,36.65999984741211
2013-05-22,36.02000045776367
2013-05-23,35.45000076293945
2013-05-24,35.150001525878906
2013-05-28,36.040000915527344
2013-05-29,35.650001525878906
2013-05-30,35.9900016784668
2013-05-31,35.25
2013-06-03,35.15999984741211
2013-06-04,35.36000061035156
2013-06-05,34.4900016784668
2013-06-06,34.540000915527344
2013-06-07,34.880001068115234
2013-06-10,35.27000045776367
2013-06-11,34.650001525878906
2013-06-12,34.18000030517578
2013-06-13,34.7599983215332
2013-06-14,34.0
2013-06-17,34.439998626708984
2013-06-18,35.0
2013-06-19,34.36000061035156
2013-06-20,33.04999923706055
2013-06-21,32.939998626708984
2013-06-24,32.43000030517578
2013-06-25,33.06999969482422
2013-06-26,33.279998779296875
2013-06-27,33.97999954223633
2013-06-28,34.099998474121094
2013-07-01,34.47999954223633
2013-07-02,34.560001373291016
2013-07-03,34.560001373291016
2013-07-05,35.04999923706055
2013-07-08,35.09000015258789
2013-07-09,35.209999084472656
2013-07-10,35.40999984741211
2013-07-11,36.380001068115234
2013-07-12,36.4900016784668
2013-07-15,36.650001525878906
2013-07-16,36.09000015258789
2013-07-17,36.70000076293945
2013-07-18,36.970001220703125
2013-07-19,36.81999969482422
2013-07-22,36.90999984741211
2013-07-23,36.97999954223633
2013-07-24,37.09000015258789
2013-07-25,37.2599983215332
2013-07-26,36.790000915527344
2013-07-29,36.599998474121094
2013-07-30,36.810001373291016
2013-07-31,36.33000183105469
2013-08-01,37.2599983215332
2013-08-02,37.849998474121094
2013-08-05,37.72999954223633
2013-08-06,37.58000183105469
2013-08-07,37.099998474121094
2013-08-08,37.65999984741211
2013-08-09,37.70000076293945
2013-08-12,37.560001373291016
2013-08-13,37.779998779296875
2013-08-14,37.95000076293945
2013-08-15,37.5
2013-08-16,37.59000015258789
2013-08-19,37.459999084472656
2013-08-20,37.029998779296875
2013-08-21,36.70000076293945
2013-08-22,37.02000045776367
2013-08-23,37.599998474121094
2013-08-26,37.400001525878906
2013-08-27,36.4900016784668
2013-08-28,36.349998474121094
2013-08-29,36.58000183105469
2013-08-30,36.150001525878906
2013-09-03,36.560001373291016
2013-09-04,37.119998931884766
2013-09-05,37.4900016784668
2013-09-06,37.720001220703125
2013-09-09,38.209999084472656
2013-09-10,38.59000015258789
2013-09-11,38.709999084472656
2013-09-12,38.33000183105469
2013-09-13,38.5
2013-09-16,38.97999954223633
2013-09-17,38.88999938964844
2013-09-18,39.4900016784668
2013-09-19,39.7400016784668
2013-09-20,39.400001525878906
2013-09-23,39.13999938964844
2013-09-24,39.36000061035156
2013-09-25,39.290000915527344
2013-09-26,39.4900016784668
2013-09-27,39.31999969482422
2013-09-30,38.86000061035156
2013-10-01,39.349998474121094
2013-10-02,39.029998779296875
2013-10-03,38.709999084472656
2013-10-04,39.060001373291016
2013-10-07,38.54999923706055
2013-10-08,38.380001068115234
2013-10-09,38.880001068115234
2013-10-10,39.779998779296875
2013-10-11,39.81999969482422
2013-10-14,39.9900016784668
2013-10-15,39.75
2013-10-16,40.029998779296875
2013-10-17,40.22999954223633
2013-10-18,40.22999954223633
2013-10-21,40.119998931884766
2013-10-22,40.22999954223633
2013-10-23,39.790000915527344
2013-10-24,40.20000076293945
2013-10-25,40.029998779296875
2013-10-28,39.7400016784668
2013-10-29,39.79999923706055
2013-10-30,39.77000045776367
2013-10-31,39.66999816894531
2013-11-01,39.290000915527344
2013-11-04,39.470001220703125
2013-11-05,39.119998931884766
2013-11-06,39.13999938964844
2013-11-07,38.5099983215332
2013-11-08,38.56999969482422
2013-11-11,38.540000915527344
2013-11-12,38.5
2013-11-13,38.83000183105469
2013-11-14,39.029998779296875
2013-11-15,39.38999938964844
2013-11-18,39.45000076293945
2013-11-19,39.529998779296875
2013-11-20,39.06999969482422
2013-11-21,39.5
2013-11-22,39.5
2013-11-25,39.47999954223633
2013-11-26,39.459999084472656
2013-11-27,39.83000183105469
2013-11-29,39.95000076293945
2013-12-02,39.61000061035156
2013-12-03,39.11000061035156
2013-12-04,38.93000030517578
2013-12-05,38.7599983215332
2013-12-06,39.25
2013-12-09,39.279998779296875
2013-12-10,38.9900016784668
2013-12-11,38.5099983215332
2013-12-12,38.650001525878906
2013-12-13,38.630001068115234
2013-12-16,38.59000015258789
2013-12-17,38.45000076293945
2013-12-18,38.72999954223633
2013-12-19,38.15999984741211
2013-12-20,38.43000030517578
2013-12-23,38.79999923706055
2013-12-24,38.810001373291016
2013-12-26,39.310001373291016
2013-12-27,39.29999923706055
2013-12-30,39.56999969482422
2013-12-31,39.70000076293945
2014-01-02,38.900001525878906
2014-01-03,38.91999816894531
2014-01-06,38.91999816894531
2014-01-07,39.16999816894531
2014-01-08,39.22999954223633
2014-01-09,39.06999969482422
2014-01-10,39.5099983215332
2014-01-13,39.31999969482422
2014-01-14,39.75
2014-01-15,39.970001220703125
2014-01-16,40.060001373291016
2014-01-17,39.90999984741211
2014-01-21,40.130001068115234
2014-01-22,40.189998626708984
2014-01-23,39.84000015258789
2014-01-24,38.66999816894531
2014-01-27,38.470001220703125
2014-01-28,39.02000045776367
2014-01-29,38.47999954223633
2014-01-30,38.70000076293945
2014-01-31,37.77000045776367
2014-02-03,36.77000045776367
2014-02-04,37.0
2014-02-05,37.130001068115234
2014-02-06,37.709999084472656
2014-02-07,38.209999084472656
2014-02-10,38.20000076293945
2014-02-11,38.939998626708984
2014-02-12,39.13999938964844
2014-02-13,39.220001220703125
2014-02-14,39.5
2014-02-18,39.65999984741211
2014-02-19,39.20000076293945
2014-02-20,39.18000030517578
2014-02-21,39.47999954223633
2014-02-24,39.400001525878906
2014-02-25,39.560001373291016
2014-02-26,39.529998779296875
2014-02-27,40.02000045776367
2014-02-28,39.869998931884766
2014-03-03,39.18000030517578
2014-03-04,39.849998474121094
2014-03-05,39.7400016784668
2014-03-06,40.279998779296875
2014-03-07,39.810001373291016
2014-03-10,39.31999969482422
2014-03-11,39.130001068115234
2014-03-12,39.0
2014-03-13,38.25
2014-03-14,38.209999084472656
2014-03-17,38.86000061035156
2014-03-18,39.13999938964844
2014-03-19,38.91999816894531
2014-03-20,38.650001525878906
2014-03-21,38.52000045776367
2014-03-24,38.290000915527344
2014-03-25,38.439998626708984
2014-03-26,38.849998474121094
2014-03-27,39.060001373291016
2014-03-28,39.619998931884766
2014-03-31,41.20000076293945
2014-04-01,40.54999923706055
2014-04-02,40.650001525878906
2014-04-03,40.779998779296875
2014-04-04,40.33000183105469
2014-04-07,40.040000915527344
2014-04-08,40.18000030517578
2014-04-09,40.38999938964844
2014-04-10,39.5099983215332
2014-04-11,39.220001220703125
2014-04-14,39.34000015258789
2014-04-15,39.060001373291016
2014-04-16,40.06999969482422
2014-04-17,40.060001373291016
2014-04-21,40.22999954223633
2014-04-22,40.40999984741211
2014-04-23,40.119998931884766
2014-04-24,39.81999969482422
2014-04-25,39.31999969482422
2014-04-28,39.400001525878906
2014-04-29,39.54999923706055
2014-04-30,39.52000045776367
2014-05-01,39.849998474121094
2014-05-02,39.58000183105469
2014-05-05,39.41999816894531
2014-05-06,39.06999969482422
2014-05-07,38.86000061035156
2014-05-08,38.5
2014-05-09,38.34000015258789
2014-05-12,38.529998779296875
2014-05-13,39.04999923706055
2014-05-14,39.119998931884766
2014-05-15,38.599998474121094
2014-05-16,38.5
2014-05-19,38.779998779296875
2014-05-20,38.5
2014-05-21,38.86000061035156
2014-05-22,39.209999084472656
2014-05-23,39.47999954223633
2014-05-27,39.88999938964844
2014-05-28,39.81999969482422
2014-05-29,40.189998626708984
2014-05-30,40.279998779296875
2014-06-02,40.20000076293945
2014-06-03,40.209999084472656
2014-06-04,40.43000030517578
2014-06-05,40.650001525878906
2014-06-06,41.060001373291016
2014-06-09,40.83000183105469
2014-06-10,40.58000183105469
2014-06-11,40.54999923706055
2014-06-12,40.380001068115234
2014-06-13,40.310001373291016
2014-06-16,40.529998779296875
2014-06-17,40.790000915527344
2014-06-18,41.13999938964844
2014-06-19,41.16999816894531
2014-06-20,41.20000076293945
2014-06-23,40.91999816894531
2014-06-24,40.47999954223633
2014-06-25,40.77000045776367
2014-06-26,40.849998474121094
2014-06-27,40.86000061035156
2014-06-30,40.779998779296875
2014-07-01,41.470001220703125
2014-07-02,41.40999984741211
2014-07-03,41.540000915527344
2014-07-07,41.22999954223633
2014-07-08,40.7400016784668
2014-07-09,41.22999954223633
2014-07-10,40.70000076293945
2014-07-11,40.7400016784668
2014-07-14,41.09000015258789
2014-07-15,41.0
2014-07-16,41.349998474121094
2014-07-17,41.11000061035156
2014-07-18,40.869998931884766
2014-07-21,40.790000915527344
2014-07-22,40.790000915527344
2014-07-23,40.709999084472656
2014-07-24,40.68000030517578
2014-07-25,40.56999969482422
2014-07-28,40.41999816894531
2014-07-29,40.45000076293945
2014-07-30,40.439998626708984
2014-07-31,39.7400016784668
2014-08-01,39.650001525878906
2014-08-04,39.84000015258789
2014-08-05,39.11000061035156
2014-08-06,39.150001525878906
2014-08-07,38.849998474121094
2014-08-08,39.310001373291016
2014-08-11,39.40999984741211
2014-08-12,39.31999969482422
2014-08-13,39.70000076293945
2014-08-14,39.709999084472656
2014-08-15,39.400001525878906
2014-08-18,39.68000030517578
2014-08-19,39.790000915527344
2014-08-20,39.77000045776367
2014-08-21,39.95000076293945
2014-08-22,39.68000030517578
2014-08-25,39.90999984741211
2014-08-26,40.11000061035156
2014-08-27,40.06999969482422
2014-08-28,39.77000045776367
2014-08-29,39.66999816894531
2014-09-02,39.709999084472656
2014-09-03,40.08000183105469
2014-09-04,40.13999938964844
2014-09-05,40.11000061035156
2014-09-08,39.77000045776367
2014-09-09,39.529998779296875
2014-09-10,39.689998626708984
2014-09-11,39.540000915527344
2014-09-12,39.650001525878906
2014-09-15,39.349998474121094
2014-09-16,39.41999816894531
2014-09-17,39.18000030517578
2014-09-18,39.27000045776367
2014-09-19,39.2599983215332
2014-09-22,39.0099983215332
2014-09-23,38.560001373291016
2014-09-24,38.880001068115234
2014-09-25,38.5099983215332
2014-09-26,38.689998626708984
2014-09-29,38.040000915527344
2014-09-30,37.77000045776367
2014-10-01,37.22999954223633
2014-10-02,36.97999954223633
2014-10-03,37.119998931884766
2014-10-06,37.27000045776367
2014-10-07,36.650001525878906
2014-10-08,36.84000015258789
2014-10-09,35.90999984741211
2014-10-10,35.54999923706055
2014-10-13,34.83000183105469
2014-10-14,35.349998474121094
2014-10-15,35.15999984741211
2014-10-16,35.060001373291016
2014-10-17,35.279998779296875
2014-10-20,35.75
2014-10-21,36.099998474121094
2014-10-22,35.83000183105469
2014-10-23,36.38999938964844
2014-10-24,35.959999084472656
2014-10-27,35.849998474121094
2014-10-28,36.150001525878906
2014-10-29,36.040000915527344
2014-10-30,36.20000076293945
2014-10-31,37.150001525878906
2014-11-03,37.040000915527344
2014-11-04,36.720001220703125
2014-11-05,36.75
2014-11-06,37.099998474121094
2014-11-07,36.84000015258789
2014-11-10,36.959999084472656
2014-11-11,37.09000015258789
2014-11-12,37.02000045776367
2014-11-13,37.349998474121094
2014-11-14,37.52000045776367
2014-11-17,37.31999969482422
2014-11-18,37.77000045776367
2014-11-19,37.63999938964844
2014-11-20,37.61000061035156
2014-11-21,37.849998474121094
2014-11-24,38.099998474121094
2014-11-25,38.61000061035156
2014-11-26,38.529998779296875
2014-11-28,38.75
2014-12-01,38.7599983215332
2014-12-02,38.90999984741211
2014-12-03,38.849998474121094
2014-12-04,38.9900016784668
2014-12-05,39.220001220703125
2014-12-08,38.599998474121094
2014-12-09,38.439998626708984
2014-12-10,37.689998626708984
2014-12-11,37.86000061035156
2014-12-12,37.349998474121094
2014-12-15,36.439998626708984
2014-12-16,36.459999084472656
2014-12-17,36.70000076293945
2014-12-18,37.150001525878906
2014-12-19,37.58000183105469
2014-12-22,37.54999923706055
2014-12-23,37.459999084472656
2014-12-24,37.59000015258789
2014-12-26,37.88999938964844
2014-12-29,37.7599983215332
2014-12-30,37.36000061035156
2014-12-31,37.29999923706055
2015-01-02,36.900001525878906
2015-01-05,36.13999938964844
2015-01-06,36.029998779296875
2015-01-07,36.54999923706055
2015-01-08,37.34000015258789
2015-01-09,37.0
2015-01-12,36.91999816894531
2015-01-13,37.279998779296875
2015-01-14,36.81999969482422
2015-01-15,36.84000015258789
2015-01-16,37.02000045776367
2015-01-20,37.47999954223633
2015-01-21,37.47999954223633
2015-01-22,37.900001525878906
2015-01-23,37.959999084472656
2015-01-26,38.130001068115234
2015-01-27,37.779998779296875
2015-01-28,37.31999969482422
2015-01-29,38.08000183105469
2015-01-30,37.439998626708984
2015-02-02,37.81999969482422
2015-02-03,38.43000030517578
2015-02-04,38.650001525878906
2015-02-05,39.150001525878906
2015-02-06,38.43000030517578
2015-02-09,38.04999923706055
2015-02-10,38.70000076293945
2015-02-11,38.619998931884766
